ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_builtup_WSF19,RP10_builtup_WSF19_exp,RP20_builtup_WSF19_exp,RP50_builtup_WSF19_exp,RP100_builtup_WSF19_exp,RP200_builtup_WSF19_exp,RP500_builtup_WSF19_exp,RP10_builtup_WSF19_imp,RP20_builtup_WSF19_imp,RP50_builtup_WSF19_imp,RP100_builtup_WSF19_imp,RP200_builtup_WSF19_imp,RP500_builtup_WSF19_imp,RP10_EAI,RP20_EAI,RP50_EAI,RP100_EAI,RP200_EAI,RP500_EAI,builtup_WSF19_EAI,builtup_WSF19_EAI%
50515,505,5,KHM,Phnom Touch,Odongk,Kampong Speu,Cambodia,166.678,0,0,0.0,0.0,123.874,160.547,0,0,0.0,0.0,0.0,0.033,0,0,0.0,0.0,0.0,0.0,0.0,0.0
80906,809,8,KHM,Phnum Bat,Ponhea Lueu,Kandal,Cambodia,93.644,0,0,0.0,0.0,0.0,90.95,0,0,0.0,0.0,0.0,0.006,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10306,103,1,KHM,Phnum Dei,Phnum Srok,Banteay Meanchey,Cambodia,103.379,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
210407,2104,21,KHM,Phnum Den,Kiri Vong,Takeo,Cambodia,62.344,0,0,0.0,40.687,40.687,40.687,0,0,0.0,0.0,0.016,0.126,0,0,0.0,0.0,0.0,0.0,0.0,0.001
160909,1609,16,KHM,Phnum Kok,Veun Sai,Ratanak Kiri,Cambodia,5.576,0,0,0.0,5.508,5.508,5.508,0,0,0.0,0.0,0.002,0.007,0,0,0.0,0.0,0.0,0.0,0.0,0.001
70108,701,7,KHM,Phnum Kong,Angkor Chey,Kampot,Cambodia,64.693,0,0,0.0,58.377,58.377,58.377,0,0,0.0,0.0,0.017,0.174,0,0,0.0,0.0,0.0,0.001,0.001,0.001
10403,104,1,KHM,Phnum Lieb,Preah Netr Preah,Banteay Meanchey,Cambodia,200.14,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
130404,1304,13,KHM,Phnum Penh,Kuleaen,Preah Vihear,Cambodia,16.699,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
21101,211,2,KHM,Phnum Proek,Phnum Proek,Battambang,Cambodia,97.308,0,0,0.0,0.0,0.0,1.034,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
20106,201,2,KHM,Phnum Sampov,Banan,Battambang,Cambodia,136.557,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
130603,1306,13,KHM,Phnum Tbaeng Muoy,Sangkum Thmei,Preah Vihear,Cambodia,14.421,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
130405,1304,13,KHM,Phnum Tbaeng Pir,Kuleaen,Preah Vihear,Cambodia,13.015,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10207,102,1,KHM,Phnum Touch,Mongkol Borei,Banteay Meanchey,Cambodia,131.1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
50106,501,5,KHM,Phong,Basedth,Kampong Speu,Cambodia,42.269,0,0,0.0,0.0,39.773,39.773,0,0,0.0,0.0,0.004,0.05,0,0,0.0,0.0,0.0,0.0,0.0,0.0
40107,401,4,KHM,Phsar,Baribour,Kampong Chhnang,Cambodia,44.998,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120209,1202,12,KHM,Phsar Chas,Doun Penh,Phnom Penh,Cambodia,13.359,0,0,0.0,0.0,6.371,6.371,0,0,0.0,0.0,0.0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0
40301,403,4,KHM,Phsar Chhnang,Kampong Chhnang,Kampong Chhnang,Cambodia,81.689,0,0,0.0,0.0,0.0,75.936,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
80911,809,8,KHM,Phsar Daek,Ponhea Lueu,Kandal,Cambodia,93.885,0,0,0.0,0.0,0.0,81.551,0,0,0.0,0.0,0.0,0.004,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120409,1204,12,KHM,Phsar Daeum Kor,Tuol Kouk,Phnom Penh,Cambodia,56.084,0,0,0.0,0.0,42.959,42.959,0,0,0.0,0.0,0.0,0.01,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120112,1201,12,KHM,Phsar Daeum Thkov,Chamkar Mon,Phnom Penh,Cambodia,92.737,0,0,0.0,0.0,73.986,73.986,0,0,0.0,0.0,0.0,0.017,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120403,1204,12,KHM,Phsar Depou Ti Bei,Tuol Kouk,Phnom Penh,Cambodia,42.322,0,0,0.0,0.0,34.066,34.066,0,0,0.0,0.0,0.0,0.008,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120401,1204,12,KHM,Phsar Depou Ti Muoy,Tuol Kouk,Phnom Penh,Cambodia,40.422,0,0,0.0,0.0,28.29,28.29,0,0,0.0,0.0,0.0,0.006,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120402,1204,12,KHM,Phsar Depou Ti Pir,Tuol Kouk,Phnom Penh,Cambodia,17.357,0,0,0.0,0.0,8.079,8.079,0,0,0.0,0.0,0.0,0.002,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11003,110,1,KHM,Phsar Kandal,Paoy Paet,Banteay Meanchey,Cambodia,552.036,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120205,1202,12,KHM,Phsar Kandal Ti Muoy,Doun Penh,Phnom Penh,Cambodia,26.434,0,0,0.0,0.0,19.856,19.856,0,0,0.0,0.0,0.0,0.005,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120206,1202,12,KHM,Phsar Kandal Ti Pir,Doun Penh,Phnom Penh,Cambodia,20.948,0,0,0.0,0.0,7.396,7.396,0,0,0.0,0.0,0.0,0.002,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120203,1202,12,KHM,Phsar Thmei Ti Bei,Doun Penh,Phnom Penh,Cambodia,44.043,0,0,0.0,0.0,32.425,32.425,0,0,0.0,0.0,0.0,0.007,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120201,1202,12,KHM,Phsar Thmei Ti Muoy,Doun Penh,Phnom Penh,Cambodia,21.49,0,0,0.0,0.0,11.119,11.119,0,0,0.0,0.0,0.0,0.003,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120202,1202,12,KHM,Phsar Thmei Ti Pir,Doun Penh,Phnom Penh,Cambodia,17.879,0,0,0.0,0.0,9.813,9.813,0,0,0.0,0.0,0.0,0.002,0,0,0.0,0.0,0.0,0.0,0.0,0.0
31406,314,3,KHM,Phteah Kandal,Srei Santhor,Kampong Cham,Cambodia,32.732,0,0,0.0,0.0,0.0,32.239,0,0,0.0,0.0,0.0,0.002,0,0,0.0,0.0,0.0,0.0,0.0,0.0
150504,1505,15,KHM,Phteah Prey,Pursat,Pursat,Cambodia,245.248,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
150702,1507,15,KHM,Phteah Rung,Ta Lou,Pursat,Cambodia,84.157,0,0,0.0,0.0,0.0,83.586,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10703,107,1,KHM,Phum Thmei,Thma Puok,Banteay Meanchey,Cambodia,96.079,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
80208,802,8,KHM,Phum Thum,Kien Svay,Kandal,Cambodia,125.505,0,0,0.0,0.0,119.634,119.634,0,0,0.0,0.0,0.001,0.031,0,0,0.0,0.0,0.0,0.0,0.0,0.0
80608,806,8,KHM,Phum Thum,Lvea Aem,Kandal,Cambodia,14.974,0,0,0.0,0.0,8.633,8.633,0,0,0.0,0.0,0.0,0.002,0,0,0.0,0.0,0.0,0.0,0.0,0.0
180102,1801,18,KHM,Pir,Preah Sihanouk,Preah Sihanouk,Cambodia,154.666,0,0,0.0,135.528,135.528,135.528,0,0,0.0,0.0,0.054,0.368,0,0,0.0,0.0,0.0,0.001,0.001,0.001
50705,507,5,KHM,Pneay,Samraong Tong,Kampong Speu,Cambodia,96.18,0,0,0.0,0.0,92.534,92.534,0,0,0.0,0.0,0.0,0.024,0,0,0.0,0.0,0.0,0.0,0.0,0.0
60706,607,6,KHM,Pnov,Santuk,Kampong Thom,Cambodia,14.725,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
141204,1412,14,KHM,Pnov Ti Muoy,Sithor Kandal,Prey Veng,Cambodia,46.667,0,0,0.0,0.0,33.775,43.62,0,0,0.0,0.0,0.0,0.007,0,0,0.0,0.0,0.0,0.0,0.0,0.0
141205,1412,14,KHM,Pnov Ti Pir,Sithor Kandal,Prey Veng,Cambodia,23.965,0,0,0.0,0.0,15.056,23.846,0,0,0.0,0.0,0.0,0.004,0,0,0.0,0.0,0.0,0.0,0.0,0.0
160901,1609,16,KHM,Pong,Veun Sai,Ratanak Kiri,Cambodia,15.495,0,0,0.0,15.432,15.432,15.432,0,0,0.0,0.0,0.006,0.024,0,0,0.0,0.0,0.0,0.0,0.0,0.001
120507,1205,12,KHM,Pong Tuek,Dangkao,Phnom Penh,Cambodia,163.547,0,0,0.0,0.0,147.322,147.322,0,0,0.0,0.0,0.001,0.056,0,0,0.0,0.0,0.0,0.0,0.0,0.0
200307,2003,20,KHM,Pong Tuek,Rumduol,Svay Rieng,Cambodia,56.127,0,0,0.0,54.062,54.062,54.062,0,0,0.0,0.003,0.043,0.169,0,0,0.0,0.0,0.0,0.001,0.001,0.001
230103,2301,23,KHM,Pong Tuek,Damnak Chang'aeur,Kep,Cambodia,42.984,0,0,0.0,41.637,41.637,41.637,0,0,0.0,0.0,0.016,0.182,0,0,0.0,0.0,0.0,0.001,0.001,0.001
30807,308,3,KHM,Pongro,Kaoh Soutin,Kampong Cham,Cambodia,15.076,0,0,0.0,0.0,11.892,11.892,0,0,0.0,0.0,0.0,0.004,0,0,0.0,0.0,0.0,0.0,0.0,0.0
40607,406,4,KHM,Pongro,Rolea B'ier,Kampong Chhnang,Cambodia,109.715,0,0,0.0,0.0,0.0,99.672,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
60913,609,6,KHM,Pongro,Taing Kouk,Kampong Thom,Cambodia,60.486,0,0,0.0,0.0,0.0,60.05,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100107,1001,10,KHM,Pongro,Chhloung,Kratie,Cambodia,55.301,0,0,0.0,0.0,54.361,54.361,0,0,0.0,0.0,0.001,0.018,0,0,0.0,0.0,0.0,0.0,0.0,0.0
220304,2203,22,KHM,Pongro,Chong Kal,Oddar Meanchey,Cambodia,36.91,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
170408,1704,17,KHM,Pongro Kraom,Chi Kraeng,Siemreap,Cambodia,32.634,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
170409,1704,17,KHM,Pongro Leu,Chi Kraeng,Siemreap,Cambodia,22.629,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
80907,809,8,KHM,Ponhea Lueu,Ponhea Lueu,Kandal,Cambodia,38.769,0,0,0.0,0.0,0.0,38.311,0,0,0.0,0.0,0.0,0.003,0,0,0.0,0.0,0.0,0.0,0.0,0.0
121102,1211,12,KHM,Ponhea Pon,Praek Pnov,Phnom Penh,Cambodia,116.712,0,0,0.0,0.0,26.032,109.344,0,0,0.0,0.0,0.0,0.014,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10303,103,1,KHM,Ponley,Phnum Srok,Banteay Meanchey,Cambodia,144.682,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
40110,401,4,KHM,Ponley,Baribour,Kampong Chhnang,Cambodia,77.073,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
210104,2101,21,KHM,Ponley,Angkor Borei,Takeo,Cambodia,59.519,0,0,0.0,0.0,59.374,59.374,0,0,0.0,0.0,0.007,0.075,0,0,0.0,0.0,0.0,0.0,0.0,0.0
121105,1211,12,KHM,Ponsang,Praek Pnov,Phnom Penh,Cambodia,145.102,0,0,0.0,0.0,29.423,142.731,0,0,0.0,0.0,0.0,0.021,0,0,0.0,0.0,0.0,0.0,0.0,0.0
200705,2007,20,KHM,Popeaet,Svay Teab,Svay Rieng,Cambodia,55.268,0,0,0.0,40.9,40.9,40.9,0,0,0.0,0.005,0.049,0.171,0,0,0.0,0.0,0.0,0.001,0.001,0.001
40109,401,4,KHM,Popel,Baribour,Kampong Chhnang,Cambodia,45.565,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
171108,1711,17,KHM,Popel,Soutr Nikom,Siemreap,Cambodia,74.032,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
210909,2109,21,KHM,Popel,Tram Kak,Takeo,Cambodia,90.973,0,0,0.0,0.0,81.343,81.343,0,0,0.0,0.0,0.009,0.12,0,0,0.0,0.0,0.0,0.0,0.0,0.0
250607,2506,25,KHM,Popel,Ponhea Kraek,Tboung Khmum,Cambodia,78.264,0,0,0.0,69.088,69.088,69.088,0,0,0.0,0.0,0.004,0.086,0,0,0.0,0.0,0.0,0.0,0.0,0.0
60808,608,6,KHM,Popok,Stoung,Kampong Thom,Cambodia,34.36,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
141307,1413,14,KHM,Popueus,Svay Antor,Prey Veng,Cambodia,44.136,0,0,0.0,0.0,44.121,44.121,0,0,0.0,0.0,0.001,0.02,0,0,0.0,0.0,0.0,0.0,0.0,0.0
210210,2102,21,KHM,Pot Sar,Bati,Takeo,Cambodia,136.865,0,0,0.0,0.0,135.79,135.79,0,0,0.0,0.0,0.003,0.074,0,0,0.0,0.0,0.0,0.0,0.0,0.0
40405,404,4,KHM,Pou,Kampong Leaeng,Kampong Chhnang,Cambodia,36.931,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
130704,1307,13,KHM,Pou,Tbaeng Mean Chey,Preah Vihear,Cambodia,22.671,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
50107,501,5,KHM,Pou Angkrang,Basedth,Kampong Speu,Cambodia,111.409,0,0,0.0,0.0,96.853,96.853,0,0,0.0,0.0,0.008,0.118,0,0,0.0,0.0,0.0,0.0,0.0,0.0
50108,501,5,KHM,Pou Chamraeun,Basedth,Kampong Speu,Cambodia,57.419,0,0,0.0,0.0,57.237,57.237,0,0,0.0,0.0,0.005,0.07,0,0,0.0,0.0,0.0,0.0,0.0,0.0
50109,501,5,KHM,Pou Mreal,Basedth,Kampong Speu,Cambodia,100.341,0,0,0.0,0.0,91.934,91.934,0,0,0.0,0.0,0.007,0.109,0,0,0.0,0.0,0.0,0.0,0.0,0.0
141104,1411,14,KHM,Pou Rieng,Pur Rieng,Prey Veng,Cambodia,65.934,0,0,0.0,0.0,62.142,62.142,0,0,0.0,0.0,0.001,0.022,0,0,0.0,0.0,0.0,0.0,0.0,0.0
210608,2106,21,KHM,Pou Rumchak,Prey Kabbas,Takeo,Cambodia,63.057,0,0,0.0,0.0,61.296,61.296,0,0,0.0,0.0,0.004,0.055,0,0,0.0,0.0,0.0,0.0,0.0,0.0
200604,2006,20,KHM,Pou Ta Hao,Svay Rieng,Svay Rieng,Cambodia,41.526,0,0,0.0,40.256,40.256,40.256,0,0,0.0,0.003,0.043,0.154,0,0,0.0,0.0,0.0,0.0,0.001,0.002
141206,1412,14,KHM,Pou Ti,Sithor Kandal,Prey Veng,Cambodia,41.634,0,0,0.0,0.0,40.639,40.639,0,0,0.0,0.0,0.0,0.01,0,0,0.0,0.0,0.0,0.0,0.0,0.0
170709,1707,17,KHM,Pou Treay,Puok,Siemreap,Cambodia,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
80408,804,8,KHM,Pouthi Ban,Kaoh Thum,Kandal,Cambodia,75.46,0,0,0.0,0.0,73.482,73.482,0,0,0.0,0.0,0.005,0.054,0,0,0.0,0.0,0.0,0.0,0.0,0.0
200512,2005,20,KHM,Pouthi Reach,Svay Chrum,Svay Rieng,Cambodia,53.538,0,0,0.0,51.797,51.797,51.797,0,0,0.0,0.002,0.038,0.141,0,0,0.0,0.0,0.0,0.0,0.001,0.001
160602,1606,16,KHM,Pouy,Ou Chum,Ratanak Kiri,Cambodia,14.107,0,0,0.0,14.107,14.107,14.107,0,0,0.0,0.001,0.014,0.04,0,0,0.0,0.0,0.0,0.0,0.0,0.001
10302,103,1,KHM,Poy Char,Phnum Srok,Banteay Meanchey,Cambodia,109.983,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
60809,608,6,KHM,Pralay,Stoung,Kampong Thom,Cambodia,100.261,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
90702,907,9,KHM,Pralay,Thma Bang,Koh Kong,Cambodia,0.465,0,0,0.0,0.0,0.465,0.465,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
40406,404,4,KHM,Pralay Meas,Kampong Leaeng,Kampong Chhnang,Cambodia,1.498,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
31407,314,3,KHM,Pram Yam,Srei Santhor,Kampong Cham,Cambodia,39.837,0,0,0.0,0.0,38.515,39.067,0,0,0.0,0.0,0.0,0.005,0,0,0.0,0.0,0.0,0.0,0.0,0.0
150604,1506,15,KHM,Pramaoy,Veal Veaeng,Pursat,Cambodia,64.16,0,0,0.0,0.0,1.047,59.117,0,0,0.0,0.0,0.0,0.007,0,0,0.0,0.0,0.0,0.0,0.0,0.0
50804,508,5,KHM,Prambei Mum,Thpong,Kampong Speu,Cambodia,54.736,0,0,0.0,0.0,0.0,53.652,0,0,0.0,0.0,0.0,0.007,0,0,0.0,0.0,0.0,0.0,0.0,0.0
211005,2110,21,KHM,Prambei Mum,Treang,Takeo,Cambodia,61.241,0,0,0.0,57.972,57.972,57.972,0,0,0.0,0.0,0.012,0.127,0,0,0.0,0.0,0.0,0.0,0.0,0.001
130705,1307,13,KHM,Prame,Tbaeng Mean Chey,Preah Vihear,Cambodia,18.5,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
70109,701,7,KHM,Praphnum,Angkor Chey,Kampot,Cambodia,41.634,0,0,0.0,40.291,40.291,40.291,0,0,0.0,0.0,0.008,0.101,0,0,0.0,0.0,0.0,0.0,0.0,0.001
10404,104,1,KHM,Prasat,Preah Netr Preah,Banteay Meanchey,Cambodia,76.852,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
60707,607,6,KHM,Prasat,Santuk,Kampong Thom,Cambodia,78.697,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
81006,810,8,KHM,Prasat,S'ang,Kandal,Cambodia,20.278,0,0,0.0,0.0,20.278,20.278,0,0,0.0,0.0,0.001,0.014,0,0,0.0,0.0,0.0,0.0,0.0,0.0
140309,1403,14,KHM,Prasat,Kampong Trabaek,Prey Veng,Cambodia,91.475,0,0,0.0,90.664,90.664,90.664,0,0,0.0,0.001,0.039,0.183,0,0,0.0,0.0,0.0,0.001,0.001,0.001
171401,1714,17,KHM,Prasat,Varin,Siemreap,Cambodia,22.958,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
200804,2008,20,KHM,Prasat,Bavet,Svay Rieng,Cambodia,25.844,0,0,18.439,25.646,25.646,25.646,0,0,0.0,0.007,0.043,0.132,0,0,0.0,0.0,0.0,0.0,0.001,0.003
70607,706,7,KHM,Prasat Phnom Khyang,Kampong Trach,Kampot,Cambodia,4.489,0,0,0.0,3.941,3.941,3.941,0,0,0.0,0.0,0.001,0.017,0,0,0.0,0.0,0.0,0.0,0.0,0.001
40608,406,4,KHM,Prasnoeb,Rolea B'ier,Kampong Chhnang,Cambodia,28.299,0,0,0.0,0.0,0.0,6.782,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
200707,2007,20,KHM,Prasoutr,Svay Teab,Svay Rieng,Cambodia,121.925,0,0,0.0,103.57,103.57,103.57,0,0,0.0,0.012,0.123,0.449,0,0,0.0,0.0,0.001,0.001,0.002,0.002
121407,1214,12,KHM,Prateah Lang,Kamboul,Phnom Penh,Cambodia,76.342,0,0,0.0,0.0,63.065,63.065,0,0,0.0,0.0,0.0,0.024,0,0,0.0,0.0,0.0,0.0,0.0,0.0
140310,1403,14,KHM,Pratheat,Kampong Trabaek,Prey Veng,Cambodia,38.912,0,0,0.0,38.306,38.306,38.306,0,0,0.0,0.001,0.02,0.086,0,0,0.0,0.0,0.0,0.0,0.0,0.001
250408,2504,25,KHM,Preaek A Chi,Krouch Chhmar,Tboung Khmum,Cambodia,43.626,0,0,0.0,0.0,0.0,43.626,0,0,0.0,0.0,0.0,0.004,0,0,0.0,0.0,0.0,0.0,0.0,0.0
121206,1212,12,KHM,Preaek Aeng,Chbar Ampov,Phnom Penh,Cambodia,155.143,0,0,0.0,0.0,146.717,146.717,0,0,0.0,0.0,0.0,0.033,0,0,0.0,0.0,0.0,0.0,0.0,0.0
81007,810,8,KHM,Preaek Ambel,S'ang,Kandal,Cambodia,167.961,0,0,0.0,0.0,163.064,163.064,0,0,0.0,0.0,0.009,0.114,0,0,0.0,0.0,0.0,0.0,0.0,0.0
80307,803,8,KHM,Preaek Ampil,Khsach Kandal,Kandal,Cambodia,87.351,0,0,0.0,0.0,84.806,84.806,0,0,0.0,0.0,0.0,0.011,0,0,0.0,0.0,0.0,0.0,0.0,0.0
80703,807,8,KHM,Preaek Anhchanh,Mukh Kampul,Kandal,Cambodia,246.442,0,0,0.0,0.0,6.437,244.566,0,0,0.0,0.0,0.0,0.02,0,0,0.0,0.0,0.0,0.0,0.0,0.0
141105,1411,14,KHM,Preaek Anteah,Pur Rieng,Prey Veng,Cambodia,33.108,0,0,0.0,0.0,29.377,29.377,0,0,0.0,0.0,0.0,0.011,0,0,0.0,0.0,0.0,0.0,0.0,0.0
31509,315,3,KHM,Preaek Bak,Stueng Trang,Kampong Cham,Cambodia,59.893,0,0,0.0,0.0,0.0,59.376,0,0,0.0,0.0,0.0,0.006,0,0,0.0,0.0,0.0,0.0,0.0,0.0
141207,1412,14,KHM,Preaek Changkran,Sithor Kandal,Prey Veng,Cambodia,31.959,0,0,0.0,0.0,26.688,26.688,0,0,0.0,0.0,0.0,0.005,0,0,0.0,0.0,0.0,0.0,0.0,0.0
21401,214,2,KHM,Preaek Chik,Rukh Kiri,Battambang,Cambodia,68.108,0,0,0.0,0.0,0.0,67.457,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
141106,1411,14,KHM,Preaek Chrey,Pur Rieng,Prey Veng,Cambodia,23.623,0,0,0.0,0.0,18.928,18.928,0,0,0.0,0.0,0.001,0.009,0,0,0.0,0.0,0.0,0.0,0.0,0.0
80505,805,8,KHM,Preaek Dach,Leuk Daek,Kandal,Cambodia,65.729,0,0,0.0,63.604,63.999,63.999,0,0,0.0,0.0,0.009,0.065,0,0,0.0,0.0,0.0,0.0,0.0,0.0
80704,807,8,KHM,Preaek Dambang,Mukh Kampul,Kandal,Cambodia,98.342,0,0,0.0,0.0,0.0,97.859,0,0,0.0,0.0,0.0,0.004,0,0,0.0,0.0,0.0,0.0,0.0,0.0
31408,314,3,KHM,Preaek Dambouk,Srei Santhor,Kampong Cham,Cambodia,63.212,0,0,0.0,0.0,0.0,62.359,0,0,0.0,0.0,0.0,0.004,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120517,1205,12,KHM,Preaek Kampues,Dangkao,Phnom Penh,Cambodia,186.568,0,0,0.0,0.0,173.27,173.27,0,0,0.0,0.0,0.001,0.065,0,0,0.0,0.0,0.0,0.0,0.0,0.0
20503,205,2,KHM,Preaek Khpob,Aek Phnum,Battambang,Cambodia,62.866,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
90203,902,9,KHM,Preaek Khsach,Kiri Sakor,Koh Kong,Cambodia,6.008,0,0,0.0,0.0,5.984,5.984,0,0,0.0,0.0,0.001,0.013,0,0,0.0,0.0,0.0,0.0,0.0,0.001
140706,1407,14,KHM,Preaek Khsay Ka,Peam Ro,Prey Veng,Cambodia,42.082,0,0,0.0,0.0,38.936,38.936,0,0,0.0,0.0,0.003,0.034,0,0,0.0,0.0,0.0,0.0,0.0,0.0
140707,1407,14,KHM,Preaek Khsay Kha,Peam Ro,Prey Veng,Cambodia,102.07,0,0,0.0,0.0,99.204,99.204,0,0,0.0,0.0,0.009,0.09,0,0,0.0,0.0,0.0,0.0,0.0,0.0
80609,806,8,KHM,Preaek Kmeng,Lvea Aem,Kandal,Cambodia,14.793,0,0,0.0,0.0,14.769,14.769,0,0,0.0,0.0,0.0,0.004,0,0,0.0,0.0,0.0,0.0,0.0,0.0
30705,307,3,KHM,Preaek Koy,Kang Meas,Kampong Cham,Cambodia,54.824,0,0,0.0,0.0,0.0,47.175,0,0,0.0,0.0,0.0,0.001,0,0,0.0,0.0,0.0,0.0,0.0,0.0
81008,810,8,KHM,Preaek Koy,S'ang,Kandal,Cambodia,138.738,0,0,0.0,0.0,130.909,130.909,0,0,0.0,0.0,0.004,0.067,0,0,0.0,0.0,0.0,0.0,0.0,0.0
30706,307,3,KHM,Preaek Krabau,Kang Meas,Kampong Cham,Cambodia,73.623,0,0,0.0,0.0,0.0,71.848,0,0,0.0,0.0,0.0,0.004,0,0,0.0,0.0,0.0,0.0,0.0,0.0
