ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_agri_ESA20_agri,RP10_agri_ESA20_agri_C6,RP10_agri_ESA20_agri_C5,RP10_agri_ESA20_agri_C4,RP10_agri_ESA20_agri_C3,RP10_agri_ESA20_agri_C2,RP10_agri_ESA20_agri_C1,RP10_agri_ESA20_agri_C0,RP10_agri_ESA20_agri_C6_EAE,RP10_agri_ESA20_agri_C5_EAE,RP10_agri_ESA20_agri_C4_EAE,RP10_agri_ESA20_agri_C3_EAE,RP10_agri_ESA20_agri_C2_EAE,RP10_agri_ESA20_agri_C1_EAE,RP10_agri_ESA20_agri_C0_EAE,RP20_agri_ESA20_agri_C6,RP20_agri_ESA20_agri_C5,RP20_agri_ESA20_agri_C4,RP20_agri_ESA20_agri_C3,RP20_agri_ESA20_agri_C2,RP20_agri_ESA20_agri_C1,RP20_agri_ESA20_agri_C0,RP20_agri_ESA20_agri_C6_EAE,RP20_agri_ESA20_agri_C5_EAE,RP20_agri_ESA20_agri_C4_EAE,RP20_agri_ESA20_agri_C3_EAE,RP20_agri_ESA20_agri_C2_EAE,RP20_agri_ESA20_agri_C1_EAE,RP20_agri_ESA20_agri_C0_EAE,RP50_agri_ESA20_agri_C6,RP50_agri_ESA20_agri_C5,RP50_agri_ESA20_agri_C4,RP50_agri_ESA20_agri_C3,RP50_agri_ESA20_agri_C2,RP50_agri_ESA20_agri_C1,RP50_agri_ESA20_agri_C0,RP50_agri_ESA20_agri_C6_EAE,RP50_agri_ESA20_agri_C5_EAE,RP50_agri_ESA20_agri_C4_EAE,RP50_agri_ESA20_agri_C3_EAE,RP50_agri_ESA20_agri_C2_EAE,RP50_agri_ESA20_agri_C1_EAE,RP50_agri_ESA20_agri_C0_EAE,RP100_agri_ESA20_agri_C6,RP100_agri_ESA20_agri_C5,RP100_agri_ESA20_agri_C4,RP100_agri_ESA20_agri_C3,RP100_agri_ESA20_agri_C2,RP100_agri_ESA20_agri_C1,RP100_agri_ESA20_agri_C0,RP100_agri_ESA20_agri_C6_EAE,RP100_agri_ESA20_agri_C5_EAE,RP100_agri_ESA20_agri_C4_EAE,RP100_agri_ESA20_agri_C3_EAE,RP100_agri_ESA20_agri_C2_EAE,RP100_agri_ESA20_agri_C1_EAE,RP100_agri_ESA20_agri_C0_EAE,RP200_agri_ESA20_agri_C6,RP200_agri_ESA20_agri_C5,RP200_agri_ESA20_agri_C4,RP200_agri_ESA20_agri_C3,RP200_agri_ESA20_agri_C2,RP200_agri_ESA20_agri_C1,RP200_agri_ESA20_agri_C0,RP200_agri_ESA20_agri_C6_EAE,RP200_agri_ESA20_agri_C5_EAE,RP200_agri_ESA20_agri_C4_EAE,RP200_agri_ESA20_agri_C3_EAE,RP200_agri_ESA20_agri_C2_EAE,RP200_agri_ESA20_agri_C1_EAE,RP200_agri_ESA20_agri_C0_EAE,RP500_agri_ESA20_agri_C6,RP500_agri_ESA20_agri_C5,RP500_agri_ESA20_agri_C4,RP500_agri_ESA20_agri_C3,RP500_agri_ESA20_agri_C2,RP500_agri_ESA20_agri_C1,RP500_agri_ESA20_agri_C0,RP500_agri_ESA20_agri_C6_EAE,RP500_agri_ESA20_agri_C5_EAE,RP500_agri_ESA20_agri_C4_EAE,RP500_agri_ESA20_agri_C3_EAE,RP500_agri_ESA20_agri_C2_EAE,RP500_agri_ESA20_agri_C1_EAE,RP500_agri_ESA20_agri_C0_EAE,agri_ESA20_agri_C6_EAE,agri_ESA20_agri_C5_EAE,agri_ESA20_agri_C4_EAE,agri_ESA20_agri_C3_EAE,agri_ESA20_agri_C2_EAE,agri_ESA20_agri_C1_EAE,agri_ESA20_agri_C0_EAE,agri_ESA20_agri_C6_EAE%,agri_ESA20_agri_C5_EAE%,agri_ESA20_agri_C4_EAE%,agri_ESA20_agri_C3_EAE%,agri_ESA20_agri_C2_EAE%,agri_ESA20_agri_C1_EAE%,agri_ESA20_agri_C0_EAE%
30805,308,3,KHM,Moha Khnhoung,Kaoh Soutin,Kampong Cham,Cambodia,679.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.638,652.638,0.0,0.0,0.0,0.0,0.0,3.263,3.263,0.0,0.0,0.0,0.0,0.0,652.638,652.638,0.0,0.0,0.0,0.0,0.0,1.958,1.958,0.0,0.0,0.0,0.0,0.0,5.221,5.221,0.0,0.0,0.0,0.0,0.0,0.768,0.768
30804,308,3,KHM,Moha Leaph,Kaoh Soutin,Kampong Cham,Cambodia,950.724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.491,913.491,0.0,0.0,0.0,0.0,0.0,4.567,4.567,0.0,0.0,0.0,0.0,0.0,913.491,913.491,0.0,0.0,0.0,0.0,0.0,2.74,2.74,0.0,0.0,0.0,0.0,0.0,7.308,7.308,0.0,0.0,0.0,0.0,0.0,0.769,0.769
50303,503,5,KHM,Moha Ruessei,Kong Pisei,Kampong Speu,Cambodia,2099.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.819,1980.819,0.0,0.0,0.0,0.0,0.0,9.904,9.904,0.0,0.0,0.0,0.0,0.0,1980.819,1980.819,0.0,0.0,0.0,0.0,0.0,5.942,5.942,0.0,0.0,0.0,0.0,0.0,15.847,15.847,0.0,0.0,0.0,0.0,0.0,0.755,0.755
50606,506,5,KHM,Moha Sang,Phnum Sruoch,Kampong Speu,Cambodia,4351.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4266.949,4266.949,0.0,0.0,0.0,0.0,0.0,21.335,21.335,0.0,0.0,0.0,0.0,0.0,4266.949,4266.949,0.0,0.0,0.0,0.0,0.0,12.801,12.801,0.0,0.0,0.0,0.0,0.0,34.136,34.136,0.0,0.0,0.0,0.0,0.0,0.784,0.784
250214,2502,25,KHM,Mong Riev,Tboung Khmum,Tboung Khmum,Cambodia,3343.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3190.301,3190.301,0.0,0.0,0.0,0.0,0.0,15.952,15.952,0.0,0.0,0.0,0.0,0.0,3190.301,3190.301,0.0,0.0,0.0,0.0,0.0,9.571,9.571,0.0,0.0,0.0,0.0,0.0,25.522,25.522,0.0,0.0,0.0,0.0,0.0,0.763,0.763
50802,508,5,KHM,Monourom,Thpong,Kampong Speu,Cambodia,2331.155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213.684,2213.684,0.0,0.0,0.0,0.0,0.0,11.068,11.068,0.0,0.0,0.0,0.0,0.0,2213.684,2213.684,0.0,0.0,0.0,0.0,0.0,6.641,6.641,0.0,0.0,0.0,0.0,0.0,17.709,17.709,0.0,0.0,0.0,0.0,0.0,0.76,0.76
110501,1105,11,KHM,Monourom,Saen Monourom,Mondul Kiri,Cambodia,723.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.264,701.264,0.0,0.0,0.0,0.0,0.0,21.038,21.038,0.0,0.0,0.0,0.0,0.0,701.264,701.264,0.0,0.0,0.0,0.0,0.0,7.013,7.013,0.0,0.0,0.0,0.0,0.0,701.264,701.264,0.0,0.0,0.0,0.0,0.0,3.506,3.506,0.0,0.0,0.0,0.0,701.264,701.264,701.264,0.0,0.0,0.0,0.0,2.104,2.104,2.104,0.0,0.0,0.0,0.0,2.104,33.661,33.661,0.0,0.0,0.0,0.0,0.291,4.651,4.651
120305,1203,12,KHM,Monourom,Prampir Meakkakra,Phnom Penh,Cambodia,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8
200704,2007,20,KHM,Monourom,Svay Teab,Svay Rieng,Cambodia,1535.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.787,722.787,0.0,0.0,0.0,0.0,0.0,21.684,21.684,0.0,0.0,0.0,0.0,0.0,722.787,722.787,0.0,0.0,0.0,0.0,0.0,7.228,7.228,0.0,0.0,0.0,0.0,0.0,722.787,722.787,0.0,0.0,0.0,0.0,0.0,3.614,3.614,0.0,0.0,0.0,0.0,722.787,722.787,722.787,0.0,0.0,0.0,0.0,2.168,2.168,2.168,0.0,0.0,0.0,0.0,2.168,34.694,34.694,0.0,0.0,0.0,0.0,0.141,2.26,2.26
130308,1303,13,KHM,Morokot,Choam Ksant,Preah Vihear,Cambodia,6651.405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20601,206,2,KHM,Moung,Moung Ruessei,Battambang,Cambodia,5737.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5526.736,5526.736,0.0,0.0,0.0,0.0,0.0,16.58,16.58,0.0,0.0,0.0,0.0,0.0,16.58,16.58,0.0,0.0,0.0,0.0,0.0,0.289,0.289
171204,1712,17,KHM,Moung,Srei Snam,Siemreap,Cambodia,8684.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200412,2004,20,KHM,Mream,Romeas Haek,Svay Rieng,Cambodia,6372.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6179.478,6179.478,0.0,0.0,0.0,0.0,0.0,61.795,61.795,0.0,0.0,0.0,0.0,0.0,6179.478,6179.478,0.0,0.0,0.0,0.0,0.0,30.897,30.897,0.0,0.0,0.0,0.0,0.0,6179.478,6179.478,0.0,0.0,0.0,0.0,0.0,18.538,18.538,0.0,0.0,0.0,0.0,0.0,111.231,111.231,0.0,0.0,0.0,0.0,0.0,1.745,1.745
70107,701,7,KHM,Mroum,Angkor Chey,Kampot,Cambodia,1558.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493.168,1493.168,0.0,0.0,0.0,0.0,0.0,14.932,14.932,0.0,0.0,0.0,0.0,0.0,1493.168,1493.168,0.0,0.0,0.0,0.0,0.0,7.466,7.466,0.0,0.0,0.0,0.0,0.0,1493.168,1493.168,0.0,0.0,0.0,0.0,0.0,4.48,4.48,0.0,0.0,0.0,0.0,0.0,26.877,26.877,0.0,0.0,0.0,0.0,0.0,1.724,1.724
60806,608,6,KHM,Msa Krang,Stoung,Kampong Thom,Cambodia,9349.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200411,2004,20,KHM,Mukh Da,Romeas Haek,Svay Rieng,Cambodia,3176.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3039.878,3039.878,0.0,0.0,0.0,0.0,0.0,30.399,30.399,0.0,0.0,0.0,0.0,0.0,3039.878,3039.878,0.0,0.0,0.0,0.0,0.0,15.199,15.199,0.0,0.0,0.0,0.0,0.0,3039.878,3039.878,0.0,0.0,0.0,0.0,0.0,9.12,9.12,0.0,0.0,0.0,0.0,0.0,54.718,54.718,0.0,0.0,0.0,0.0,0.0,1.723,1.723
170708,1707,17,KHM,Mukh Paen,Puok,Siemreap,Cambodia,7279.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21403,214,2,KHM,Mukh Reah,Rukh Kiri,Battambang,Cambodia,9486.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9230.156,9230.156,0.0,0.0,0.0,0.0,0.0,27.69,27.69,0.0,0.0,0.0,0.0,0.0,27.69,27.69,0.0,0.0,0.0,0.0,0.0,0.292,0.292
10301,103,1,KHM,Nam Tau,Phnum Srok,Banteay Meanchey,Cambodia,20688.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110201,1102,11,KHM,Nang Khi Lik,Kaoh Nheaek,Mondul Kiri,Cambodia,3469.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3415.963,3415.963,0.0,0.0,0.0,0.0,0.0,102.479,102.479,0.0,0.0,0.0,0.0,0.0,3415.963,3415.963,0.0,0.0,0.0,0.0,0.0,34.16,34.16,0.0,0.0,0.0,0.0,0.0,3415.963,3415.963,0.0,0.0,0.0,0.0,0.0,17.08,17.08,0.0,0.0,0.0,0.0,1239.576,3415.963,3415.963,0.0,0.0,0.0,0.0,3.719,10.248,10.248,0.0,0.0,0.0,0.0,3.719,163.966,163.966,0.0,0.0,0.0,0.0,0.107,4.726,4.726
140703,1407,14,KHM,Neak Loeang,Peam Ro,Prey Veng,Cambodia,1164.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.894,1100.894,0.0,0.0,0.0,0.0,0.0,11.009,11.009,0.0,0.0,0.0,0.0,0.0,1100.894,1100.894,0.0,0.0,0.0,0.0,0.0,5.504,5.504,0.0,0.0,0.0,0.0,0.0,1100.894,1100.894,0.0,0.0,0.0,0.0,0.0,3.303,3.303,0.0,0.0,0.0,0.0,0.0,19.816,19.816,0.0,0.0,0.0,0.0,0.0,1.701,1.701
250504,2505,25,KHM,Neang Teut,Dambae,Tboung Khmum,Cambodia,1779.427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687.866,1687.866,0.0,0.0,0.0,0.0,0.0,16.879,16.879,0.0,0.0,0.0,0.0,0.0,1687.866,1687.866,0.0,0.0,0.0,0.0,0.0,8.439,8.439,0.0,0.0,0.0,0.0,0.0,1687.866,1687.866,0.0,0.0,0.0,0.0,0.0,5.064,5.064,0.0,0.0,0.0,0.0,0.0,30.382,30.382,0.0,0.0,0.0,0.0,0.0,1.707,1.707
70311,703,7,KHM,Neareay,Chhuk,Kampot,Cambodia,1225.949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.718,1161.718,0.0,0.0,0.0,0.0,0.0,11.617,11.617,0.0,0.0,0.0,0.0,0.0,1161.718,1161.718,0.0,0.0,0.0,0.0,0.0,5.809,5.809,0.0,0.0,0.0,0.0,0.0,1161.718,1161.718,0.0,0.0,0.0,0.0,0.0,3.485,3.485,0.0,0.0,0.0,0.0,0.0,20.911,20.911,0.0,0.0,0.0,0.0,0.0,1.706,1.706
60606,606,6,KHM,Ngan,Sandan,Kampong Thom,Cambodia,3155.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210905,2109,21,KHM,Nhaeng Nhang,Tram Kak,Takeo,Cambodia,2772.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2666.015,2666.015,0.0,0.0,0.0,0.0,0.0,26.66,26.66,0.0,0.0,0.0,0.0,0.0,2666.015,2666.015,0.0,0.0,0.0,0.0,0.0,13.33,13.33,0.0,0.0,0.0,0.0,0.0,2666.015,2666.015,0.0,0.0,0.0,0.0,0.0,7.998,7.998,0.0,0.0,0.0,0.0,0.0,47.988,47.988,0.0,0.0,0.0,0.0,0.0,1.731,1.731
160103,1601,16,KHM,Nhang,Andoung Meas,Ratanak Kiri,Cambodia,5569.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5533.253,5533.253,0.0,0.0,0.0,0.0,0.0,165.998,165.998,0.0,0.0,0.0,0.0,0.0,5533.253,5533.253,0.0,0.0,0.0,0.0,0.0,55.333,55.333,0.0,0.0,0.0,0.0,0.0,5533.253,5533.253,0.0,0.0,0.0,0.0,0.0,27.666,27.666,0.0,0.0,0.0,0.0,5533.253,5533.253,5533.253,0.0,0.0,0.0,0.0,16.6,16.6,16.6,0.0,0.0,0.0,0.0,16.6,265.596,265.596,0.0,0.0,0.0,0.0,0.298,4.769,4.769
200202,2002,20,KHM,Nhor,Kampong Rou,Svay Rieng,Cambodia,2568.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427.662,2427.662,0.0,0.0,0.0,0.0,0.0,72.83,72.83,0.0,0.0,0.0,0.0,0.0,2427.662,2427.662,0.0,0.0,0.0,0.0,0.0,24.277,24.277,0.0,0.0,0.0,0.0,0.0,2427.662,2427.662,0.0,0.0,0.0,0.0,0.0,12.138,12.138,0.0,0.0,0.0,0.0,2427.662,2427.662,2427.662,0.0,0.0,0.0,0.0,7.283,7.283,7.283,0.0,0.0,0.0,0.0,7.283,116.528,116.528,0.0,0.0,0.0,0.0,0.284,4.536,4.536
11001,110,1,KHM,Nimitt,Paoy Paet,Banteay Meanchey,Cambodia,17846.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60205,602,6,KHM,Nipech,Kampong Svay,Kampong Thom,Cambodia,6276.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
