ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_agri_ESA20_agri,RP5_agri_ESA20_agri_C5,RP5_agri_ESA20_agri_C4,RP5_agri_ESA20_agri_C3,RP5_agri_ESA20_agri_C2,RP5_agri_ESA20_agri_C1,RP5_agri_ESA20_agri_C0,RP5_agri_ESA20_agri_C5_EAE,RP5_agri_ESA20_agri_C4_EAE,RP5_agri_ESA20_agri_C3_EAE,RP5_agri_ESA20_agri_C2_EAE,RP5_agri_ESA20_agri_C1_EAE,RP5_agri_ESA20_agri_C0_EAE,RP10_agri_ESA20_agri_C5,RP10_agri_ESA20_agri_C4,RP10_agri_ESA20_agri_C3,RP10_agri_ESA20_agri_C2,RP10_agri_ESA20_agri_C1,RP10_agri_ESA20_agri_C0,RP10_agri_ESA20_agri_C5_EAE,RP10_agri_ESA20_agri_C4_EAE,RP10_agri_ESA20_agri_C3_EAE,RP10_agri_ESA20_agri_C2_EAE,RP10_agri_ESA20_agri_C1_EAE,RP10_agri_ESA20_agri_C0_EAE,RP20_agri_ESA20_agri_C5,RP20_agri_ESA20_agri_C4,RP20_agri_ESA20_agri_C3,RP20_agri_ESA20_agri_C2,RP20_agri_ESA20_agri_C1,RP20_agri_ESA20_agri_C0,RP20_agri_ESA20_agri_C5_EAE,RP20_agri_ESA20_agri_C4_EAE,RP20_agri_ESA20_agri_C3_EAE,RP20_agri_ESA20_agri_C2_EAE,RP20_agri_ESA20_agri_C1_EAE,RP20_agri_ESA20_agri_C0_EAE,RP50_agri_ESA20_agri_C5,RP50_agri_ESA20_agri_C4,RP50_agri_ESA20_agri_C3,RP50_agri_ESA20_agri_C2,RP50_agri_ESA20_agri_C1,RP50_agri_ESA20_agri_C0,RP50_agri_ESA20_agri_C5_EAE,RP50_agri_ESA20_agri_C4_EAE,RP50_agri_ESA20_agri_C3_EAE,RP50_agri_ESA20_agri_C2_EAE,RP50_agri_ESA20_agri_C1_EAE,RP50_agri_ESA20_agri_C0_EAE,RP75_agri_ESA20_agri_C5,RP75_agri_ESA20_agri_C4,RP75_agri_ESA20_agri_C3,RP75_agri_ESA20_agri_C2,RP75_agri_ESA20_agri_C1,RP75_agri_ESA20_agri_C0,RP75_agri_ESA20_agri_C5_EAE,RP75_agri_ESA20_agri_C4_EAE,RP75_agri_ESA20_agri_C3_EAE,RP75_agri_ESA20_agri_C2_EAE,RP75_agri_ESA20_agri_C1_EAE,RP75_agri_ESA20_agri_C0_EAE,RP100_agri_ESA20_agri_C5,RP100_agri_ESA20_agri_C4,RP100_agri_ESA20_agri_C3,RP100_agri_ESA20_agri_C2,RP100_agri_ESA20_agri_C1,RP100_agri_ESA20_agri_C0,RP100_agri_ESA20_agri_C5_EAE,RP100_agri_ESA20_agri_C4_EAE,RP100_agri_ESA20_agri_C3_EAE,RP100_agri_ESA20_agri_C2_EAE,RP100_agri_ESA20_agri_C1_EAE,RP100_agri_ESA20_agri_C0_EAE,RP200_agri_ESA20_agri_C5,RP200_agri_ESA20_agri_C4,RP200_agri_ESA20_agri_C3,RP200_agri_ESA20_agri_C2,RP200_agri_ESA20_agri_C1,RP200_agri_ESA20_agri_C0,RP200_agri_ESA20_agri_C5_EAE,RP200_agri_ESA20_agri_C4_EAE,RP200_agri_ESA20_agri_C3_EAE,RP200_agri_ESA20_agri_C2_EAE,RP200_agri_ESA20_agri_C1_EAE,RP200_agri_ESA20_agri_C0_EAE,RP250_agri_ESA20_agri_C5,RP250_agri_ESA20_agri_C4,RP250_agri_ESA20_agri_C3,RP250_agri_ESA20_agri_C2,RP250_agri_ESA20_agri_C1,RP250_agri_ESA20_agri_C0,RP250_agri_ESA20_agri_C5_EAE,RP250_agri_ESA20_agri_C4_EAE,RP250_agri_ESA20_agri_C3_EAE,RP250_agri_ESA20_agri_C2_EAE,RP250_agri_ESA20_agri_C1_EAE,RP250_agri_ESA20_agri_C0_EAE,RP500_agri_ESA20_agri_C5,RP500_agri_ESA20_agri_C4,RP500_agri_ESA20_agri_C3,RP500_agri_ESA20_agri_C2,RP500_agri_ESA20_agri_C1,RP500_agri_ESA20_agri_C0,RP500_agri_ESA20_agri_C5_EAE,RP500_agri_ESA20_agri_C4_EAE,RP500_agri_ESA20_agri_C3_EAE,RP500_agri_ESA20_agri_C2_EAE,RP500_agri_ESA20_agri_C1_EAE,RP500_agri_ESA20_agri_C0_EAE,RP1000_agri_ESA20_agri_C5,RP1000_agri_ESA20_agri_C4,RP1000_agri_ESA20_agri_C3,RP1000_agri_ESA20_agri_C2,RP1000_agri_ESA20_agri_C1,RP1000_agri_ESA20_agri_C0,RP1000_agri_ESA20_agri_C5_EAE,RP1000_agri_ESA20_agri_C4_EAE,RP1000_agri_ESA20_agri_C3_EAE,RP1000_agri_ESA20_agri_C2_EAE,RP1000_agri_ESA20_agri_C1_EAE,RP1000_agri_ESA20_agri_C0_EAE,agri_ESA20_agri_C5_EAE,agri_ESA20_agri_C4_EAE,agri_ESA20_agri_C3_EAE,agri_ESA20_agri_C2_EAE,agri_ESA20_agri_C1_EAE,agri_ESA20_agri_C0_EAE,agri_ESA20_agri_C5_EAE%,agri_ESA20_agri_C4_EAE%,agri_ESA20_agri_C3_EAE%,agri_ESA20_agri_C2_EAE%,agri_ESA20_agri_C1_EAE%,agri_ESA20_agri_C0_EAE%
100307,1003,10,KHM,Saob,Prek Prasab,Kratie,Cambodia,5726.979,1989.19,2292.16,2482.786,2588.0,2678.974,2678.974,397.838,458.432,496.557,517.6,535.795,535.795,2132.711,2448.025,2650.514,2774.149,2911.338,2911.338,213.271,244.802,265.051,277.415,291.134,291.134,2261.929,2593.344,2817.269,2956.011,3095.755,3095.755,113.096,129.667,140.863,147.801,154.788,154.788,2422.824,2785.737,2995.381,3140.866,3241.29,3241.29,72.685,83.572,89.861,94.226,97.239,97.239,2490.155,2856.679,3074.583,3204.742,3304.75,3304.75,16.601,19.045,20.497,21.365,22.032,22.032,2538.652,2905.278,3108.802,3254.441,3336.181,3336.181,8.462,9.684,10.363,10.848,11.121,11.121,2662.094,2998.593,3213.311,3336.151,3411.169,3411.169,13.31,14.993,16.067,16.681,17.056,17.056,2696.125,3023.232,3240.431,3369.09,3438.179,3438.179,2.696,3.023,3.24,3.369,3.438,3.438,2806.916,3131.502,3352.691,3454.177,3515.476,3515.476,5.614,6.263,6.705,6.908,7.031,7.031,2904.769,3232.24,3438.746,3522.863,3576.112,3576.112,2.905,3.232,3.439,3.523,3.576,3.576,846.479,972.714,1052.645,1099.736,1143.208,1143.208,14.781,16.985,18.38,19.203,19.962,19.962
210411,2104,21,KHM,Saom,Kiri Vong,Takeo,Cambodia,4465.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,104.0,104.0,0.0,0.0,0.02,0.125,0.52,0.52,0.0,0.0,5.0,38.0,152.98,152.98,0.0,0.0,0.005,0.038,0.153,0.153,0.0,107.0,433.73,667.099,954.31,954.31,0.0,0.214,0.867,1.334,1.909,1.909,0.0,813.885,2764.465,3383.965,3569.596,3569.596,0.0,0.814,2.764,3.384,3.57,3.57,0.0,1.028,3.657,4.881,6.151,6.151,0.0,0.023,0.082,0.109,0.138,0.138
160706,1607,16,KHM,Saom Thum,Ou Ya Dav,Ratanak Kiri,Cambodia,2284.499,1.88,2.769,8.208,11.999,13.89,13.89,0.376,0.554,1.642,2.4,2.778,2.778,6.8,14.319,28.747,34.308,40.417,40.417,0.68,1.432,2.875,3.431,4.042,4.042,10.57,16.739,35.728,38.319,52.437,52.437,0.529,0.837,1.786,1.916,2.622,2.622,11.91,24.008,45.238,57.768,76.407,76.407,0.357,0.72,1.357,1.733,2.292,2.292,12.77,26.968,52.238,68.708,84.057,84.057,0.085,0.18,0.348,0.458,0.56,0.56,15.469,41.517,82.85,115.078,145.446,145.446,0.052,0.138,0.276,0.384,0.485,0.485,97.239,180.226,213.695,235.213,256.565,256.565,0.486,0.901,1.068,1.176,1.283,1.283,136.437,204.364,236.716,258.753,282.826,282.826,0.136,0.204,0.237,0.259,0.283,0.283,230.467,294.125,315.617,335.974,349.706,349.706,0.461,0.588,0.631,0.672,0.699,0.699,302.937,349.908,373.076,382.388,391.25,391.25,0.303,0.35,0.373,0.382,0.391,0.391,3.465,5.905,10.594,12.81,15.435,15.435,0.152,0.258,0.464,0.561,0.676,0.676
80613,806,8,KHM,Sarikakaev,Lvea Aem,Kandal,Cambodia,950.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,4.022,14.132,14.132,0.0,0.0,0.011,0.402,1.413,1.413,0.0,0.0,9.211,23.27,60.631,60.631,0.0,0.0,0.461,1.163,3.032,3.032,0.0,1.731,14.461,45.641,82.072,82.072,0.0,0.052,0.434,1.369,2.462,2.462,0.0,7.852,47.97,102.929,208.423,208.423,0.0,0.052,0.32,0.686,1.389,1.389,1.691,79.528,316.705,432.838,518.659,518.659,0.006,0.265,1.056,1.443,1.729,1.729,80.579,402.259,534.747,586.65,655.501,655.501,0.403,2.011,2.674,2.933,3.278,3.278,221.814,470.678,586.951,641.702,690.59,690.59,0.222,0.471,0.587,0.642,0.691,0.691,439.627,604.819,700.23,737.659,767.618,767.618,0.879,1.21,1.4,1.475,1.535,1.535,533.69,706.648,779.979,800.509,821.478,821.478,0.534,0.707,0.78,0.801,0.821,0.821,2.043,4.768,7.722,10.915,16.35,16.35,0.215,0.502,0.812,1.148,1.72,1.72
10802,108,1,KHM,Sarongk,Svay Chek,Banteay Meanchey,Cambodia,5589.388,0.0,0.0,0.0,6.0,204.83,204.83,0.0,0.0,0.0,1.2,40.966,40.966,0.0,0.0,0.0,28.0,284.78,284.78,0.0,0.0,0.0,2.8,28.478,28.478,0.0,0.0,0.0,62.0,355.75,355.75,0.0,0.0,0.0,3.1,17.787,17.787,0.0,0.0,0.0,128.91,501.74,501.74,0.0,0.0,0.0,3.867,15.052,15.052,0.0,0.0,1.0,159.91,537.69,537.69,0.0,0.0,0.007,1.066,3.585,3.585,0.0,0.0,1.0,174.83,559.69,559.69,0.0,0.0,0.003,0.583,1.866,1.866,0.0,0.0,5.0,225.79,626.62,626.62,0.0,0.0,0.025,1.129,3.133,3.133,0.0,0.0,6.0,244.78,643.62,643.62,0.0,0.0,0.006,0.245,0.644,0.644,0.0,0.0,17.0,388.76,1058.009,1058.009,0.0,0.0,0.034,0.778,2.116,2.116,0.0,0.0,47.0,549.74,1441.63,1441.63,0.0,0.0,0.047,0.55,1.442,1.442,0.0,0.0,0.122,15.317,115.068,115.068,0.0,0.0,0.002,0.274,2.059,2.059
170701,1707,17,KHM,Sasar Sdam,Puok,Siemreap,Cambodia,6329.554,0.0,0.0,0.0,19.0,212.42,212.42,0.0,0.0,0.0,3.8,42.484,42.484,0.0,0.0,3.0,103.57,685.739,685.739,0.0,0.0,0.3,10.357,68.574,68.574,0.0,0.0,8.0,221.78,1181.82,1181.82,0.0,0.0,0.4,11.089,59.091,59.091,0.0,0.0,24.459,409.349,1771.299,1771.299,0.0,0.0,0.734,12.28,53.139,53.139,0.0,0.0,30.459,491.719,1980.451,1980.451,0.0,0.0,0.203,3.278,13.203,13.203,0.0,0.0,42.52,554.328,2144.439,2144.439,0.0,0.0,0.142,1.848,7.148,7.148,0.0,0.0,79.49,741.358,2546.173,2546.173,0.0,0.0,0.397,3.707,12.731,12.731,0.0,0.0,88.49,798.987,2655.922,2655.922,0.0,0.0,0.088,0.799,2.656,2.656,0.0,0.0,138.52,956.028,2981.671,2981.671,0.0,0.0,0.277,1.912,5.963,5.963,0.0,0.0,192.99,1096.758,3235.8,3235.8,0.0,0.0,0.193,1.097,3.236,3.236,0.0,0.0,2.735,50.167,268.225,268.225,0.0,0.0,0.043,0.793,4.238,4.238
70312,703,7,KHM,Satv Pong,Chhuk,Kampot,Cambodia,1673.626,0.0,0.0,0.0,36.738,186.741,186.741,0.0,0.0,0.0,7.348,37.348,37.348,0.0,0.0,4.85,78.459,391.334,391.334,0.0,0.0,0.485,7.846,39.133,39.133,0.0,0.0,17.449,112.912,547.56,547.56,0.0,0.0,0.872,5.646,27.378,27.378,0.0,0.0,32.489,157.473,746.573,746.573,0.0,0.0,0.975,4.724,22.397,22.397,0.0,0.0,42.029,193.292,809.884,809.884,0.0,0.0,0.28,1.289,5.399,5.399,0.0,0.0,43.029,218.042,856.065,856.065,0.0,0.0,0.143,0.727,2.854,2.854,0.0,0.36,55.199,290.77,927.445,927.445,0.0,0.002,0.276,1.454,4.637,4.637,0.0,0.36,60.229,313.921,952.505,952.505,0.0,0.0,0.06,0.314,0.953,0.953,0.0,0.87,74.881,385.151,1014.285,1014.285,0.0,0.002,0.15,0.77,2.029,2.029,0.0,0.87,90.181,445.439,1080.302,1080.302,0.0,0.001,0.09,0.445,1.08,1.08,0.0,0.005,3.332,30.562,143.208,143.208,0.0,0.0,0.199,1.826,8.557,8.557
70206,702,7,KHM,Sdach Kong Khang Cheung,Banteay Meas,Kampot,Cambodia,2267.096,0.0,0.0,97.497,200.089,288.7,288.7,0.0,0.0,19.499,40.018,57.74,57.74,0.0,60.115,235.549,410.528,623.988,623.988,0.0,6.012,23.555,41.053,62.399,62.399,0.0,102.497,352.888,591.299,987.659,987.659,0.0,5.125,17.644,29.565,49.383,49.383,0.0,178.138,529.289,1035.979,1275.718,1275.718,0.0,5.344,15.879,31.079,38.272,38.272,0.0,213.449,755.769,1231.027,1435.919,1435.919,0.0,1.423,5.038,8.207,9.573,9.573,0.0,236.91,891.539,1314.098,1483.28,1483.28,0.0,0.79,2.972,4.38,4.944,4.944,0.0,312.72,1155.128,1441.539,1580.777,1580.777,0.0,1.564,5.776,7.208,7.904,7.904,0.0,351.5,1215.396,1472.469,1605.405,1605.405,0.0,0.351,1.215,1.472,1.605,1.605,9.431,542.7,1353.939,1552.379,1674.198,1674.198,0.019,1.085,2.708,3.105,3.348,3.348,29.643,698.569,1447.359,1625.396,1737.947,1737.947,0.03,0.699,1.447,1.625,1.738,1.738,0.049,22.392,95.734,167.712,236.906,236.906,0.002,0.988,4.223,7.398,10.45,10.45
70207,702,7,KHM,Sdach Kong Khang Lech,Banteay Meas,Kampot,Cambodia,1663.911,0.0,0.0,0.0,0.0,2.249,2.249,0.0,0.0,0.0,0.0,0.45,0.45,0.0,0.0,0.0,2.249,5.949,5.949,0.0,0.0,0.0,0.225,0.595,0.595,0.0,0.0,0.04,5.971,8.161,8.161,0.0,0.0,0.002,0.299,0.408,0.408,0.0,0.0,40.15,166.153,327.606,327.606,0.0,0.0,1.205,4.985,9.828,9.828,0.0,0.03,83.791,223.534,402.675,402.675,0.0,0.0,0.559,1.49,2.684,2.684,0.0,0.04,107.312,251.805,429.187,429.187,0.0,0.0,0.358,0.839,1.431,1.431,0.0,2.57,155.932,334.807,497.268,497.268,0.0,0.013,0.78,1.674,2.486,2.486,0.0,3.101,169.962,361.887,513.177,513.177,0.0,0.003,0.17,0.362,0.513,0.513,0.0,6.222,216.543,418.778,566.213,566.213,0.0,0.012,0.433,0.838,1.132,1.132,0.0,22.321,263.924,493.566,630.853,630.853,0.0,0.022,0.264,0.494,0.631,0.631,0.0,0.051,3.769,11.205,20.159,20.159,0.0,0.003,0.227,0.673,1.212,1.212
70208,702,7,KHM,Sdach Kong Khang Tboung,Banteay Meas,Kampot,Cambodia,2741.787,0.0,0.0,0.0,12.81,30.431,30.431,0.0,0.0,0.0,2.562,6.086,6.086,0.0,0.0,22.411,91.131,288.75,288.75,0.0,0.0,2.241,9.113,28.875,28.875,0.0,0.0,90.421,428.25,799.021,799.021,0.0,0.0,4.521,21.413,39.951,39.951,0.0,11.81,441.798,957.833,1371.472,1371.472,0.0,0.354,13.254,28.735,41.144,41.144,0.0,27.291,686.591,1259.404,1656.651,1656.651,0.0,0.182,4.577,8.396,11.044,11.044,0.0,46.362,811.902,1417.194,1781.122,1781.122,0.0,0.155,2.706,4.724,5.937,5.937,0.0,180.383,1181.614,1672.961,1977.632,1977.632,0.0,0.902,5.908,8.365,9.888,9.888,0.0,234.842,1271.433,1723.701,2035.773,2035.773,0.0,0.235,1.271,1.724,2.036,2.036,0.0,401.774,1513.644,1873.442,2184.927,2184.927,0.0,0.804,3.027,3.747,4.37,4.37,0.0,592.008,1664.08,2013.972,2276.136,2276.136,0.0,0.592,1.664,2.014,2.276,2.276,0.0,3.223,39.171,90.792,151.608,151.608,0.0,0.118,1.429,3.311,5.53,5.53
30307,303,3,KHM,Sdaeung Chey,Cheung Prey,Kampong Cham,Cambodia,6025.021,0.0,0.0,2.0,43.64,75.368,75.368,0.0,0.0,0.4,8.728,15.074,15.074,0.0,0.0,23.65,101.528,318.698,318.698,0.0,0.0,2.365,10.153,31.87,31.87,0.0,0.0,64.75,253.25,739.243,739.243,0.0,0.0,3.238,12.662,36.962,36.962,0.0,0.0,166.24,547.9,1695.296,1695.296,0.0,0.0,4.987,16.437,50.859,50.859,0.0,0.0,215.68,687.101,2186.828,2186.828,0.0,0.0,1.438,4.581,14.579,14.579,0.0,0.0,256.07,780.031,2624.468,2624.468,0.0,0.0,0.854,2.6,8.748,8.748,0.0,7.0,332.08,1045.002,3407.319,3407.319,0.0,0.035,1.66,5.225,17.037,17.037,0.0,10.0,358.7,1141.312,3602.409,3602.409,0.0,0.01,0.359,1.141,3.602,3.602,0.0,17.0,425.65,1444.494,4064.747,4064.747,0.0,0.034,0.851,2.889,8.129,8.129,0.0,32.11,498.71,1797.115,4402.386,4402.386,0.0,0.032,0.499,1.797,4.402,4.402,0.0,0.111,16.65,66.213,191.262,191.262,0.0,0.002,0.276,1.099,3.174,3.174
20701,207,2,KHM,Sdau,Rotonak Mondol,Battambang,Cambodia,4705.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,1.99,0.0,0.0,0.0,0.0,0.004,0.004,0.0,0.0,0.0,0.0,1.99,1.99,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.0
30710,307,3,KHM,Sdau,Kang Meas,Kampong Cham,Cambodia,1012.486,0.0,1.15,8.22,31.94,178.739,178.739,0.0,0.23,1.644,6.388,35.748,35.748,1.16,4.48,21.44,84.789,268.139,268.139,0.116,0.448,2.144,8.479,26.814,26.814,1.35,6.209,34.409,104.139,371.91,371.91,0.067,0.31,1.72,5.207,18.596,18.596,140.819,555.928,635.169,675.719,751.723,751.723,4.225,16.678,19.055,20.272,22.552,22.552,545.559,670.429,729.633,784.187,833.227,833.227,3.637,4.47,4.864,5.228,5.555,5.555,661.079,767.566,830.177,873.668,897.037,897.037,2.204,2.559,2.767,2.912,2.99,2.99,741.823,851.906,906.528,917.167,925.777,925.777,3.709,4.26,4.533,4.586,4.629,4.629,759.395,864.125,910.929,921.896,927.677,927.677,0.759,0.864,0.911,0.922,0.928,0.928,786.415,893.686,922.436,931.556,936.967,936.967,1.573,1.787,1.845,1.863,1.874,1.874,818.506,908.477,932.976,937.127,939.157,939.157,0.819,0.908,0.933,0.937,0.939,0.939,17.109,32.514,40.416,56.794,120.624,120.624,1.69,3.211,3.992,5.609,11.914,11.914
130604,1306,13,KHM,Sdau,Sangkum Thmei,Preah Vihear,Cambodia,10740.339,4.751,45.071,86.244,115.964,157.442,157.442,0.95,9.014,17.249,23.193,31.488,31.488,21.53,78.714,128.534,174.352,234.277,234.277,2.153,7.871,12.853,17.435,23.428,23.428,32.24,98.684,166.511,220.457,276.926,276.926,1.612,4.934,8.326,11.023,13.846,13.846,37.571,118.796,203.899,261.244,319.165,319.165,1.127,3.564,6.117,7.837,9.575,9.575,41.151,127.914,217.108,277.976,332.685,332.685,0.274,0.853,1.447,1.853,2.218,2.218,47.53,132.464,225.317,290.636,343.416,343.416,0.158,0.442,0.751,0.969,1.145,1.145,54.25,153.56,248.608,316.766,377.605,377.605,0.271,0.768,1.243,1.584,1.888,1.888,59.721,158.7,256.007,322.757,389.406,389.406,0.06,0.159,0.256,0.323,0.389,0.389,71.642,176.479,284.527,348.217,414.125,414.125,0.143,0.353,0.569,0.696,0.828,0.828,78.773,194.24,309.569,373.037,445.176,445.176,0.079,0.194,0.31,0.373,0.445,0.445,6.828,28.152,49.121,65.286,85.251,85.251,0.064,0.262,0.457,0.608,0.794,0.794
190105,1901,19,KHM,Sdau,Sesan,Stung Treng,Cambodia,796.522,9.322,38.14,66.541,79.461,86.611,86.611,1.864,7.628,13.308,15.892,17.322,17.322,15.881,66.54,90.061,106.151,116.681,116.681,1.588,6.654,9.006,10.615,11.668,11.668,39.341,88.751,119.282,131.482,142.542,142.542,1.967,4.438,5.964,6.574,7.127,7.127,78.321,130.413,160.315,179.705,195.113,195.113,2.35,3.912,4.809,5.391,5.853,5.853,92.932,147.693,186.535,208.602,221.101,221.101,0.62,0.985,1.244,1.391,1.474,1.474,110.972,169.024,205.703,223.002,237.372,237.372,0.37,0.563,0.686,0.743,0.791,0.791,144.734,226.512,248.861,261.553,268.832,268.832,0.724,1.133,1.244,1.308,1.344,1.344,157.282,241.16,259.342,270.092,281.372,281.372,0.157,0.241,0.259,0.27,0.281,0.281,227.194,275.551,296.183,303.58,311.371,311.371,0.454,0.551,0.592,0.607,0.623,0.623,276.65,309.341,324.81,332.673,337.842,337.842,0.277,0.309,0.325,0.333,0.338,0.338,10.371,26.414,37.438,43.124,46.822,46.822,1.302,3.316,4.7,5.414,5.878,5.878
140106,1401,14,KHM,Sdau Kaong,Ba Phnum,Prey Veng,Cambodia,5086.416,0.0,0.0,0.0,22.0,160.78,160.78,0.0,0.0,0.0,4.4,32.156,32.156,0.0,0.0,0.0,50.45,459.87,459.87,0.0,0.0,0.0,5.045,45.987,45.987,0.0,0.0,3.0,81.309,1002.78,1002.78,0.0,0.0,0.15,4.065,50.139,50.139,0.0,0.0,6.0,166.33,1656.351,1656.351,0.0,0.0,0.18,4.99,49.691,49.691,0.0,0.0,9.0,203.721,1906.641,1906.641,0.0,0.0,0.06,1.358,12.711,12.711,0.0,0.0,12.0,236.951,2070.232,2070.232,0.0,0.0,0.04,0.79,6.901,6.901,0.0,0.0,24.0,331.11,2408.893,2408.893,0.0,0.0,0.12,1.656,12.044,12.044,0.0,0.0,26.0,368.62,2492.184,2492.184,0.0,0.0,0.026,0.369,2.492,2.492,0.0,0.0,32.0,494.613,2740.773,2740.773,0.0,0.0,0.064,0.989,5.482,5.482,0.0,0.0,53.0,643.972,2955.693,2955.693,0.0,0.0,0.053,0.644,2.956,2.956,0.0,0.0,0.693,24.306,220.558,220.558,0.0,0.0,0.014,0.478,4.336,4.336
50309,503,5,KHM,Sdok,Kong Pisei,Kampong Speu,Cambodia,2663.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21404,214,2,KHM,Sdok Pravoek,Rukh Kiri,Battambang,Cambodia,13682.111,0.0,0.0,1.32,57.95,1340.71,1340.71,0.0,0.0,0.264,11.59,268.142,268.142,0.0,0.32,6.56,200.22,2235.27,2235.27,0.0,0.032,0.656,20.022,223.527,223.527,0.0,1.82,11.56,423.4,2839.198,2839.198,0.0,0.091,0.578,21.17,141.96,141.96,0.0,2.29,35.29,849.449,3317.085,3317.085,0.0,0.069,1.059,25.483,99.513,99.513,0.0,2.29,49.29,1021.55,3492.114,3492.114,0.0,0.015,0.329,6.81,23.281,23.281,0.0,2.29,68.29,1159.07,3606.734,3606.734,0.0,0.008,0.228,3.864,12.022,12.022,0.0,2.29,120.81,1477.851,3850.291,3850.291,0.0,0.011,0.604,7.389,19.251,19.251,0.0,2.29,136.81,1572.911,3955.52,3955.52,0.0,0.002,0.137,1.573,3.956,3.956,0.0,3.55,215.071,1884.049,4209.668,4209.668,0.0,0.007,0.43,3.768,8.419,8.419,0.0,3.55,375.641,2121.578,4468.07,4468.07,0.0,0.004,0.376,2.122,4.468,4.468,0.0,0.239,4.66,103.791,804.539,804.539,0.0,0.002,0.034,0.759,5.88,5.88
140205,1402,14,KHM,Seang Khveang,Kamchay Mear,Prey Veng,Cambodia,4427.241,0.0,0.0,13.571,155.691,342.222,342.222,0.0,0.0,2.714,31.138,68.444,68.444,0.0,0.0,77.802,286.551,683.391,683.391,0.0,0.0,7.78,28.655,68.339,68.339,0.0,0.0,120.751,491.29,881.18,881.18,0.0,0.0,6.038,24.565,44.059,44.059,0.0,0.0,202.072,638.12,1133.423,1133.423,0.0,0.0,6.062,19.144,34.003,34.003,0.0,0.0,282.26,684.719,1258.913,1258.913,0.0,0.0,1.882,4.565,8.393,8.393,0.0,0.0,328.801,715.37,1331.952,1331.952,0.0,0.0,1.096,2.385,4.44,4.44,0.0,592.969,946.812,1177.414,2092.954,2092.954,0.0,2.965,4.734,5.887,10.465,10.465,0.0,683.661,997.912,1352.353,2650.696,2650.696,0.0,0.684,0.998,1.352,2.651,2.651,0.0,822.73,1164.423,2283.124,3819.893,3819.893,0.0,1.645,2.329,4.566,7.64,7.64,3.039,905.491,1469.743,3295.303,4081.672,4081.672,0.003,0.905,1.47,3.295,4.082,4.082,0.003,6.199,35.102,125.552,252.515,252.515,0.0,0.14,0.793,2.836,5.704,5.704
