ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_builtup_WSF19,builtup_WSF19_C2,builtup_WSF19_C1,builtup_WSF19_C0,builtup_WSF19_C2%,builtup_WSF19_C1%,builtup_WSF19_C0%
130206,1302,13,KHM,Mlu Prey Pir,Chhaeb,Preah Vihear,Cambodia,9.168,0,0,0,0,0,0
30805,308,3,KHM,Moha Khnhoung,Kaoh Soutin,Kampong Cham,Cambodia,40.781,0,0,0,0,0,0
30804,308,3,KHM,Moha Leaph,Kaoh Soutin,Kampong Cham,Cambodia,28.537,0,0,0,0,0,0
50303,503,5,KHM,Moha Ruessei,Kong Pisei,Kampong Speu,Cambodia,146.868,0,0,0,0,0,0
50606,506,5,KHM,Moha Sang,Phnum Sruoch,Kampong Speu,Cambodia,149.939,0,7.612,7.612,0,0.0507673120402297,0.0507673120402297
250214,2502,25,KHM,Mong Riev,Tboung Khmum,Tboung Khmum,Cambodia,83.695,0,0,0,0,0,0
50802,508,5,KHM,Monourom,Thpong,Kampong Speu,Cambodia,47.348,0,0,0,0,0,0
110501,1105,11,KHM,Monourom,Saen Monourom,Mondul Kiri,Cambodia,17.408,0,0.81,0.81,0,0.0465303308823529,0.0465303308823529
120305,1203,12,KHM,Monourom,Prampir Meakkakra,Phnom Penh,Cambodia,16.037,0,0,0,0,0,0
200704,2007,20,KHM,Monourom,Svay Teab,Svay Rieng,Cambodia,11.021,0,0,0,0,0,0
130308,1303,13,KHM,Morokot,Choam Ksant,Preah Vihear,Cambodia,72.22,0,0,0,0,0,0
20601,206,2,KHM,Moung,Moung Ruessei,Battambang,Cambodia,132.456,0,0,0,0,0,0
171204,1712,17,KHM,Moung,Srei Snam,Siemreap,Cambodia,33.745,0,0,0,0,0,0
200412,2004,20,KHM,Mream,Romeas Haek,Svay Rieng,Cambodia,68.26,0,0,0,0,0,0
70107,701,7,KHM,Mroum,Angkor Chey,Kampot,Cambodia,20.039,0,0,0,0,0,0
60806,608,6,KHM,Msa Krang,Stoung,Kampong Thom,Cambodia,41.418,0,0,0,0,0,0
200411,2004,20,KHM,Mukh Da,Romeas Haek,Svay Rieng,Cambodia,52.446,0,0,0,0,0,0
170708,1707,17,KHM,Mukh Paen,Puok,Siemreap,Cambodia,26.493,0,0,0,0,0,0
21403,214,2,KHM,Mukh Reah,Rukh Kiri,Battambang,Cambodia,38.35,0,0,0,0,0,0
10301,103,1,KHM,Nam Tau,Phnum Srok,Banteay Meanchey,Cambodia,135.143,0,0,0,0,0,0
110201,1102,11,KHM,Nang Khi Lik,Kaoh Nheaek,Mondul Kiri,Cambodia,4.183,0,0,0,0,0,0
140703,1407,14,KHM,Neak Loeang,Peam Ro,Prey Veng,Cambodia,68.068,0,0,0,0,0,0
250504,2505,25,KHM,Neang Teut,Dambae,Tboung Khmum,Cambodia,16.25,0,0,0,0,0,0
70311,703,7,KHM,Neareay,Chhuk,Kampot,Cambodia,16.975,0,0,0,0,0,0
60606,606,6,KHM,Ngan,Sandan,Kampong Thom,Cambodia,35.893,0,0,0,0,0,0
210905,2109,21,KHM,Nhaeng Nhang,Tram Kak,Takeo,Cambodia,39.033,0,0,0,0,0,0
160103,1601,16,KHM,Nhang,Andoung Meas,Ratanak Kiri,Cambodia,22.999,0,0,0,0,0,0
200202,2002,20,KHM,Nhor,Kampong Rou,Svay Rieng,Cambodia,48.546,0,0,0,0,0,0
11001,110,1,KHM,Nimitt,Paoy Paet,Banteay Meanchey,Cambodia,252.453,0,0,0,0,0,0
60205,602,6,KHM,Nipech,Kampong Svay,Kampong Thom,Cambodia,21.368,0,0,0,0,0,0
121203,1212,12,KHM,Nirouth,Chbar Ampov,Phnom Penh,Cambodia,390.778,0,0,0,0,0,0
50103,501,5,KHM,Nitean,Basedth,Kampong Speu,Cambodia,76.005,0,0,0,0,0,0
170105,1701,17,KHM,Nokor Pheas,Angkor Chum,Siemreap,Cambodia,48.278,0,0,0,0,0,0
171005,1710,17,KHM,Nokor Thum,Siem Reap,Siemreap,Cambodia,153.488,0,0,0,0,0,0
20802,208,2,KHM,Norea,Sangkae,Battambang,Cambodia,40.525,0,0,0,0,0,0
121304,1213,12,KHM,Olympic,Boeng Keng Kang,Phnom Penh,Cambodia,26.923,0,0,0,0,0,0
20307,203,2,KHM,Omal,Battambang,Battambang,Cambodia,119.167,0,0,0,0,0,0
210908,2109,21,KHM,Otdam Soriya,Tram Kak,Takeo,Cambodia,87.358,0,0,0,0,0,0
50607,506,5,KHM,Ou,Phnum Sruoch,Kampong Speu,Cambodia,101.527,0,0,0,0,0,0
10605,106,1,KHM,Ou Ambel,Serei Saophoan,Banteay Meanchey,Cambodia,249.487,0,121.429,121.429,0,0.486714738643697,0.486714738643697
240204,2402,24,KHM,Ou Andoung,Sala Krau,Pailin,Cambodia,45.602,1.557,6.329,6.329,0.0341432393316083,0.13878777246612,0.13878777246612
180403,1804,18,KHM,Ou Bak Roteh,Kampong Seila,Preah Sihanouk,Cambodia,28.364,0,0.012,0.012,0,0.000423071499083345,0.000423071499083345
10509,105,1,KHM,Ou Beichoan,Ou Chrov,Banteay Meanchey,Cambodia,119.755,0,0,0,0,0,0
20309,203,2,KHM,Ou Char,Battambang,Battambang,Cambodia,233.567,0,0,0,0,0,0
180205,1802,18,KHM,Ou Chrov,Prey Nob,Preah Sihanouk,Cambodia,13.53,0,0,0,0,0,0
160605,1606,16,KHM,Ou Chum,Ou Chum,Ratanak Kiri,Cambodia,41.793,0,0,0,0,0,0
21203,212,2,KHM,Ou Da,Kamrieng,Battambang,Cambodia,85.471,0,0,0,0,0,0
20808,208,2,KHM,Ou Dambang Muoy,Sangkae,Battambang,Cambodia,99.653,0,0,0,0,0,0
20809,208,2,KHM,Ou Dambang Pir,Sangkae,Battambang,Cambodia,91.818,0,0,0,0,0,0
60304,603,6,KHM,Ou Kanthor,Stueng Saen,Kampong Thom,Cambodia,43.166,0,0,0,0,0,0
230203,2302,23,KHM,Ou Krasar,Kaeb,Kep,Cambodia,34.026,0,0,0,0,0,0
100405,1004,10,KHM,Ou Krieng,Sambour,Kratie,Cambodia,71.56,0,0,0,0,0,0
31506,315,3,KHM,Ou Mlu,Stueng Trang,Kampong Cham,Cambodia,59.119,0,0,0,0,0,0
190204,1902,19,KHM,Ou Mreah,Siem Bouk,Stung Treng,Cambodia,11.737,0,0,0,0,0,0
180206,1802,18,KHM,Ou Oknha Heng,Prey Nob,Preah Sihanouk,Cambodia,54.388,0,1.487,1.487,0,0.0273405898359932,0.0273405898359932
10206,102,1,KHM,Ou Prasat,Mongkol Borei,Banteay Meanchey,Cambodia,229.593,73.095,100.614,100.614,0.318367720270217,0.438227646313259,0.438227646313259
190506,1905,19,KHM,Ou Rai,Thala Barivat,Stung Treng,Cambodia,19.067,0,0,0,0,0,0
40506,405,4,KHM,Ou Ruessei,Kampong Tralach,Kampong Chhnang,Cambodia,120.662,0,0,0,0,0,0
100210,1002,10,KHM,Ou Ruessei,Kracheh,Kratie,Cambodia,170.17,0,0,0,0,0,0
190205,1902,19,KHM,Ou Ruessei Kandal,Siem Bouk,Stung Treng,Cambodia,15.313,0,0,0,0,0,0
120303,1203,12,KHM,Ou Ruessei Ti Bei,Prampir Meakkakra,Phnom Penh,Cambodia,9.516,0,0,0,0,0,0
120304,1203,12,KHM,Ou Ruessei Ti Buon,Prampir Meakkakra,Phnom Penh,Cambodia,7.339,0,0,0,0,0,0
120301,1203,12,KHM,Ou Ruessei Ti Muoy,Prampir Meakkakra,Phnom Penh,Cambodia,17.314,0,0,0,0,0,0
120302,1203,12,KHM,Ou Ruessei Ti Pir,Prampir Meakkakra,Phnom Penh,Cambodia,10.584,0,0,0,0,0,0
21105,211,2,KHM,Ou Rumduol,Phnum Proek,Battambang,Cambodia,131.851,7.835,15.333,15.333,0.0594231367225125,0.116290358055684,0.116290358055684
10903,109,1,KHM,Ou Sampoar,Malai,Banteay Meanchey,Cambodia,85.738,0.954,4.814,4.814,0.011126921551704,0.0561477991089132,0.0561477991089132
20903,209,2,KHM,Ou Samril,Samlout,Battambang,Cambodia,37.139,0,1.504,1.504,0,0.0404965130994373,0.0404965130994373
150308,1503,15,KHM,Ou Sandan,Krakor,Pursat,Cambodia,27.262,0,0,0,0,0,0
150601,1506,15,KHM,Ou Saom,Veal Veaeng,Pursat,Cambodia,18.139,5.725,17.758,17.758,0.315618281051877,0.978995534483709,0.978995534483709
210906,2109,21,KHM,Ou Saray,Tram Kak,Takeo,Cambodia,95.864,0,0,0,0,0,0
220405,2204,22,KHM,Ou Smach,Samraong,Oddar Meanchey,Cambodia,77.025,0,0.023,0.023,0,0.000298604349237261,0.000298604349237261
10904,109,1,KHM,Ou Sralau,Malai,Banteay Meanchey,Cambodia,54.404,0.631,2.9,2.9,0.0115984118814793,0.0533049040511727,0.0533049040511727
30610,306,3,KHM,Ou Svay,Kampong Siem,Kampong Cham,Cambodia,65.973,0,0,0,0,0,0
190601,1906,19,KHM,Ou Svay,Borei O'Svay Sen C,Stung Treng,Cambodia,11.597,0,0,0,0,0,0
220503,2205,22,KHM,Ou Svay,Trapeang Prasat,Oddar Meanchey,Cambodia,12.151,0,0,0,0,0,0
20203,202,2,KHM,Ou Ta Ki,Thma Koul,Battambang,Cambodia,189.019,0,0,0,0,0,0
150105,1501,15,KHM,Ou Ta Paong,Bakan,Pursat,Cambodia,96.435,0,0,0,0,0,0
240102,2401,24,KHM,Ou Ta Vau,Pailin,Pailin,Cambodia,107.193,0.198,6.705,6.705,0.00184713554056701,0.0625507262601103,0.0625507262601103
180302,1803,18,KHM,Ou Treh,Stueng Hav,Preah Sihanouk,Cambodia,70.09,0,4.315,4.315,0,0.0615637038093879,0.0615637038093879
121403,1214,12,KHM,Ovlaok,Kamboul,Phnom Penh,Cambodia,57.053,0,0,0,0,0,0
160908,1609,16,KHM,Pa Kalan,Veun Sai,Ratanak Kiri,Cambodia,12.085,0,0,0,0,0,0
160704,1607,16,KHM,Pa Te,Ou Ya Dav,Ratanak Kiri,Cambodia,32.825,0,0.012,0.012,0,0.000365575019040366,0.000365575019040366
240101,2401,24,KHM,Pailin,Pailin,Pailin,Cambodia,152.489,0.07,0.675,0.675,0.000459049505210212,0.00442654880024133,0.00442654880024133
90501,905,9,KHM,Pak Khlang,Mondol Seima,Koh Kong,Cambodia,136.291,100.547,104.472,104.472,0.737737634913531,0.766536308340243,0.766536308340243
160703,1607,16,KHM,Pak Nhai,Ou Ya Dav,Ratanak Kiri,Cambodia,37.096,0,0.093,0.093,0,0.00250700884192366,0.00250700884192366
130802,1308,13,KHM,Pal Hal,Preah Vihear,Preah Vihear,Cambodia,129.607,0,0,0,0,0,0
11002,110,1,KHM,Paoy Paet,Paoy Paet,Banteay Meanchey,Cambodia,774.027,0,0,0,0,0,0
30303,303,3,KHM,Pdau Chum,Cheung Prey,Kampong Cham,Cambodia,127.458,0,0,0,0,0,0
210209,2102,21,KHM,Pea Ream,Bati,Takeo,Cambodia,84.371,0,0,0,0,0,0
170203,1702,17,KHM,Peak Snaeng,Angkor Thum,Siemreap,Cambodia,45.89,0.023,0.209,0.209,0.000501198518195685,0.00455436914360427,0.00455436914360427
40704,407,4,KHM,Peam,Sameakki Mean Chey,Kampong Chhnang,Cambodia,52.554,0,0,0,0,0,0
20505,205,2,KHM,Peam Aek,Aek Phnum,Battambang,Cambodia,83.264,0,0,0,0,0,0
60807,608,6,KHM,Peam Bang,Stoung,Kampong Thom,Cambodia,0,0,0,0,0,0,0
40204,402,4,KHM,Peam Chhkaok,Chol Kiri,Kampong Chhnang,Cambodia,19.523,0,0,0,0,0,0
30704,307,3,KHM,Peam Chi Kang,Kang Meas,Kampong Cham,Cambodia,49.76,0,0,0,0,0,0
250215,2502,25,KHM,Peam Chileang,Tboung Khmum,Tboung Khmum,Cambodia,54.158,0,0,0,0,0,0
31507,315,3,KHM,Peam Kaoh Snar,Stueng Trang,Kampong Cham,Cambodia,75.749,0,4.739,4.739,0,0.062561882005043,0.062561882005043
90502,905,9,KHM,Peam Krasaob,Mondol Seima,Koh Kong,Cambodia,0.842,0,0,0,0,0,0
140704,1407,14,KHM,Peam Mean Chey,Peam Ro,Prey Veng,Cambodia,29.821,0,0,0,0,0,0
140308,1403,14,KHM,Peam Montear,Kampong Trabaek,Prey Veng,Cambodia,45.085,0,0,0,0,0,0
80607,806,8,KHM,Peam Oknha Ong,Lvea Aem,Kandal,Cambodia,74.997,0,0,0,0,0,0
30806,308,3,KHM,Peam Prathnuoh,Kaoh Soutin,Kampong Cham,Cambodia,41.398,0,0,0,0,0,0
80504,805,8,KHM,Peam Reang,Leuk Daek,Kandal,Cambodia,76.269,0,0,0,0,0,0
140705,1407,14,KHM,Peam Ro,Peam Ro,Prey Veng,Cambodia,52.441,0,0,0,0,0,0
141306,1413,14,KHM,Pean Roung,Svay Antor,Prey Veng,Cambodia,92.467,0,0,0,0,0,0
50514,505,5,KHM,Peang Lvea,Odongk,Kampong Speu,Cambodia,98.855,0,9.796,9.796,0,0.0990946335541955,0.0990946335541955
40507,405,4,KHM,Peani,Kampong Tralach,Kampong Chhnang,Cambodia,92.862,0,0,0,0,0,0
40108,401,4,KHM,Pech Changvar,Baribour,Kampong Chhnang,Cambodia,10.907,0,0,0,0,0,0
21102,211,2,KHM,Pech Chenda,Phnum Proek,Battambang,Cambodia,180.806,0,0,0,0,0,0
210502,2105,21,KHM,Pech Sar,Kaoh Andaet,Takeo,Cambodia,70.992,0,0,0,0,0,0
50304,503,5,KHM,Pechr Muni,Kong Pisei,Kampong Speu,Cambodia,65.485,0,5.668,5.668,0,0.0865541727113079,0.0865541727113079
80811,808,8,KHM,Peuk,Angk Snuol,Kandal,Cambodia,208.009,0,0,0,0,0,0
250406,2504,25,KHM,Peus Muoy,Krouch Chhmar,Tboung Khmum,Cambodia,37.512,0,0,0,0,0,0
250407,2504,25,KHM,Peus Pir,Krouch Chhmar,Tboung Khmum,Cambodia,41.067,0,0,0,0,0,0
30106,301,3,KHM,Ph'av,Batheay,Kampong Cham,Cambodia,124.886,0,0,0,0,0,0
220502,2205,22,KHM,Ph'av,Trapeang Prasat,Oddar Meanchey,Cambodia,30.522,0,0,0,0,0,0
60403,604,6,KHM,Phan Nheum,Prasat Ballangk,Kampong Thom,Cambodia,45.802,0,0,0,0,0,0
60206,602,6,KHM,Phat Sanday,Kampong Svay,Kampong Thom,Cambodia,0,0,0,0,0,0,0
50104,501,5,KHM,Pheakdei,Basedth,Kampong Speu,Cambodia,37.043,0,0,0,0,0,0
50105,501,5,KHM,Pheari Mean Chey,Basedth,Kampong Speu,Cambodia,71.171,0,0,0,0,0,0
10801,108,1,KHM,Phkoam,Svay Chek,Banteay Meanchey,Cambodia,111.046,0,4.865,4.865,0,0.0438106730544099,0.0438106730544099
121405,1214,12,KHM,Phleung Chheh Roteh,Kamboul,Phnom Penh,Cambodia,129.628,0,0,0,0,0,0
20703,207,2,KHM,Phlov Meas,Rotonak Mondol,Battambang,Cambodia,32.633,0,0.012,0.012,0,0.000367725921613091,0.000367725921613091
40404,404,4,KHM,Phlov Tuk,Kampong Leaeng,Kampong Chhnang,Cambodia,0,0,0,0,0,0,0
190103,1901,19,KHM,Phluk,Sesan,Stung Treng,Cambodia,48.487,0,0,0,0,0,0
90202,902,9,KHM,Phnhi Meas,Kiri Sakor,Koh Kong,Cambodia,0.268,0.035,0.035,0.035,0.130597014925373,0.130597014925373,0.130597014925373
10606,106,1,KHM,Phniet,Serei Saophoan,Banteay Meanchey,Cambodia,57.593,0,0,0,0,0,0
120801,1208,12,KHM,Phnom Penh Thmei,Saensokh,Phnom Penh,Cambodia,558.536,0,0,0,0,0,0
70608,706,7,KHM,Phnom Prasat,Kampong Trach,Kampot,Cambodia,18.049,0,0,0,0,0,0
50515,505,5,KHM,Phnom Touch,Odongk,Kampong Speu,Cambodia,166.678,0,4.675,4.675,0,0.0280480927296944,0.0280480927296944
80906,809,8,KHM,Phnum Bat,Ponhea Lueu,Kandal,Cambodia,93.644,0,0,0,0,0,0
10306,103,1,KHM,Phnum Dei,Phnum Srok,Banteay Meanchey,Cambodia,103.379,0,0,0,0,0,0
210407,2104,21,KHM,Phnum Den,Kiri Vong,Takeo,Cambodia,62.344,0,43.348,43.348,0,0.69530347747979,0.69530347747979
160909,1609,16,KHM,Phnum Kok,Veun Sai,Ratanak Kiri,Cambodia,5.576,0,0,0,0,0,0
70108,701,7,KHM,Phnum Kong,Angkor Chey,Kampot,Cambodia,64.693,0,0.012,0.012,0,0.000185491475120956,0.000185491475120956
10403,104,1,KHM,Phnum Lieb,Preah Netr Preah,Banteay Meanchey,Cambodia,200.14,0.388,49.264,49.264,0.00193864294993505,0.246147696612371,0.246147696612371
130404,1304,13,KHM,Phnum Penh,Kuleaen,Preah Vihear,Cambodia,16.699,0,0,0,0,0,0
21101,211,2,KHM,Phnum Proek,Phnum Proek,Battambang,Cambodia,97.308,7.42,50.241,50.241,0.0762527233115468,0.516309039339006,0.516309039339006
20106,201,2,KHM,Phnum Sampov,Banan,Battambang,Cambodia,136.557,34.36,106.444,106.444,0.251616541078085,0.779484024985903,0.779484024985903
130603,1306,13,KHM,Phnum Tbaeng Muoy,Sangkum Thmei,Preah Vihear,Cambodia,14.421,0,0,0,0,0,0
130405,1304,13,KHM,Phnum Tbaeng Pir,Kuleaen,Preah Vihear,Cambodia,13.015,0,0,0,0,0,0
10207,102,1,KHM,Phnum Touch,Mongkol Borei,Banteay Meanchey,Cambodia,131.1,3.389,44.726,44.726,0.0258504958047292,0.341159420289855,0.341159420289855
50106,501,5,KHM,Phong,Basedth,Kampong Speu,Cambodia,42.269,0,0,0,0,0,0
40107,401,4,KHM,Phsar,Baribour,Kampong Chhnang,Cambodia,44.998,0,0,0,0,0,0
120209,1202,12,KHM,Phsar Chas,Doun Penh,Phnom Penh,Cambodia,13.359,0,0,0,0,0,0
40301,403,4,KHM,Phsar Chhnang,Kampong Chhnang,Kampong Chhnang,Cambodia,81.689,0,0,0,0,0,0
80911,809,8,KHM,Phsar Daek,Ponhea Lueu,Kandal,Cambodia,93.885,0,17.158,17.158,0,0.182755498748469,0.182755498748469
120409,1204,12,KHM,Phsar Daeum Kor,Tuol Kouk,Phnom Penh,Cambodia,56.084,0,0,0,0,0,0
120112,1201,12,KHM,Phsar Daeum Thkov,Chamkar Mon,Phnom Penh,Cambodia,92.737,0,0,0,0,0,0
120403,1204,12,KHM,Phsar Depou Ti Bei,Tuol Kouk,Phnom Penh,Cambodia,42.322,0,0,0,0,0,0
120401,1204,12,KHM,Phsar Depou Ti Muoy,Tuol Kouk,Phnom Penh,Cambodia,40.422,0,0,0,0,0,0
120402,1204,12,KHM,Phsar Depou Ti Pir,Tuol Kouk,Phnom Penh,Cambodia,17.357,0,0,0,0,0,0
11003,110,1,KHM,Phsar Kandal,Paoy Paet,Banteay Meanchey,Cambodia,552.036,0,0,0,0,0,0
120205,1202,12,KHM,Phsar Kandal Ti Muoy,Doun Penh,Phnom Penh,Cambodia,26.434,0,0,0,0,0,0
120206,1202,12,KHM,Phsar Kandal Ti Pir,Doun Penh,Phnom Penh,Cambodia,20.948,0,0,0,0,0,0
120203,1202,12,KHM,Phsar Thmei Ti Bei,Doun Penh,Phnom Penh,Cambodia,44.043,0,0,0,0,0,0
120201,1202,12,KHM,Phsar Thmei Ti Muoy,Doun Penh,Phnom Penh,Cambodia,21.49,0,0,0,0,0,0
120202,1202,12,KHM,Phsar Thmei Ti Pir,Doun Penh,Phnom Penh,Cambodia,17.879,0,0,0,0,0,0
31406,314,3,KHM,Phteah Kandal,Srei Santhor,Kampong Cham,Cambodia,32.732,0,0,0,0,0,0
150504,1505,15,KHM,Phteah Prey,Pursat,Pursat,Cambodia,245.248,0,0,0,0,0,0
150702,1507,15,KHM,Phteah Rung,Ta Lou,Pursat,Cambodia,84.157,0.081,0.336,0.336,0.000962486780659957,0.00399253775681167,0.00399253775681167
10703,107,1,KHM,Phum Thmei,Thma Puok,Banteay Meanchey,Cambodia,96.079,0,0,0,0,0,0
80208,802,8,KHM,Phum Thum,Kien Svay,Kandal,Cambodia,125.505,0,0,0,0,0,0
80608,806,8,KHM,Phum Thum,Lvea Aem,Kandal,Cambodia,14.974,0,0,0,0,0,0
180102,1801,18,KHM,Pir,Preah Sihanouk,Preah Sihanouk,Cambodia,154.666,0,117.719,117.719,0,0.761117504816831,0.761117504816831
50705,507,5,KHM,Pneay,Samraong Tong,Kampong Speu,Cambodia,96.18,0,0,0,0,0,0
60706,607,6,KHM,Pnov,Santuk,Kampong Thom,Cambodia,14.725,0,0,0,0,0,0
141204,1412,14,KHM,Pnov Ti Muoy,Sithor Kandal,Prey Veng,Cambodia,46.667,0,0,0,0,0,0
141205,1412,14,KHM,Pnov Ti Pir,Sithor Kandal,Prey Veng,Cambodia,23.965,0,0,0,0,0,0
160901,1609,16,KHM,Pong,Veun Sai,Ratanak Kiri,Cambodia,15.495,0,0.105,0.105,0,0.00677637947725073,0.00677637947725073
120507,1205,12,KHM,Pong Tuek,Dangkao,Phnom Penh,Cambodia,163.547,0,0,0,0,0,0
200307,2003,20,KHM,Pong Tuek,Rumduol,Svay Rieng,Cambodia,56.127,0,0,0,0,0,0
230103,2301,23,KHM,Pong Tuek,Damnak Chang'aeur,Kep,Cambodia,42.984,0,0,0,0,0,0
30807,308,3,KHM,Pongro,Kaoh Soutin,Kampong Cham,Cambodia,15.076,0,0,0,0,0,0
40607,406,4,KHM,Pongro,Rolea B'ier,Kampong Chhnang,Cambodia,109.715,6.828,34.918,34.918,0.0622339698309256,0.318260948821948,0.318260948821948
60913,609,6,KHM,Pongro,Taing Kouk,Kampong Thom,Cambodia,60.486,0,0,0,0,0,0
100107,1001,10,KHM,Pongro,Chhloung,Kratie,Cambodia,55.301,0,0,0,0,0,0
220304,2203,22,KHM,Pongro,Chong Kal,Oddar Meanchey,Cambodia,36.91,0,0.969,0.969,0,0.0262530479544839,0.0262530479544839
170408,1704,17,KHM,Pongro Kraom,Chi Kraeng,Siemreap,Cambodia,32.634,0,0,0,0,0,0
170409,1704,17,KHM,Pongro Leu,Chi Kraeng,Siemreap,Cambodia,22.629,0,0,0,0,0,0
80907,809,8,KHM,Ponhea Lueu,Ponhea Lueu,Kandal,Cambodia,38.769,0,0,0,0,0,0
121102,1211,12,KHM,Ponhea Pon,Praek Pnov,Phnom Penh,Cambodia,116.712,0,0.562,0.562,0,0.0048152717801083,0.0048152717801083
10303,103,1,KHM,Ponley,Phnum Srok,Banteay Meanchey,Cambodia,144.682,0,0,0,0,0,0
40110,401,4,KHM,Ponley,Baribour,Kampong Chhnang,Cambodia,77.073,0,0,0,0,0,0
210104,2101,21,KHM,Ponley,Angkor Borei,Takeo,Cambodia,59.519,0,0,0,0,0,0
121105,1211,12,KHM,Ponsang,Praek Pnov,Phnom Penh,Cambodia,145.102,0,0,0,0,0,0
200705,2007,20,KHM,Popeaet,Svay Teab,Svay Rieng,Cambodia,55.268,0,0,0,0,0,0
40109,401,4,KHM,Popel,Baribour,Kampong Chhnang,Cambodia,45.565,0,0,0,0,0,0
171108,1711,17,KHM,Popel,Soutr Nikom,Siemreap,Cambodia,74.032,0,0,0,0,0,0
210909,2109,21,KHM,Popel,Tram Kak,Takeo,Cambodia,90.973,0,0,0,0,0,0
250607,2506,25,KHM,Popel,Ponhea Kraek,Tboung Khmum,Cambodia,78.264,0,0,0,0,0,0
60808,608,6,KHM,Popok,Stoung,Kampong Thom,Cambodia,34.36,0,0,0,0,0,0
141307,1413,14,KHM,Popueus,Svay Antor,Prey Veng,Cambodia,44.136,0,0,0,0,0,0
210210,2102,21,KHM,Pot Sar,Bati,Takeo,Cambodia,136.865,0,0,0,0,0,0
40405,404,4,KHM,Pou,Kampong Leaeng,Kampong Chhnang,Cambodia,36.931,6.357,25.162,25.162,0.172131813381712,0.681324632422626,0.681324632422626
130704,1307,13,KHM,Pou,Tbaeng Mean Chey,Preah Vihear,Cambodia,22.671,0,0,0,0,0,0
50107,501,5,KHM,Pou Angkrang,Basedth,Kampong Speu,Cambodia,111.409,0,0,0,0,0,0
50108,501,5,KHM,Pou Chamraeun,Basedth,Kampong Speu,Cambodia,57.419,0,0,0,0,0,0
50109,501,5,KHM,Pou Mreal,Basedth,Kampong Speu,Cambodia,100.341,0,0,0,0,0,0
141104,1411,14,KHM,Pou Rieng,Pur Rieng,Prey Veng,Cambodia,65.934,0,0,0,0,0,0
210608,2106,21,KHM,Pou Rumchak,Prey Kabbas,Takeo,Cambodia,63.057,0,0,0,0,0,0
200604,2006,20,KHM,Pou Ta Hao,Svay Rieng,Svay Rieng,Cambodia,41.526,0,0,0,0,0,0
141206,1412,14,KHM,Pou Ti,Sithor Kandal,Prey Veng,Cambodia,41.634,0,0,0,0,0,0
170709,1707,17,KHM,Pou Treay,Puok,Siemreap,Cambodia,0,0,0,0,0,0,0
80408,804,8,KHM,Pouthi Ban,Kaoh Thum,Kandal,Cambodia,75.46,0,0,0,0,0,0
200512,2005,20,KHM,Pouthi Reach,Svay Chrum,Svay Rieng,Cambodia,53.538,0,0,0,0,0,0
160602,1606,16,KHM,Pouy,Ou Chum,Ratanak Kiri,Cambodia,14.107,0,0,0,0,0,0
10302,103,1,KHM,Poy Char,Phnum Srok,Banteay Meanchey,Cambodia,109.983,0,0,0,0,0,0
60809,608,6,KHM,Pralay,Stoung,Kampong Thom,Cambodia,100.261,0,0,0,0,0,0
90702,907,9,KHM,Pralay,Thma Bang,Koh Kong,Cambodia,0.465,0,0,0,0,0,0
40406,404,4,KHM,Pralay Meas,Kampong Leaeng,Kampong Chhnang,Cambodia,1.498,0,0,0,0,0,0
31407,314,3,KHM,Pram Yam,Srei Santhor,Kampong Cham,Cambodia,39.837,0,0,0,0,0,0
150604,1506,15,KHM,Pramaoy,Veal Veaeng,Pursat,Cambodia,64.16,0.619,9.699,9.699,0.00964775561097257,0.151168952618454,0.151168952618454
50804,508,5,KHM,Prambei Mum,Thpong,Kampong Speu,Cambodia,54.736,0,0,0,0,0,0
211005,2110,21,KHM,Prambei Mum,Treang,Takeo,Cambodia,61.241,0,0,0,0,0,0
130705,1307,13,KHM,Prame,Tbaeng Mean Chey,Preah Vihear,Cambodia,18.5,0,0,0,0,0,0
70109,701,7,KHM,Praphnum,Angkor Chey,Kampot,Cambodia,41.634,0,0,0,0,0,0
10404,104,1,KHM,Prasat,Preah Netr Preah,Banteay Meanchey,Cambodia,76.852,0,0,0,0,0,0
60707,607,6,KHM,Prasat,Santuk,Kampong Thom,Cambodia,78.697,0,0,0,0,0,0
81006,810,8,KHM,Prasat,S'ang,Kandal,Cambodia,20.278,0,0,0,0,0,0
140309,1403,14,KHM,Prasat,Kampong Trabaek,Prey Veng,Cambodia,91.475,0,0,0,0,0,0
171401,1714,17,KHM,Prasat,Varin,Siemreap,Cambodia,22.958,0,0.012,0.012,0,0.000522693614426344,0.000522693614426344
200804,2008,20,KHM,Prasat,Bavet,Svay Rieng,Cambodia,25.844,0,0,0,0,0,0
70607,706,7,KHM,Prasat Phnom Khyang,Kampong Trach,Kampot,Cambodia,4.489,0,0,0,0,0,0
40608,406,4,KHM,Prasnoeb,Rolea B'ier,Kampong Chhnang,Cambodia,28.299,0,0,0,0,0,0
200707,2007,20,KHM,Prasoutr,Svay Teab,Svay Rieng,Cambodia,121.925,0,0,0,0,0,0
121407,1214,12,KHM,Prateah Lang,Kamboul,Phnom Penh,Cambodia,76.342,0,0,0,0,0,0
140310,1403,14,KHM,Pratheat,Kampong Trabaek,Prey Veng,Cambodia,38.912,0,0,0,0,0,0
