ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_pop_WPOP20,pop_WPOP20_C2,pop_WPOP20_C1,pop_WPOP20_C0,pop_WPOP20_C2%,pop_WPOP20_C1%,pop_WPOP20_C0%
50606,506,5,KHM,Moha Sang,Phnum Sruoch,Kampong Speu,Cambodia,10429.01,0,1250.862,1250.862,0,0.119940627154447,0.119940627154447
250214,2502,25,KHM,Mong Riev,Tboung Khmum,Tboung Khmum,Cambodia,9683.356,0,0,0,0,0,0
50802,508,5,KHM,Monourom,Thpong,Kampong Speu,Cambodia,5363.249,0,0,0,0,0,0
110501,1105,11,KHM,Monourom,Saen Monourom,Mondul Kiri,Cambodia,1525.444,0,56.786,56.786,0,0.0372258830871536,0.0372258830871536
120305,1203,12,KHM,Monourom,Prampir Meakkakra,Phnom Penh,Cambodia,3902.586,0,0,0,0,0,0
200704,2007,20,KHM,Monourom,Svay Teab,Svay Rieng,Cambodia,1194.51,0,0,0,0,0,0
130308,1303,13,KHM,Morokot,Choam Ksant,Preah Vihear,Cambodia,2204.304,0,0,0,0,0,0
20601,206,2,KHM,Moung,Moung Ruessei,Battambang,Cambodia,10656.189,0,0,0,0,0,0
171204,1712,17,KHM,Moung,Srei Snam,Siemreap,Cambodia,0,0,0,0,0,0,0
200412,2004,20,KHM,Mream,Romeas Haek,Svay Rieng,Cambodia,9782.248,0,0,0,0,0,0
70107,701,7,KHM,Mroum,Angkor Chey,Kampot,Cambodia,3781.101,0,0,0,0,0,0
60806,608,6,KHM,Msa Krang,Stoung,Kampong Thom,Cambodia,7414.918,0,0,0,0,0,0
200411,2004,20,KHM,Mukh Da,Romeas Haek,Svay Rieng,Cambodia,3755.756,0,0,0,0,0,0
170708,1707,17,KHM,Mukh Paen,Puok,Siemreap,Cambodia,5232.798,0,0,0,0,0,0
21403,214,2,KHM,Mukh Reah,Rukh Kiri,Battambang,Cambodia,25506.002,0,0,0,0,0,0
10301,103,1,KHM,Nam Tau,Phnum Srok,Banteay Meanchey,Cambodia,8640.896,0,0,0,0,0,0
110201,1102,11,KHM,Nang Khi Lik,Kaoh Nheaek,Mondul Kiri,Cambodia,5606.876,0,0,0,0,0,0
140703,1407,14,KHM,Neak Loeang,Peam Ro,Prey Veng,Cambodia,8284.602,0,0,0,0,0,0
250504,2505,25,KHM,Neang Teut,Dambae,Tboung Khmum,Cambodia,3749.858,0,0,0,0,0,0
70311,703,7,KHM,Neareay,Chhuk,Kampot,Cambodia,5732.287,0,0,0,0,0,0
60606,606,6,KHM,Ngan,Sandan,Kampong Thom,Cambodia,6234.308,0,0,0,0,0,0
210905,2109,21,KHM,Nhaeng Nhang,Tram Kak,Takeo,Cambodia,8915.693,0,0,0,0,0,0
160103,1601,16,KHM,Nhang,Andoung Meas,Ratanak Kiri,Cambodia,7609.79,0,0,0,0,0,0
200202,2002,20,KHM,Nhor,Kampong Rou,Svay Rieng,Cambodia,5704.938,0,0,0,0,0,0
11001,110,1,KHM,Nimitt,Paoy Paet,Banteay Meanchey,Cambodia,15855.395,0,0,0,0,0,0
60205,602,6,KHM,Nipech,Kampong Svay,Kampong Thom,Cambodia,4080.187,0,0,0,0,0,0
121203,1212,12,KHM,Nirouth,Chbar Ampov,Phnom Penh,Cambodia,38216.387,0,0,0,0,0,0
50103,501,5,KHM,Nitean,Basedth,Kampong Speu,Cambodia,6657.393,0,0,0,0,0,0
170105,1701,17,KHM,Nokor Pheas,Angkor Chum,Siemreap,Cambodia,5574.19,0,0,0,0,0,0
171005,1710,17,KHM,Nokor Thum,Siem Reap,Siemreap,Cambodia,14865.871,0,0,0,0,0,0
20802,208,2,KHM,Norea,Sangkae,Battambang,Cambodia,6572.505,0,0,0,0,0,0
121304,1213,12,KHM,Olympic,Boeng Keng Kang,Phnom Penh,Cambodia,7832.47,0,0,0,0,0,0
20307,203,2,KHM,Omal,Battambang,Battambang,Cambodia,8215.461,0,0,0,0,0,0
210908,2109,21,KHM,Otdam Soriya,Tram Kak,Takeo,Cambodia,11759.364,0,0,0,0,0,0
50607,506,5,KHM,Ou,Phnum Sruoch,Kampong Speu,Cambodia,13136.467,0,528.508,528.508,0,0.0402321263396011,0.0402321263396011
10605,106,1,KHM,Ou Ambel,Serei Saophoan,Banteay Meanchey,Cambodia,15469.188,0,7359.338,7359.338,0,0.475741713139694,0.475741713139694
240204,2402,24,KHM,Ou Andoung,Sala Krau,Pailin,Cambodia,71484.391,0,0,0,0,0,0
180403,1804,18,KHM,Ou Bak Roteh,Kampong Seila,Preah Sihanouk,Cambodia,5593.257,0,0,0,0,0,0
10509,105,1,KHM,Ou Beichoan,Ou Chrov,Banteay Meanchey,Cambodia,4129.343,0,0,0,0,0,0
20309,203,2,KHM,Ou Char,Battambang,Battambang,Cambodia,13725.956,0,0,0,0,0,0
180205,1802,18,KHM,Ou Chrov,Prey Nob,Preah Sihanouk,Cambodia,8184.43,0,0,0,0,0,0
160605,1606,16,KHM,Ou Chum,Ou Chum,Ratanak Kiri,Cambodia,5679.802,0,0,0,0,0,0
21203,212,2,KHM,Ou Da,Kamrieng,Battambang,Cambodia,15092.68,0,0,0,0,0,0
20808,208,2,KHM,Ou Dambang Muoy,Sangkae,Battambang,Cambodia,15644.879,0,0,0,0,0,0
20809,208,2,KHM,Ou Dambang Pir,Sangkae,Battambang,Cambodia,16036.459,0,0,0,0,0,0
60304,603,6,KHM,Ou Kanthor,Stueng Saen,Kampong Thom,Cambodia,4372.829,0,0,0,0,0,0
230203,2302,23,KHM,Ou Krasar,Kaeb,Kep,Cambodia,3399.444,0,0,0,0,0,0
100405,1004,10,KHM,Ou Krieng,Sambour,Kratie,Cambodia,15586.503,0,0,0,0,0,0
31506,315,3,KHM,Ou Mlu,Stueng Trang,Kampong Cham,Cambodia,13931.057,0,0,0,0,0,0
190204,1902,19,KHM,Ou Mreah,Siem Bouk,Stung Treng,Cambodia,0,0,0,0,0,0,0
180206,1802,18,KHM,Ou Oknha Heng,Prey Nob,Preah Sihanouk,Cambodia,11850.937,0,498.796,498.796,0,0.0420891613886733,0.0420891613886733
10206,102,1,KHM,Ou Prasat,Mongkol Borei,Banteay Meanchey,Cambodia,11586.058,2637.519,4199.915,4199.915,0.227645934449836,0.362497322212611,0.362497322212611
190506,1905,19,KHM,Ou Rai,Thala Barivat,Stung Treng,Cambodia,1504.544,0,0,0,0,0,0
40506,405,4,KHM,Ou Ruessei,Kampong Tralach,Kampong Chhnang,Cambodia,11374.494,0,0,0,0,0,0
100210,1002,10,KHM,Ou Ruessei,Kracheh,Kratie,Cambodia,11726.37,0,0,0,0,0,0
190205,1902,19,KHM,Ou Ruessei Kandal,Siem Bouk,Stung Treng,Cambodia,0,0,0,0,0,0,0
120303,1203,12,KHM,Ou Ruessei Ti Bei,Prampir Meakkakra,Phnom Penh,Cambodia,2266.902,0,0,0,0,0,0
120304,1203,12,KHM,Ou Ruessei Ti Buon,Prampir Meakkakra,Phnom Penh,Cambodia,1798.174,0,0,0,0,0,0
120301,1203,12,KHM,Ou Ruessei Ti Muoy,Prampir Meakkakra,Phnom Penh,Cambodia,6920.555,0,0,0,0,0,0
120302,1203,12,KHM,Ou Ruessei Ti Pir,Prampir Meakkakra,Phnom Penh,Cambodia,4189.967,0,0,0,0,0,0
21105,211,2,KHM,Ou Rumduol,Phnum Proek,Battambang,Cambodia,15641.594,542.226,4585.793,4585.793,0.0346656485266144,0.293179390796104,0.293179390796104
10903,109,1,KHM,Ou Sampoar,Malai,Banteay Meanchey,Cambodia,7570.24,0,0,0,0,0,0
20903,209,2,KHM,Ou Samril,Samlout,Battambang,Cambodia,9807.797,0,359.134,359.134,0,0.0366171934431351,0.0366171934431351
150308,1503,15,KHM,Ou Sandan,Krakor,Pursat,Cambodia,4328.25,0,0,0,0,0,0
150601,1506,15,KHM,Ou Saom,Veal Veaeng,Pursat,Cambodia,1241.736,954.815,1241.737,1241.737,0.76893558695246,1.00000080532416,1.00000080532416
210906,2109,21,KHM,Ou Saray,Tram Kak,Takeo,Cambodia,14334.284,0,0,0,0,0,0
220405,2204,22,KHM,Ou Smach,Samraong,Oddar Meanchey,Cambodia,51345.766,0,0,0,0,0,0
10904,109,1,KHM,Ou Sralau,Malai,Banteay Meanchey,Cambodia,4519.958,0,0,0,0,0,0
30610,306,3,KHM,Ou Svay,Kampong Siem,Kampong Cham,Cambodia,7323.933,0,0,0,0,0,0
190601,1906,19,KHM,Ou Svay,Borei O'Svay Sen C,Stung Treng,Cambodia,4316.255,0,0,0,0,0,0
220503,2205,22,KHM,Ou Svay,Trapeang Prasat,Oddar Meanchey,Cambodia,75305.023,0,0,0,0,0,0
20203,202,2,KHM,Ou Ta Ki,Thma Koul,Battambang,Cambodia,15348.125,0,0,0,0,0,0
150105,1501,15,KHM,Ou Ta Paong,Bakan,Pursat,Cambodia,13049.852,0,0,0,0,0,0
240102,2401,24,KHM,Ou Ta Vau,Pailin,Pailin,Cambodia,84357.219,0,563.218,563.218,0,0.00667658330462506,0.00667658330462506
180302,1803,18,KHM,Ou Treh,Stueng Hav,Preah Sihanouk,Cambodia,7848.966,0,700.091,700.091,0,0.0891953156632351,0.0891953156632351
121403,1214,12,KHM,Ovlaok,Kamboul,Phnom Penh,Cambodia,3756.507,0,0,0,0,0,0
160908,1609,16,KHM,Pa Kalan,Veun Sai,Ratanak Kiri,Cambodia,2810.032,0,0,0,0,0,0
160704,1607,16,KHM,Pa Te,Ou Ya Dav,Ratanak Kiri,Cambodia,5825.09,0,0,0,0,0,0
240101,2401,24,KHM,Pailin,Pailin,Pailin,Cambodia,31791.344,0,91.7,91.7,0,0.00288443294501799,0.00288443294501799
90501,905,9,KHM,Pak Khlang,Mondol Seima,Koh Kong,Cambodia,12766.31,9943.865,10730.118,10730.118,0.778914580642331,0.840502698117154,0.840502698117154
160703,1607,16,KHM,Pak Nhai,Ou Ya Dav,Ratanak Kiri,Cambodia,5074.479,0,0,0,0,0,0
130802,1308,13,KHM,Pal Hal,Preah Vihear,Preah Vihear,Cambodia,13709.659,0,0,0,0,0,0
11002,110,1,KHM,Paoy Paet,Paoy Paet,Banteay Meanchey,Cambodia,93533.688,0,0,0,0,0,0
30303,303,3,KHM,Pdau Chum,Cheung Prey,Kampong Cham,Cambodia,6054.879,0,0,0,0,0,0
210209,2102,21,KHM,Pea Ream,Bati,Takeo,Cambodia,6009.425,0,0,0,0,0,0
170203,1702,17,KHM,Peak Snaeng,Angkor Thum,Siemreap,Cambodia,8145.466,0,0,0,0,0,0
40704,407,4,KHM,Peam,Sameakki Mean Chey,Kampong Chhnang,Cambodia,8939.143,0,0,0,0,0,0
20505,205,2,KHM,Peam Aek,Aek Phnum,Battambang,Cambodia,10336.795,0,0,0,0,0,0
60807,608,6,KHM,Peam Bang,Stoung,Kampong Thom,Cambodia,0,0,0,0,0,0,0
40204,402,4,KHM,Peam Chhkaok,Chol Kiri,Kampong Chhnang,Cambodia,7089.449,0,0,0,0,0,0
30704,307,3,KHM,Peam Chi Kang,Kang Meas,Kampong Cham,Cambodia,6376.082,0,0,0,0,0,0
250215,2502,25,KHM,Peam Chileang,Tboung Khmum,Tboung Khmum,Cambodia,8529.764,0,0,0,0,0,0
31507,315,3,KHM,Peam Kaoh Snar,Stueng Trang,Kampong Cham,Cambodia,6350.559,0,0,0,0,0,0
90502,905,9,KHM,Peam Krasaob,Mondol Seima,Koh Kong,Cambodia,0,0,0,0,0,0,0
140704,1407,14,KHM,Peam Mean Chey,Peam Ro,Prey Veng,Cambodia,2045.951,0,0,0,0,0,0
140308,1403,14,KHM,Peam Montear,Kampong Trabaek,Prey Veng,Cambodia,8480.094,0,0,0,0,0,0
80607,806,8,KHM,Peam Oknha Ong,Lvea Aem,Kandal,Cambodia,6006.376,0,0,0,0,0,0
30806,308,3,KHM,Peam Prathnuoh,Kaoh Soutin,Kampong Cham,Cambodia,6788.382,0,0,0,0,0,0
80504,805,8,KHM,Peam Reang,Leuk Daek,Kandal,Cambodia,5532.725,0,0,0,0,0,0
140705,1407,14,KHM,Peam Ro,Peam Ro,Prey Veng,Cambodia,8287.396,0,0,0,0,0,0
141306,1413,14,KHM,Pean Roung,Svay Antor,Prey Veng,Cambodia,9651.363,0,0,0,0,0,0
50514,505,5,KHM,Peang Lvea,Odongk,Kampong Speu,Cambodia,8358.193,215.098,3453.196,3453.196,0.025734988411969,0.413151024390081,0.413151024390081
40507,405,4,KHM,Peani,Kampong Tralach,Kampong Chhnang,Cambodia,6755.379,0,0,0,0,0,0
40108,401,4,KHM,Pech Changvar,Baribour,Kampong Chhnang,Cambodia,3687.276,0,0,0,0,0,0
21102,211,2,KHM,Pech Chenda,Phnum Proek,Battambang,Cambodia,154987.719,0,0,0,0,0,0
210502,2105,21,KHM,Pech Sar,Kaoh Andaet,Takeo,Cambodia,8345.73,0,0,0,0,0,0
50304,503,5,KHM,Pechr Muni,Kong Pisei,Kampong Speu,Cambodia,4372,0,443.863,443.863,0,0.101524016468436,0.101524016468436
80811,808,8,KHM,Peuk,Angk Snuol,Kandal,Cambodia,12129.447,0,0,0,0,0,0
250406,2504,25,KHM,Peus Muoy,Krouch Chhmar,Tboung Khmum,Cambodia,5796.71,0,0,0,0,0,0
250407,2504,25,KHM,Peus Pir,Krouch Chhmar,Tboung Khmum,Cambodia,3514.229,0,0,0,0,0,0
30106,301,3,KHM,Ph'av,Batheay,Kampong Cham,Cambodia,7354.123,0,0,0,0,0,0
220502,2205,22,KHM,Ph'av,Trapeang Prasat,Oddar Meanchey,Cambodia,65567.891,0,0,0,0,0,0
60403,604,6,KHM,Phan Nheum,Prasat Ballangk,Kampong Thom,Cambodia,5466.294,0,0,0,0,0,0
60206,602,6,KHM,Phat Sanday,Kampong Svay,Kampong Thom,Cambodia,4275.144,0,0,0,0,0,0
50104,501,5,KHM,Pheakdei,Basedth,Kampong Speu,Cambodia,6414.531,0,0,0,0,0,0
50105,501,5,KHM,Pheari Mean Chey,Basedth,Kampong Speu,Cambodia,9583.055,0,0,0,0,0,0
10801,108,1,KHM,Phkoam,Svay Chek,Banteay Meanchey,Cambodia,8694.624,0,65.884,65.884,0,0.00757755597021792,0.00757755597021792
121405,1214,12,KHM,Phleung Chheh Roteh,Kamboul,Phnom Penh,Cambodia,5616.615,0,0,0,0,0,0
20703,207,2,KHM,Phlov Meas,Rotonak Mondol,Battambang,Cambodia,6749.742,0,0,0,0,0,0
40404,404,4,KHM,Phlov Tuk,Kampong Leaeng,Kampong Chhnang,Cambodia,0,0,0,0,0,0,0
190103,1901,19,KHM,Phluk,Sesan,Stung Treng,Cambodia,2087.478,0,0,0,0,0,0
90202,902,9,KHM,Phnhi Meas,Kiri Sakor,Koh Kong,Cambodia,0,0,0,0,0,0,0
10606,106,1,KHM,Phniet,Serei Saophoan,Banteay Meanchey,Cambodia,2741.635,0,0,0,0,0,0
120801,1208,12,KHM,Phnom Penh Thmei,Saensokh,Phnom Penh,Cambodia,47697.352,0,0,0,0,0,0
70608,706,7,KHM,Phnom Prasat,Kampong Trach,Kampot,Cambodia,3403.134,0,0,0,0,0,0
50515,505,5,KHM,Phnom Touch,Odongk,Kampong Speu,Cambodia,13434.193,0,1746.284,1746.284,0,0.129988008955953,0.129988008955953
80906,809,8,KHM,Phnum Bat,Ponhea Lueu,Kandal,Cambodia,12841.063,0,0,0,0,0,0
10306,103,1,KHM,Phnum Dei,Phnum Srok,Banteay Meanchey,Cambodia,7755.904,0,0,0,0,0,0
210407,2104,21,KHM,Phnum Den,Kiri Vong,Takeo,Cambodia,7726.192,0,2360.19,2360.19,0,0.305479076885483,0.305479076885483
160909,1609,16,KHM,Phnum Kok,Veun Sai,Ratanak Kiri,Cambodia,2385.33,0,0,0,0,0,0
70108,701,7,KHM,Phnum Kong,Angkor Chey,Kampot,Cambodia,9300.977,0,0,0,0,0,0
10403,104,1,KHM,Phnum Lieb,Preah Netr Preah,Banteay Meanchey,Cambodia,15186.488,0,1602.864,1602.864,0,0.105545403255842,0.105545403255842
130404,1304,13,KHM,Phnum Penh,Kuleaen,Preah Vihear,Cambodia,3779.904,0,0,0,0,0,0
21101,211,2,KHM,Phnum Proek,Phnum Proek,Battambang,Cambodia,7008.156,179.168,3281.522,3281.522,0.0255656409474903,0.468243286821812,0.468243286821812
20106,201,2,KHM,Phnum Sampov,Banan,Battambang,Cambodia,12370.742,2478.258,8121.544,8121.544,0.200332203193632,0.656512277113208,0.656512277113208
130603,1306,13,KHM,Phnum Tbaeng Muoy,Sangkum Thmei,Preah Vihear,Cambodia,2289.635,0,0,0,0,0,0
130405,1304,13,KHM,Phnum Tbaeng Pir,Kuleaen,Preah Vihear,Cambodia,4793.677,0,0,0,0,0,0
10207,102,1,KHM,Phnum Touch,Mongkol Borei,Banteay Meanchey,Cambodia,9082.119,10.639,1292.473,1292.473,0.00117142266028446,0.142309630604928,0.142309630604928
50106,501,5,KHM,Phong,Basedth,Kampong Speu,Cambodia,8021.199,0,0,0,0,0,0
40107,401,4,KHM,Phsar,Baribour,Kampong Chhnang,Cambodia,5725.439,0,0,0,0,0,0
120209,1202,12,KHM,Phsar Chas,Doun Penh,Phnom Penh,Cambodia,2444.448,0,0,0,0,0,0
40301,403,4,KHM,Phsar Chhnang,Kampong Chhnang,Kampong Chhnang,Cambodia,17035.523,0,0,0,0,0,0
80911,809,8,KHM,Phsar Daek,Ponhea Lueu,Kandal,Cambodia,10745.229,0,3019.907,3019.907,0,0.281046313670933,0.281046313670933
120409,1204,12,KHM,Phsar Daeum Kor,Tuol Kouk,Phnom Penh,Cambodia,20402.939,0,0,0,0,0,0
120112,1201,12,KHM,Phsar Daeum Thkov,Chamkar Mon,Phnom Penh,Cambodia,36975.773,0,0,0,0,0,0
120403,1204,12,KHM,Phsar Depou Ti Bei,Tuol Kouk,Phnom Penh,Cambodia,12598.958,0,0,0,0,0,0
120401,1204,12,KHM,Phsar Depou Ti Muoy,Tuol Kouk,Phnom Penh,Cambodia,11115.403,0,0,0,0,0,0
120402,1204,12,KHM,Phsar Depou Ti Pir,Tuol Kouk,Phnom Penh,Cambodia,4812.302,0,0,0,0,0,0
11003,110,1,KHM,Phsar Kandal,Paoy Paet,Banteay Meanchey,Cambodia,89955.242,0,0,0,0,0,0
120205,1202,12,KHM,Phsar Kandal Ti Muoy,Doun Penh,Phnom Penh,Cambodia,13116.914,0,0,0,0,0,0
120206,1202,12,KHM,Phsar Kandal Ti Pir,Doun Penh,Phnom Penh,Cambodia,5256.837,0,0,0,0,0,0
120203,1202,12,KHM,Phsar Thmei Ti Bei,Doun Penh,Phnom Penh,Cambodia,17655.096,0,0,0,0,0,0
120201,1202,12,KHM,Phsar Thmei Ti Muoy,Doun Penh,Phnom Penh,Cambodia,4922.409,0,0,0,0,0,0
120202,1202,12,KHM,Phsar Thmei Ti Pir,Doun Penh,Phnom Penh,Cambodia,5316.223,0,0,0,0,0,0
31406,314,3,KHM,Phteah Kandal,Srei Santhor,Kampong Cham,Cambodia,4113.83,0,0,0,0,0,0
150504,1505,15,KHM,Phteah Prey,Pursat,Pursat,Cambodia,12670.436,0,0,0,0,0,0
150702,1507,15,KHM,Phteah Rung,Ta Lou,Pursat,Cambodia,18177.139,0,0,0,0,0,0
10703,107,1,KHM,Phum Thmei,Thma Puok,Banteay Meanchey,Cambodia,6234.697,0,0,0,0,0,0
80208,802,8,KHM,Phum Thum,Kien Svay,Kandal,Cambodia,10051.516,0,0,0,0,0,0
80608,806,8,KHM,Phum Thum,Lvea Aem,Kandal,Cambodia,2855.576,0,0,0,0,0,0
180102,1801,18,KHM,Pir,Preah Sihanouk,Preah Sihanouk,Cambodia,11294.048,0,9130.254,9130.254,0,0.808412891462831,0.808412891462831
50705,507,5,KHM,Pneay,Samraong Tong,Kampong Speu,Cambodia,11071.388,0,0,0,0,0,0
60706,607,6,KHM,Pnov,Santuk,Kampong Thom,Cambodia,1852.301,0,0,0,0,0,0
141204,1412,14,KHM,Pnov Ti Muoy,Sithor Kandal,Prey Veng,Cambodia,4460.039,0,0,0,0,0,0
141205,1412,14,KHM,Pnov Ti Pir,Sithor Kandal,Prey Veng,Cambodia,2320.314,0,0,0,0,0,0
160901,1609,16,KHM,Pong,Veun Sai,Ratanak Kiri,Cambodia,3071.032,0,0,0,0,0,0
120507,1205,12,KHM,Pong Tuek,Dangkao,Phnom Penh,Cambodia,16428.219,0,0,0,0,0,0
200307,2003,20,KHM,Pong Tuek,Rumduol,Svay Rieng,Cambodia,6081.92,0,0,0,0,0,0
230103,2301,23,KHM,Pong Tuek,Damnak Chang'aeur,Kep,Cambodia,4907.839,0,0,0,0,0,0
30807,308,3,KHM,Pongro,Kaoh Soutin,Kampong Cham,Cambodia,2647.458,0,0,0,0,0,0
40607,406,4,KHM,Pongro,Rolea B'ier,Kampong Chhnang,Cambodia,8996.364,764.223,3978.309,3978.309,0.0849479856528704,0.442212987380235,0.442212987380235
60913,609,6,KHM,Pongro,Taing Kouk,Kampong Thom,Cambodia,5455.332,0,0,0,0,0,0
100107,1001,10,KHM,Pongro,Chhloung,Kratie,Cambodia,4712.7,0,0,0,0,0,0
220304,2203,22,KHM,Pongro,Chong Kal,Oddar Meanchey,Cambodia,536.799,0,0,0,0,0,0
170408,1704,17,KHM,Pongro Kraom,Chi Kraeng,Siemreap,Cambodia,9649.719,0,0,0,0,0,0
170409,1704,17,KHM,Pongro Leu,Chi Kraeng,Siemreap,Cambodia,11888.327,0,0,0,0,0,0
80907,809,8,KHM,Ponhea Lueu,Ponhea Lueu,Kandal,Cambodia,5403.519,0,0,0,0,0,0
121102,1211,12,KHM,Ponhea Pon,Praek Pnov,Phnom Penh,Cambodia,10180.186,0,206.329,206.329,0,0.0202677043425336,0.0202677043425336
10303,103,1,KHM,Ponley,Phnum Srok,Banteay Meanchey,Cambodia,8959.264,0,0,0,0,0,0
40110,401,4,KHM,Ponley,Baribour,Kampong Chhnang,Cambodia,6586.252,0,0,0,0,0,0
210104,2101,21,KHM,Ponley,Angkor Borei,Takeo,Cambodia,6200.574,0,0,0,0,0,0
121105,1211,12,KHM,Ponsang,Praek Pnov,Phnom Penh,Cambodia,12415.099,0,0,0,0,0,0
200705,2007,20,KHM,Popeaet,Svay Teab,Svay Rieng,Cambodia,4783.805,0,0,0,0,0,0
40109,401,4,KHM,Popel,Baribour,Kampong Chhnang,Cambodia,4002.943,0,0,0,0,0,0
171108,1711,17,KHM,Popel,Soutr Nikom,Siemreap,Cambodia,7988.239,0,0,0,0,0,0
210909,2109,21,KHM,Popel,Tram Kak,Takeo,Cambodia,6638.266,0,0,0,0,0,0
250607,2506,25,KHM,Popel,Ponhea Kraek,Tboung Khmum,Cambodia,7388.187,0,0,0,0,0,0
60808,608,6,KHM,Popok,Stoung,Kampong Thom,Cambodia,7826.539,0,0,0,0,0,0
141307,1413,14,KHM,Popueus,Svay Antor,Prey Veng,Cambodia,4664.515,0,0,0,0,0,0
210210,2102,21,KHM,Pot Sar,Bati,Takeo,Cambodia,12467.975,0,0,0,0,0,0
40405,404,4,KHM,Pou,Kampong Leaeng,Kampong Chhnang,Cambodia,5491.665,1928.014,4170.512,4170.512,0.351080045851304,0.759425784347734,0.759425784347734
130704,1307,13,KHM,Pou,Tbaeng Mean Chey,Preah Vihear,Cambodia,2401.11,0,0,0,0,0,0
50107,501,5,KHM,Pou Angkrang,Basedth,Kampong Speu,Cambodia,13600.427,0,0,0,0,0,0
50108,501,5,KHM,Pou Chamraeun,Basedth,Kampong Speu,Cambodia,5668.713,0,0,0,0,0,0
50109,501,5,KHM,Pou Mreal,Basedth,Kampong Speu,Cambodia,9042.81,0,0,0,0,0,0
141104,1411,14,KHM,Pou Rieng,Pur Rieng,Prey Veng,Cambodia,5758.731,0,0,0,0,0,0
210608,2106,21,KHM,Pou Rumchak,Prey Kabbas,Takeo,Cambodia,7702.972,0,0,0,0,0,0
200604,2006,20,KHM,Pou Ta Hao,Svay Rieng,Svay Rieng,Cambodia,4195.007,0,0,0,0,0,0
141206,1412,14,KHM,Pou Ti,Sithor Kandal,Prey Veng,Cambodia,3792.716,0,0,0,0,0,0
170709,1707,17,KHM,Pou Treay,Puok,Siemreap,Cambodia,0,0,0,0,0,0,0
80408,804,8,KHM,Pouthi Ban,Kaoh Thum,Kandal,Cambodia,11376.127,0,0,0,0,0,0
200512,2005,20,KHM,Pouthi Reach,Svay Chrum,Svay Rieng,Cambodia,5582.61,0,0,0,0,0,0
160602,1606,16,KHM,Pouy,Ou Chum,Ratanak Kiri,Cambodia,3346.319,0,0,0,0,0,0
10302,103,1,KHM,Poy Char,Phnum Srok,Banteay Meanchey,Cambodia,11236.975,0,0,0,0,0,0
60809,608,6,KHM,Pralay,Stoung,Kampong Thom,Cambodia,10086.19,0,0,0,0,0,0
90702,907,9,KHM,Pralay,Thma Bang,Koh Kong,Cambodia,240.262,58.279,121.984,121.984,0.242564367232438,0.507712413948107,0.507712413948107
40406,404,4,KHM,Pralay Meas,Kampong Leaeng,Kampong Chhnang,Cambodia,7637.807,0,0,0,0,0,0
31407,314,3,KHM,Pram Yam,Srei Santhor,Kampong Cham,Cambodia,4362.716,0,0,0,0,0,0
150604,1506,15,KHM,Pramaoy,Veal Veaeng,Pursat,Cambodia,6811.406,0,157.223,157.223,0,0.0230823122274608,0.0230823122274608
50804,508,5,KHM,Prambei Mum,Thpong,Kampong Speu,Cambodia,10765.212,0,0,0,0,0,0
211005,2110,21,KHM,Prambei Mum,Treang,Takeo,Cambodia,6502.047,0,0,0,0,0,0
130705,1307,13,KHM,Prame,Tbaeng Mean Chey,Preah Vihear,Cambodia,3278.751,0,0,0,0,0,0
70109,701,7,KHM,Praphnum,Angkor Chey,Kampot,Cambodia,5498.293,0,0,0,0,0,0
10404,104,1,KHM,Prasat,Preah Netr Preah,Banteay Meanchey,Cambodia,3042.317,0,0,0,0,0,0
60707,607,6,KHM,Prasat,Santuk,Kampong Thom,Cambodia,8236.024,0,0,0,0,0,0
81006,810,8,KHM,Prasat,S'ang,Kandal,Cambodia,4630.194,0,0,0,0,0,0
140309,1403,14,KHM,Prasat,Kampong Trabaek,Prey Veng,Cambodia,8879.839,0,0,0,0,0,0
171401,1714,17,KHM,Prasat,Varin,Siemreap,Cambodia,4855.872,0,0,0,0,0,0
200804,2008,20,KHM,Prasat,Bavet,Svay Rieng,Cambodia,1993.097,0,0,0,0,0,0
70607,706,7,KHM,Prasat Phnom Khyang,Kampong Trach,Kampot,Cambodia,0,0,0,0,0,0,0
40608,406,4,KHM,Prasnoeb,Rolea B'ier,Kampong Chhnang,Cambodia,4986.089,0,0,0,0,0,0
200707,2007,20,KHM,Prasoutr,Svay Teab,Svay Rieng,Cambodia,11490.082,0,0,0,0,0,0
121407,1214,12,KHM,Prateah Lang,Kamboul,Phnom Penh,Cambodia,5512.27,0,0,0,0,0,0
140310,1403,14,KHM,Pratheat,Kampong Trabaek,Prey Veng,Cambodia,7952.493,0,0,0,0,0,0
250408,2504,25,KHM,Preaek A Chi,Krouch Chhmar,Tboung Khmum,Cambodia,5478.569,0,0,0,0,0,0
121206,1212,12,KHM,Preaek Aeng,Chbar Ampov,Phnom Penh,Cambodia,16261.258,0,0,0,0,0,0
81007,810,8,KHM,Preaek Ambel,S'ang,Kandal,Cambodia,17069.707,0,0,0,0,0,0
80307,803,8,KHM,Preaek Ampil,Khsach Kandal,Kandal,Cambodia,10116.416,0,0,0,0,0,0
80703,807,8,KHM,Preaek Anhchanh,Mukh Kampul,Kandal,Cambodia,16881.908,0,0,0,0,0,0
141105,1411,14,KHM,Preaek Anteah,Pur Rieng,Prey Veng,Cambodia,6832.998,0,0,0,0,0,0
