ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_pop_WPOP20,RP5_pop_WPOP20_exp,RP10_pop_WPOP20_exp,RP20_pop_WPOP20_exp,RP50_pop_WPOP20_exp,RP75_pop_WPOP20_exp,RP100_pop_WPOP20_exp,RP200_pop_WPOP20_exp,RP250_pop_WPOP20_exp,RP500_pop_WPOP20_exp,RP1000_pop_WPOP20_exp,RP5_pop_WPOP20_imp,RP10_pop_WPOP20_imp,RP20_pop_WPOP20_imp,RP50_pop_WPOP20_imp,RP75_pop_WPOP20_imp,RP100_pop_WPOP20_imp,RP200_pop_WPOP20_imp,RP250_pop_WPOP20_imp,RP500_pop_WPOP20_imp,RP1000_pop_WPOP20_imp,RP5_EAI,RP10_EAI,RP20_EAI,RP50_EAI,RP75_EAI,RP100_EAI,RP200_EAI,RP250_EAI,RP500_EAI,RP1000_EAI,pop_WPOP20_EAI,pop_WPOP20_EAI%
210709,2107,21,KHM,Soengh,Samraong,Takeo,Cambodia,12722.92,1118.627,1816.284,2385.513,3546.217,3875.181,4191.594,4657.143,4809.534,5200.849,5402.546,2.472,4.219,5.877,8.937,10.0,10.933,12.683,13.271,15.006,16.499,0.494,0.422,0.294,0.268,0.067,0.036,0.063,0.013,0.03,0.016,1.705,0.013
110502,1105,11,KHM,Sokh Dom,Saen Monourom,Mondul Kiri,Cambodia,10204.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110204,1102,11,KHM,Sokh Sant,Kaoh Nheaek,Mondul Kiri,Cambodia,4148.332,1448.242,2260.535,2643.47,2826.454,2900.336,2982.795,3059.917,3059.917,3120.829,3120.829,3.681,6.494,8.99,12.069,13.356,14.321,16.449,17.078,19.22,21.383,0.736,0.649,0.449,0.362,0.089,0.048,0.082,0.017,0.038,0.021,2.493,0.06
50204,502,5,KHM,Sopoar Tep,Chbar Mon,Kampong Speu,Cambodia,8691.781,164.273,179.321,1430.202,3334.075,3827.495,3945.039,4387.677,4575.226,5384.569,6134.923,1.044,1.656,6.399,19.3,27.395,33.41,52.35,59.915,91.072,133.593,0.209,0.166,0.32,0.579,0.183,0.111,0.262,0.06,0.182,0.134,2.205,0.025
60914,609,6,KHM,Sou Young,Taing Kouk,Kampong Thom,Cambodia,4710.505,78.558,78.558,78.558,78.558,78.558,78.558,78.558,78.558,134.588,189.568,0.179,0.196,0.208,0.221,0.226,0.23,0.24,0.243,0.372,0.503,0.036,0.02,0.01,0.007,0.002,0.001,0.001,0.0,0.001,0.001,0.077,0.002
31512,315,3,KHM,Soupheas,Stueng Trang,Kampong Cham,Cambodia,9886.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10506,105,1,KHM,Souphi,Ou Chrov,Banteay Meanchey,Cambodia,4042.666,243.335,243.335,243.335,243.335,287.737,287.737,287.737,287.737,376.421,582.889,0.597,0.629,0.652,0.694,0.803,0.823,0.878,0.897,1.139,1.691,0.119,0.063,0.033,0.021,0.005,0.003,0.004,0.001,0.002,0.002,0.253,0.006
30711,307,3,KHM,Sour Kong,Kang Meas,Kampong Cham,Cambodia,6944.216,0.0,138.807,368.0,624.416,624.416,870.831,1096.506,1096.506,1261.773,1439.124,0.0,0.355,3.9,19.352,31.915,41.931,69.772,78.518,107.501,145.409,0.0,0.036,0.195,0.581,0.213,0.14,0.349,0.079,0.215,0.145,1.951,0.028
210211,2102,21,KHM,Sour Phi,Bati,Takeo,Cambodia,10275.647,648.612,1020.789,1262.24,1485.638,1600.426,1679.399,1792.095,1863.38,1925.06,1925.06,1.38,2.219,2.788,3.38,3.681,3.894,4.269,4.457,4.75,4.947,0.276,0.222,0.139,0.101,0.025,0.013,0.021,0.004,0.01,0.005,0.816,0.008
31310,313,3,KHM,Sour Saen,Prey Chhor,Kampong Cham,Cambodia,4109.995,0.0,0.0,83.612,609.635,609.635,750.035,904.266,966.272,1219.205,1331.014,0.0,0.0,0.161,1.256,1.296,1.598,1.979,2.131,2.735,3.087,0.0,0.0,0.008,0.038,0.009,0.005,0.01,0.002,0.005,0.003,0.08,0.002
30308,303,3,KHM,Soutib,Cheung Prey,Kampong Cham,Cambodia,15547.873,568.497,990.542,1403.461,2410.095,2706.627,2868.983,3010.77,3161.562,3613.057,3859.279,1.473,2.593,3.905,9.519,12.782,14.957,20.772,22.72,29.503,38.631,0.295,0.259,0.195,0.286,0.085,0.05,0.104,0.023,0.059,0.039,1.394,0.009
110503,1105,11,KHM,Spean Mean Chey,Saen Monourom,Mondul Kiri,Cambodia,3879.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10304,103,1,KHM,Spean Sraeng,Phnum Srok,Banteay Meanchey,Cambodia,1820.539,831.447,1044.248,1336.259,1482.95,1568.467,1585.509,1626.819,1626.819,1626.819,1626.819,2.007,2.691,5.03,7.749,9.235,10.081,12.157,12.881,15.638,19.473,0.401,0.269,0.252,0.232,0.062,0.034,0.061,0.013,0.031,0.019,1.374,0.075
120519,1205,12,KHM,Spean Thma,Dangkao,Phnom Penh,Cambodia,4441.128,0.0,1282.315,2646.312,3176.224,3204.704,3272.248,3391.937,3446.832,3579.553,3704.668,0.0,4.331,12.738,17.616,19.091,20.187,22.675,23.533,26.26,29.581,0.0,0.433,0.637,0.528,0.127,0.067,0.113,0.024,0.053,0.03,2.012,0.045
170412,1704,17,KHM,Spean Tnaot,Chi Kraeng,Siemreap,Cambodia,9002.348,0.0,348.073,461.003,757.435,1489.353,2133.759,2405.866,2544.702,3272.289,3511.255,0.0,0.747,1.119,2.03,3.68,5.153,6.464,7.029,9.59,11.728,0.0,0.075,0.056,0.061,0.025,0.017,0.032,0.007,0.019,0.012,0.304,0.003
30205,302,3,KHM,Spueu,Chamkar Leu,Kampong Cham,Cambodia,7027.677,863.173,1088.038,1390.517,1716.977,1858.383,1930.587,2067.366,2102.001,2228.7,2364.493,1.999,2.747,3.586,4.582,5.026,5.284,5.832,5.996,6.595,7.245,0.4,0.275,0.179,0.137,0.034,0.018,0.029,0.006,0.013,0.007,1.098,0.016
140107,1401,14,KHM,Spueu Ka,Ba Phnum,Prey Veng,Cambodia,6157.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140108,1401,14,KHM,Spueu Kha,Ba Phnum,Prey Veng,Cambodia,5983.656,2739.514,3256.965,3772.645,4405.556,4458.287,4633.508,4865.282,5079.304,5243.696,5465.171,6.447,7.992,9.474,11.322,11.7,12.224,13.131,13.687,14.466,15.366,1.289,0.799,0.474,0.34,0.078,0.041,0.066,0.014,0.029,0.015,3.144,0.053
90606,906,9,KHM,Srae Ambel,Srae Ambel,Koh Kong,Cambodia,8702.542,544.517,1118.684,1403.204,1878.437,1968.115,2172.239,3872.666,4050.023,4494.26,4687.727,1.628,4.049,5.994,10.429,13.605,17.106,34.526,41.556,74.999,138.844,0.326,0.405,0.3,0.313,0.091,0.057,0.173,0.042,0.15,0.139,1.994,0.023
110403,1104,11,KHM,Srae Ampum,Pech Chreada,Mondul Kiri,Cambodia,2098.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160402,1604,16,KHM,Srae Angkrorng,Koun Mom,Ratanak Kiri,Cambodia,1750.093,1255.676,1463.674,1463.674,1463.674,1463.674,1463.674,1535.627,1606.908,1750.093,1750.093,389.916,610.848,763.819,918.525,978.816,1020.292,1112.536,1139.486,1215.418,1278.466,77.983,61.085,38.191,27.556,6.525,3.401,5.563,1.139,2.431,1.278,225.153,12.865
70404,704,7,KHM,Srae Chaeng,Chum Kiri,Kampot,Cambodia,12223.315,106.045,437.551,1061.456,1168.479,1200.869,1548.408,1548.408,1548.408,1752.175,2186.593,0.255,0.943,2.25,2.647,2.8,3.54,3.753,3.822,4.432,5.521,0.051,0.094,0.112,0.079,0.019,0.012,0.019,0.004,0.009,0.006,0.405,0.003
100504,1005,10,KHM,Srae Char,Snuol,Kratie,Cambodia,38015.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3303.825,7506.284,8967.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.934,118.293,319.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.237,0.319,0.57,0.001
70506,705,7,KHM,Srae Chea Khang Cheung,Dang Tong,Kampot,Cambodia,5136.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70507,705,7,KHM,Srae Chea Khang Tboung,Dang Tong,Kampot,Cambodia,1739.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110103,1101,11,KHM,Srae Chhuk,Kaev Seima,Mondul Kiri,Cambodia,3641.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100409,1004,10,KHM,Srae Chis,Sambour,Kratie,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110205,1102,11,KHM,Srae Huy,Kaoh Nheaek,Mondul Kiri,Cambodia,4473.102,0.0,1805.694,1805.694,1805.694,1805.694,1805.694,1805.694,1805.694,1805.694,1805.694,0.0,3.904,4.665,5.87,6.938,7.858,10.628,11.658,15.33,19.485,0.0,0.39,0.233,0.176,0.046,0.026,0.053,0.012,0.031,0.019,0.987,0.022
110104,1101,11,KHM,Srae Khtum,Kaev Seima,Mondul Kiri,Cambodia,36362.504,400.336,786.983,1064.864,1253.849,1354.891,1354.891,1448.387,1448.387,1448.387,1448.387,2.283,6.551,14.231,30.107,37.435,42.546,54.223,57.742,68.135,78.434,0.457,0.655,0.712,0.903,0.25,0.142,0.271,0.058,0.136,0.078,3.661,0.01
170106,1701,17,KHM,Srae Khvav,Angkor Chum,Siemreap,Cambodia,11149.176,0.0,0.0,1064.168,1678.147,2024.749,2024.749,2405.0,2405.0,2405.0,2761.494,0.0,0.0,2.138,3.778,4.716,4.927,6.191,6.449,7.414,9.178,0.0,0.0,0.107,0.113,0.031,0.016,0.031,0.006,0.015,0.009,0.33,0.003
70405,704,7,KHM,Srae Knong,Chum Kiri,Kampot,Cambodia,4227.889,37.219,74.844,74.844,112.201,149.524,149.524,223.139,223.139,260.495,297.199,0.071,0.174,0.193,0.295,0.38,0.391,0.561,0.573,0.686,0.802,0.014,0.017,0.01,0.009,0.003,0.001,0.003,0.001,0.001,0.001,0.059,0.001
190106,1901,19,KHM,Srae Kor,Sesan,Stung Treng,Cambodia,2503.506,864.801,1350.555,1735.172,2058.943,2164.916,2270.304,2270.304,2270.304,2270.304,2270.304,6.18,20.115,52.273,159.744,246.626,335.452,626.35,735.307,1115.026,1540.047,1.236,2.011,2.614,4.792,1.644,1.118,3.132,0.735,2.23,1.54,21.053,0.841
190207,1902,19,KHM,Srae Krasang,Siem Bouk,Stung Treng,Cambodia,3132.429,2406.822,2406.822,2406.822,2406.822,2406.822,2406.822,2406.822,2406.822,2406.822,2406.822,97.268,139.62,215.94,371.568,450.577,510.718,670.755,728.596,935.501,1191.568,19.454,13.962,10.797,11.147,3.004,1.702,3.354,0.729,1.871,1.192,67.211,2.146
171403,1714,17,KHM,Srae Nouy,Varin,Siemreap,Cambodia,64290.844,1933.542,2256.744,2256.744,2583.641,2859.208,3186.698,3186.698,3186.698,3186.698,3846.264,5.112,6.679,7.678,9.673,10.868,12.0,13.304,13.75,15.226,18.111,1.022,0.668,0.384,0.29,0.072,0.04,0.067,0.014,0.03,0.018,2.606,0.004
110105,1101,11,KHM,Srae Preah,Kaev Seima,Mondul Kiri,Cambodia,4130.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210911,2109,21,KHM,Srae Ronoung,Tram Kak,Takeo,Cambodia,6814.817,0.0,194.161,288.155,363.838,363.838,375.966,375.966,390.296,390.296,400.941,0.0,0.391,0.632,0.886,0.933,0.989,1.066,1.117,1.195,1.292,0.0,0.039,0.032,0.027,0.006,0.003,0.005,0.001,0.002,0.001,0.117,0.002
190510,1905,19,KHM,Srae Ruessei,Thala Barivat,Stung Treng,Cambodia,4333.588,0.0,835.994,835.994,1190.415,1190.415,1546.249,1546.249,1546.249,1546.249,1546.249,0.0,2.598,5.019,11.349,15.596,20.29,34.775,41.309,70.245,119.341,0.0,0.26,0.251,0.34,0.104,0.068,0.174,0.041,0.14,0.119,1.498,0.035
190304,1903,19,KHM,Srae Sambour,Siem Pang,Stung Treng,Cambodia,5024.979,1531.414,1779.373,4162.351,5024.979,5024.979,5024.979,5024.979,5024.979,5024.979,5024.979,10.257,46.958,210.994,925.331,1379.135,1739.338,2769.722,3143.912,4170.146,4726.293,2.051,4.696,10.55,27.76,9.194,5.798,13.849,3.144,8.34,4.726,90.108,1.793
70406,704,7,KHM,Srae Samraong,Chum Kiri,Kampot,Cambodia,5207.491,0.0,0.0,103.231,335.615,392.643,392.643,436.772,436.772,482.124,482.124,0.0,0.0,0.208,0.676,0.81,0.828,0.957,0.972,1.111,1.166,0.0,0.0,0.01,0.02,0.005,0.003,0.005,0.001,0.002,0.001,0.048,0.001
110206,1102,11,KHM,Srae Sangkum,Kaoh Nheaek,Mondul Kiri,Cambodia,7962.989,962.492,2275.052,3106.543,4357.9,4638.778,4638.778,4638.778,4638.778,4673.822,4673.822,2.318,6.034,12.554,22.682,26.975,29.813,36.436,38.631,45.869,53.683,0.464,0.603,0.628,0.68,0.18,0.099,0.182,0.039,0.092,0.054,3.021,0.038
150206,1502,15,KHM,Srae Sdok,Kandieng,Pursat,Cambodia,10980.5,0.0,0.0,314.878,5065.874,5274.2,5852.372,6449.484,6593.074,6800.583,7500.256,0.0,0.0,0.628,14.036,15.731,17.679,20.619,21.423,23.367,26.145,0.0,0.0,0.031,0.421,0.105,0.059,0.103,0.021,0.047,0.026,0.814,0.007
40611,406,4,KHM,Srae Thmei,Rolea B'ier,Kampong Chhnang,Cambodia,11377.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60504,605,6,KHM,Sraeung,Prasat Sambour,Kampong Thom,Cambodia,9424.854,0.0,188.763,335.214,335.214,335.214,335.214,335.214,335.214,335.214,335.214,0.0,0.809,1.818,3.026,3.787,4.415,6.616,7.52,11.023,15.979,0.0,0.081,0.091,0.091,0.025,0.015,0.033,0.008,0.022,0.016,0.381,0.004
31312,313,3,KHM,Sragnae,Prey Chhor,Kampong Cham,Cambodia,6820.815,0.0,0.0,559.127,1172.445,1396.431,1758.416,2541.892,2829.341,3334.834,3480.713,0.0,0.0,1.29,2.871,3.494,4.411,6.718,7.779,9.84,11.02,0.0,0.0,0.065,0.086,0.023,0.015,0.034,0.008,0.02,0.011,0.261,0.004
120210,1202,12,KHM,Srah Chak,Doun Penh,Phnom Penh,Cambodia,72144.484,0.0,5481.972,18645.492,37856.02,40955.977,42724.531,45740.039,46666.566,49220.223,50803.625,0.0,15.583,108.534,544.347,819.086,1059.806,1770.886,2065.425,3082.171,4352.02,0.0,1.558,5.427,16.33,5.461,3.533,8.854,2.065,6.164,4.352,53.745,0.074
10305,103,1,KHM,Srah Chik,Phnum Srok,Banteay Meanchey,Cambodia,4275.987,0.0,0.0,33.627,175.395,335.401,398.466,886.001,1191.904,2259.99,2587.14,0.0,0.0,0.066,0.448,0.943,1.184,2.472,3.233,6.168,8.288,0.0,0.0,0.003,0.013,0.006,0.004,0.012,0.003,0.012,0.008,0.063,0.001
10212,102,1,KHM,Srah Reang,Mongkol Borei,Banteay Meanchey,Cambodia,4313.803,0.0,56.7,789.869,2446.774,2811.239,2908.507,2966.352,3044.237,3102.937,3161.105,0.0,0.108,1.76,6.442,8.183,9.094,10.975,11.756,14.355,17.545,0.0,0.011,0.088,0.193,0.055,0.03,0.055,0.012,0.029,0.018,0.49,0.011
190402,1904,19,KHM,Srah Ruessei,Stueng Traeng,Stung Treng,Cambodia,7240.484,4926.797,4943.885,4943.885,4979.497,4997.672,5022.82,5048.229,5048.229,5073.949,5269.869,2161.905,2646.216,3086.027,3572.743,3755.171,3875.336,4123.102,4191.852,4375.382,4522.577,432.381,264.622,154.301,107.182,25.034,12.918,20.616,4.192,8.751,4.523,1034.519,14.288
30613,306,3,KHM,Srak,Kampong Siem,Kampong Cham,Cambodia,7898.508,1825.001,2604.161,2604.161,2865.594,2865.594,3244.26,3906.875,5236.827,5528.269,5811.146,456.134,1712.625,1788.881,1842.978,1868.228,1900.645,1984.583,2015.056,2105.408,2204.677,91.227,171.262,89.444,55.289,12.455,6.335,9.923,2.015,4.211,2.205,444.366,5.626
250218,2502,25,KHM,Sralab,Tboung Khmum,Tboung Khmum,Cambodia,19457.225,377.557,609.257,821.314,1045.234,1261.537,1331.385,1350.828,1366.505,1436.237,1436.237,0.828,1.412,1.98,2.665,3.2,3.423,3.664,3.756,4.072,4.253,0.166,0.141,0.099,0.08,0.021,0.011,0.018,0.004,0.008,0.004,0.553,0.003
60915,609,6,KHM,Sralau,Taing Kouk,Kampong Thom,Cambodia,8306.816,0.0,0.0,0.0,314.357,386.488,386.488,386.488,386.488,386.488,386.488,0.0,0.0,0.0,0.813,1.643,2.207,4.571,5.565,9.609,15.275,0.0,0.0,0.0,0.024,0.011,0.007,0.023,0.006,0.019,0.015,0.106,0.001
30309,303,3,KHM,Sramar,Cheung Prey,Kampong Cham,Cambodia,7263.289,408.55,678.91,832.784,906.132,963.218,1035.583,1119.49,1119.49,1215.669,1555.239,1.193,2.082,2.74,3.342,3.643,3.914,4.384,4.482,4.974,5.95,0.239,0.208,0.137,0.1,0.024,0.013,0.022,0.004,0.01,0.006,0.764,0.011
170609,1706,17,KHM,Sranal,Kralanh,Siemreap,Cambodia,6218.06,0.0,157.876,343.885,747.014,834.992,943.157,1018.521,1018.521,1234.405,1306.501,0.0,0.312,0.705,1.567,1.798,2.052,2.317,2.357,2.902,3.176,0.0,0.031,0.035,0.047,0.012,0.007,0.012,0.002,0.006,0.003,0.155,0.002
50311,503,5,KHM,Srang,Kong Pisei,Kampong Speu,Cambodia,9127.59,273.563,332.556,378.58,378.58,378.58,378.58,448.054,473.492,492.154,492.154,0.581,0.743,0.879,0.942,0.969,0.988,1.168,1.232,1.319,1.371,0.116,0.074,0.044,0.028,0.006,0.003,0.006,0.001,0.003,0.001,0.284,0.003
171010,1710,17,KHM,Srangae,Siem Reap,Siemreap,Cambodia,13617.587,0.0,0.0,0.0,2598.784,3504.799,3841.326,4364.177,4572.65,4879.277,5444.768,0.0,0.0,0.0,10.131,13.276,14.813,17.504,18.341,20.09,22.161,0.0,0.0,0.0,0.304,0.089,0.049,0.088,0.018,0.04,0.022,0.61,0.004
211012,2110,21,KHM,Srangae,Treang,Takeo,Cambodia,7545.926,0.0,0.0,0.0,0.0,15.028,15.028,15.028,15.028,183.097,419.878,0.0,0.0,0.0,0.0,0.03,0.032,0.037,0.039,0.608,1.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.0
130406,1304,13,KHM,Srayang,Kuleaen,Preah Vihear,Cambodia,91439.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60310,603,6,KHM,Srayov,Stueng Saen,Kampong Thom,Cambodia,16561.051,0.0,0.0,2481.448,4325.521,4730.09,5755.224,8401.112,9704.863,12031.653,14126.344,0.0,0.0,7.085,13.49,16.039,19.446,29.051,33.41,44.82,57.68,0.0,0.0,0.354,0.405,0.107,0.065,0.145,0.033,0.09,0.058,1.257,0.008
130307,1303,13,KHM,Sror Aem,Choam Ksant,Preah Vihear,Cambodia,43820.676,0.0,215.57,548.111,1081.442,1372.278,1372.278,1490.299,1490.299,2076.343,2306.019,0.0,0.516,1.289,2.971,3.799,4.016,4.795,4.98,6.865,8.388,0.0,0.052,0.064,0.089,0.025,0.013,0.024,0.005,0.014,0.008,0.295,0.001
180404,1804,18,KHM,Stueng Chhay,Kampong Seila,Preah Sihanouk,Cambodia,3231.743,37.989,37.989,70.787,70.787,70.787,142.241,142.241,142.241,142.241,142.241,0.117,0.147,0.238,0.286,0.307,0.461,0.514,0.531,0.588,0.647,0.023,0.015,0.012,0.009,0.002,0.002,0.003,0.001,0.001,0.001,0.067,0.002
240203,2402,24,KHM,Stueng Kach,Sala Krau,Pailin,Cambodia,52908.578,0.0,405.061,1436.531,1436.531,2049.22,2049.22,2541.478,2541.478,2541.478,2797.171,0.0,0.836,3.5,4.181,5.759,6.138,8.318,8.886,11.264,15.6,0.0,0.084,0.175,0.125,0.038,0.02,0.042,0.009,0.023,0.016,0.532,0.001
70715,707,7,KHM,Stueng Kaev,Tuek Chhou,Kampot,Cambodia,4654.063,199.389,340.451,390.259,460.038,481.065,489.028,521.049,530.771,563.846,589.507,0.922,3.936,5.291,7.146,8.021,8.646,10.338,10.969,13.182,15.791,0.184,0.394,0.265,0.214,0.053,0.029,0.052,0.011,0.026,0.016,1.244,0.027
120602,1206,12,KHM,Stueng Mean Chey Ti 2,Mean Chey,Phnom Penh,Cambodia,88141.453,0.0,0.0,20824.605,31887.279,36366.773,46734.473,81126.008,82049.172,83168.469,83168.469,0.0,0.0,45.783,88.065,107.368,183.037,909.336,1178.129,1972.479,2855.785,0.0,0.0,2.289,2.642,0.716,0.61,4.547,1.178,3.945,2.856,18.783,0.021
190401,1904,19,KHM,Stueng Traeng,Stueng Traeng,Stung Treng,Cambodia,16952.65,5379.752,5725.526,5968.628,6252.661,6307.032,6352.205,6498.888,6513.956,6647.164,6772.493,2028.781,2344.129,2629.014,2966.812,3107.343,3206.466,3435.021,3506.07,3720.025,3929.003,405.756,234.413,131.451,89.004,20.716,10.688,17.175,3.506,7.44,3.929,924.078,5.451
240202,2402,24,KHM,Stueng Trang,Sala Krau,Pailin,Cambodia,74921.133,18118.891,31851.193,33085.406,37418.648,38052.215,38052.215,40374.414,41248.316,44147.957,45165.129,40.939,95.194,119.719,155.342,169.228,178.282,205.046,214.311,251.924,295.434,8.188,9.519,5.986,4.66,1.128,0.594,1.025,0.214,0.504,0.295,32.115,0.043
90403,904,9,KHM,Stueng Veaeng,Khemara Phoumin,Koh Kong,Cambodia,6312.697,0.0,0.0,0.0,0.0,0.0,0.0,60.895,121.113,121.113,3446.742,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.236,0.283,10.42,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.01,0.012,0.0
20904,209,2,KHM,Sung,Samlout,Battambang,Cambodia,8410.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250101,2501,25,KHM,Suong,Suong,Tboung Khmum,Cambodia,20748.441,1133.635,3672.223,5390.354,7198.179,8441.837,8895.588,9807.481,10052.616,10620.371,11131.541,3.154,10.737,16.578,23.726,27.911,30.011,34.683,36.146,40.453,44.756,0.631,1.074,0.829,0.712,0.186,0.1,0.173,0.036,0.081,0.045,3.866,0.019
40706,407,4,KHM,Svay,Sameakki Mean Chey,Kampong Chhnang,Cambodia,11171.983,56.447,295.227,953.495,1271.328,1402.862,1463.984,1603.548,1621.04,1713.588,1861.447,0.163,0.926,2.587,3.803,4.34,4.669,5.555,5.822,6.797,8.033,0.033,0.093,0.129,0.114,0.029,0.016,0.028,0.006,0.014,0.008,0.468,0.004
80711,807,8,KHM,Svay Ampear,Mukh Kampul,Kandal,Cambodia,9298.061,0.0,0.0,0.0,4448.606,5615.625,5966.8,7890.312,8129.423,8461.916,8589.657,0.0,0.0,0.0,73.554,140.473,203.023,359.396,408.203,544.663,706.239,0.0,0.0,0.0,2.207,0.936,0.677,1.797,0.408,1.089,0.706,7.821,0.084
200513,2005,20,KHM,Svay Angk,Svay Chrum,Svay Rieng,Cambodia,3547.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141310,1413,14,KHM,Svay Antor,Svay Antor,Prey Veng,Cambodia,10358.943,122.52,228.976,287.346,343.005,434.806,446.491,1130.146,1865.537,4790.534,6105.561,0.341,0.622,0.826,1.045,1.272,1.335,4.087,6.539,16.411,24.387,0.068,0.062,0.041,0.031,0.008,0.004,0.02,0.007,0.033,0.024,0.3,0.003
150507,1505,15,KHM,Svay At,Pursat,Pursat,Cambodia,3092.313,1689.015,2109.151,2109.151,2109.151,2109.151,2109.151,2109.151,2109.151,2109.151,2109.151,4.863,11.258,17.073,21.642,23.064,24.022,27.135,28.376,32.564,37.659,0.973,1.126,0.854,0.649,0.154,0.08,0.136,0.028,0.065,0.038,4.102,0.133
50110,501,5,KHM,Svay Chacheb,Basedth,Kampong Speu,Cambodia,6554.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10804,108,1,KHM,Svay Chek,Svay Chek,Banteay Meanchey,Cambodia,11481.451,2170.104,2465.062,3128.073,3246.25,3319.844,3343.599,3343.599,3343.599,3343.599,3343.599,8.662,10.579,13.063,14.921,15.786,16.351,17.618,18.035,19.364,20.757,1.732,1.058,0.653,0.448,0.105,0.055,0.088,0.018,0.039,0.021,4.217,0.037
