ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_builtup_WSF19,RP10_builtup_WSF19_C6,RP10_builtup_WSF19_C5,RP10_builtup_WSF19_C4,RP10_builtup_WSF19_C3,RP10_builtup_WSF19_C2,RP10_builtup_WSF19_C1,RP10_builtup_WSF19_C0,RP10_builtup_WSF19_C6_EAE,RP10_builtup_WSF19_C5_EAE,RP10_builtup_WSF19_C4_EAE,RP10_builtup_WSF19_C3_EAE,RP10_builtup_WSF19_C2_EAE,RP10_builtup_WSF19_C1_EAE,RP10_builtup_WSF19_C0_EAE,RP20_builtup_WSF19_C6,RP20_builtup_WSF19_C5,RP20_builtup_WSF19_C4,RP20_builtup_WSF19_C3,RP20_builtup_WSF19_C2,RP20_builtup_WSF19_C1,RP20_builtup_WSF19_C0,RP20_builtup_WSF19_C6_EAE,RP20_builtup_WSF19_C5_EAE,RP20_builtup_WSF19_C4_EAE,RP20_builtup_WSF19_C3_EAE,RP20_builtup_WSF19_C2_EAE,RP20_builtup_WSF19_C1_EAE,RP20_builtup_WSF19_C0_EAE,RP50_builtup_WSF19_C6,RP50_builtup_WSF19_C5,RP50_builtup_WSF19_C4,RP50_builtup_WSF19_C3,RP50_builtup_WSF19_C2,RP50_builtup_WSF19_C1,RP50_builtup_WSF19_C0,RP50_builtup_WSF19_C6_EAE,RP50_builtup_WSF19_C5_EAE,RP50_builtup_WSF19_C4_EAE,RP50_builtup_WSF19_C3_EAE,RP50_builtup_WSF19_C2_EAE,RP50_builtup_WSF19_C1_EAE,RP50_builtup_WSF19_C0_EAE,RP100_builtup_WSF19_C6,RP100_builtup_WSF19_C5,RP100_builtup_WSF19_C4,RP100_builtup_WSF19_C3,RP100_builtup_WSF19_C2,RP100_builtup_WSF19_C1,RP100_builtup_WSF19_C0,RP100_builtup_WSF19_C6_EAE,RP100_builtup_WSF19_C5_EAE,RP100_builtup_WSF19_C4_EAE,RP100_builtup_WSF19_C3_EAE,RP100_builtup_WSF19_C2_EAE,RP100_builtup_WSF19_C1_EAE,RP100_builtup_WSF19_C0_EAE,RP200_builtup_WSF19_C6,RP200_builtup_WSF19_C5,RP200_builtup_WSF19_C4,RP200_builtup_WSF19_C3,RP200_builtup_WSF19_C2,RP200_builtup_WSF19_C1,RP200_builtup_WSF19_C0,RP200_builtup_WSF19_C6_EAE,RP200_builtup_WSF19_C5_EAE,RP200_builtup_WSF19_C4_EAE,RP200_builtup_WSF19_C3_EAE,RP200_builtup_WSF19_C2_EAE,RP200_builtup_WSF19_C1_EAE,RP200_builtup_WSF19_C0_EAE,RP500_builtup_WSF19_C6,RP500_builtup_WSF19_C5,RP500_builtup_WSF19_C4,RP500_builtup_WSF19_C3,RP500_builtup_WSF19_C2,RP500_builtup_WSF19_C1,RP500_builtup_WSF19_C0,RP500_builtup_WSF19_C6_EAE,RP500_builtup_WSF19_C5_EAE,RP500_builtup_WSF19_C4_EAE,RP500_builtup_WSF19_C3_EAE,RP500_builtup_WSF19_C2_EAE,RP500_builtup_WSF19_C1_EAE,RP500_builtup_WSF19_C0_EAE,builtup_WSF19_C6_EAE,builtup_WSF19_C5_EAE,builtup_WSF19_C4_EAE,builtup_WSF19_C3_EAE,builtup_WSF19_C2_EAE,builtup_WSF19_C1_EAE,builtup_WSF19_C0_EAE,builtup_WSF19_C6_EAE%,builtup_WSF19_C5_EAE%,builtup_WSF19_C4_EAE%,builtup_WSF19_C3_EAE%,builtup_WSF19_C2_EAE%,builtup_WSF19_C1_EAE%,builtup_WSF19_C0_EAE%
40506,405,4,KHM,Ou Ruessei,Kampong Tralach,Kampong Chhnang,Cambodia,120.662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.45,108.45,0.0,0.0,0.0,0.0,0.0,0.325,0.325,0.0,0.0,0.0,0.0,0.0,0.325,0.325,0.0,0.0,0.0,0.0,0.0,0.27,0.27
100210,1002,10,KHM,Ou Ruessei,Kracheh,Kratie,Cambodia,170.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.583,167.583,0.0,0.0,0.0,0.0,0.0,0.838,0.838,0.0,0.0,0.0,0.0,0.0,167.583,167.583,0.0,0.0,0.0,0.0,0.0,0.503,0.503,0.0,0.0,0.0,0.0,0.0,1.341,1.341,0.0,0.0,0.0,0.0,0.0,0.788,0.788
190205,1902,19,KHM,Ou Ruessei Kandal,Siem Bouk,Stung Treng,Cambodia,15.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.594,14.594,0.0,0.0,0.0,0.0,0.0,0.044,0.044,0.0,0.0,0.0,0.0,0.0,0.044,0.044,0.0,0.0,0.0,0.0,0.0,0.287,0.287
120303,1203,12,KHM,Ou Ruessei Ti Bei,Prampir Meakkakra,Phnom Penh,Cambodia,9.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.599,2.599,0.0,0.0,0.0,0.0,0.0,0.013,0.013,0.0,0.0,0.0,0.0,0.0,2.599,2.599,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.219,0.219
120304,1203,12,KHM,Ou Ruessei Ti Buon,Prampir Meakkakra,Phnom Penh,Cambodia,7.339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.989,2.989,0.0,0.0,0.0,0.0,0.0,0.015,0.015,0.0,0.0,0.0,0.0,0.0,2.989,2.989,0.0,0.0,0.0,0.0,0.0,0.009,0.009,0.0,0.0,0.0,0.0,0.0,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.326,0.326
120301,1203,12,KHM,Ou Ruessei Ti Muoy,Prampir Meakkakra,Phnom Penh,Cambodia,17.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.271,9.271,0.0,0.0,0.0,0.0,0.0,0.046,0.046,0.0,0.0,0.0,0.0,0.0,9.271,9.271,0.0,0.0,0.0,0.0,0.0,0.028,0.028,0.0,0.0,0.0,0.0,0.0,0.074,0.074,0.0,0.0,0.0,0.0,0.0,0.428,0.428
120302,1203,12,KHM,Ou Ruessei Ti Pir,Prampir Meakkakra,Phnom Penh,Cambodia,10.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.944,6.944,0.0,0.0,0.0,0.0,0.0,0.035,0.035,0.0,0.0,0.0,0.0,0.0,6.944,6.944,0.0,0.0,0.0,0.0,0.0,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.056,0.056,0.0,0.0,0.0,0.0,0.0,0.525,0.525
21105,211,2,KHM,Ou Rumduol,Phnum Proek,Battambang,Cambodia,131.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.268,90.268,0.0,0.0,0.0,0.0,0.0,0.271,0.271,0.0,0.0,0.0,0.0,0.0,0.271,0.271,0.0,0.0,0.0,0.0,0.0,0.205,0.205
10903,109,1,KHM,Ou Sampoar,Malai,Banteay Meanchey,Cambodia,85.738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,5.07,0.0,0.0,0.0,0.0,0.0,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.018,0.018
20903,209,2,KHM,Ou Samril,Samlout,Battambang,Cambodia,37.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.923,35.923,0.0,0.0,0.0,0.0,0.0,0.108,0.108,0.0,0.0,0.0,0.0,0.0,0.108,0.108,0.0,0.0,0.0,0.0,0.0,0.29,0.29
150308,1503,15,KHM,Ou Sandan,Krakor,Pursat,Cambodia,27.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.506,26.506,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.292,0.292
150601,1506,15,KHM,Ou Saom,Veal Veaeng,Pursat,Cambodia,18.139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.128,18.128,0.0,0.0,0.0,0.0,0.0,0.091,0.091,0.0,0.0,0.0,0.0,0.0,18.139,18.139,0.0,0.0,0.0,0.0,0.0,0.054,0.054,0.0,0.0,0.0,0.0,0.0,0.145,0.145,0.0,0.0,0.0,0.0,0.0,0.8,0.8
210906,2109,21,KHM,Ou Saray,Tram Kak,Takeo,Cambodia,95.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.0,0.0,0.0,0.0,0.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,0.475,0.475,0.0,0.0,0.0,0.0,0.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,0.285,0.285,0.0,0.0,0.0,0.0,0.0,1.71,1.71,0.0,0.0,0.0,0.0,0.0,1.784,1.784
220405,2204,22,KHM,Ou Smach,Samraong,Oddar Meanchey,Cambodia,77.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10904,109,1,KHM,Ou Sralau,Malai,Banteay Meanchey,Cambodia,54.404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.834,1.834,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.01,0.01
30610,306,3,KHM,Ou Svay,Kampong Siem,Kampong Cham,Cambodia,65.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.802,57.802,0.0,0.0,0.0,0.0,0.0,0.289,0.289,0.0,0.0,0.0,0.0,0.0,57.802,57.802,0.0,0.0,0.0,0.0,0.0,0.173,0.173,0.0,0.0,0.0,0.0,0.0,0.462,0.462,0.0,0.0,0.0,0.0,0.0,0.701,0.701
190601,1906,19,KHM,Ou Svay,Borei O'Svay Sen C,Stung Treng,Cambodia,11.597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.668,10.668,0.0,0.0,0.0,0.0,0.0,0.032,0.032,0.0,0.0,0.0,0.0,0.0,0.032,0.032,0.0,0.0,0.0,0.0,0.0,0.276,0.276
220503,2205,22,KHM,Ou Svay,Trapeang Prasat,Oddar Meanchey,Cambodia,12.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20203,202,2,KHM,Ou Ta Ki,Thma Koul,Battambang,Cambodia,189.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150105,1501,15,KHM,Ou Ta Paong,Bakan,Pursat,Cambodia,96.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.262,94.262,0.0,0.0,0.0,0.0,0.0,0.283,0.283,0.0,0.0,0.0,0.0,0.0,0.283,0.283,0.0,0.0,0.0,0.0,0.0,0.293,0.293
240102,2401,24,KHM,Ou Ta Vau,Pailin,Pailin,Cambodia,107.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.773,105.773,0.0,0.0,0.0,0.0,0.0,0.317,0.317,0.0,0.0,0.0,0.0,0.0,0.317,0.317,0.0,0.0,0.0,0.0,0.0,0.296,0.296
180302,1803,18,KHM,Ou Treh,Stueng Hav,Preah Sihanouk,Cambodia,70.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.144,1.144,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.0,1.144,1.144,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.0,0.0,0.0,1.144,1.144,0.0,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.029,0.029
121403,1214,12,KHM,Ovlaok,Kamboul,Phnom Penh,Cambodia,57.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.233,55.233,0.0,0.0,0.0,0.0,0.0,0.276,0.276,0.0,0.0,0.0,0.0,0.0,55.233,55.233,0.0,0.0,0.0,0.0,0.0,0.166,0.166,0.0,0.0,0.0,0.0,0.0,0.442,0.442,0.0,0.0,0.0,0.0,0.0,0.774,0.774
160908,1609,16,KHM,Pa Kalan,Veun Sai,Ratanak Kiri,Cambodia,12.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.085,12.085,0.0,0.0,0.0,0.0,0.0,0.121,0.121,0.0,0.0,0.0,0.0,0.0,12.085,12.085,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,12.085,12.085,0.0,0.0,0.0,0.0,0.0,0.036,0.036,0.0,0.0,0.0,0.0,0.0,0.218,0.218,0.0,0.0,0.0,0.0,0.0,1.8,1.8
160704,1607,16,KHM,Pa Te,Ou Ya Dav,Ratanak Kiri,Cambodia,32.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.889,26.889,0.0,0.0,0.0,0.0,0.0,0.807,0.807,0.0,0.0,0.0,0.0,0.0,26.889,26.889,0.0,0.0,0.0,0.0,0.0,0.269,0.269,0.0,0.0,0.0,0.0,0.0,26.889,26.889,0.0,0.0,0.0,0.0,0.0,0.134,0.134,0.0,0.0,0.0,0.0,26.889,26.889,26.889,0.0,0.0,0.0,0.0,0.081,0.081,0.081,0.0,0.0,0.0,0.0,0.081,1.291,1.291,0.0,0.0,0.0,0.0,0.246,3.932,3.932
240101,2401,24,KHM,Pailin,Pailin,Pailin,Cambodia,152.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.262,144.262,0.0,0.0,0.0,0.0,0.0,0.433,0.433,0.0,0.0,0.0,0.0,0.0,0.433,0.433,0.0,0.0,0.0,0.0,0.0,0.284,0.284
90501,905,9,KHM,Pak Khlang,Mondol Seima,Koh Kong,Cambodia,136.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.753,93.753,0.0,0.0,0.0,0.0,0.0,0.938,0.938,0.0,0.0,0.0,0.0,0.0,104.491,104.491,0.0,0.0,0.0,0.0,0.0,0.522,0.522,0.0,0.0,0.0,0.0,0.0,104.491,104.491,0.0,0.0,0.0,0.0,0.0,0.313,0.313,0.0,0.0,0.0,0.0,0.0,1.773,1.773,0.0,0.0,0.0,0.0,0.0,1.301,1.301
160703,1607,16,KHM,Pak Nhai,Ou Ya Dav,Ratanak Kiri,Cambodia,37.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.411,31.411,0.0,0.0,0.0,0.0,0.0,0.942,0.942,0.0,0.0,0.0,0.0,0.0,31.411,31.411,0.0,0.0,0.0,0.0,0.0,0.314,0.314,0.0,0.0,0.0,0.0,4.77,31.411,31.411,0.0,0.0,0.0,0.0,0.024,0.157,0.157,0.0,0.0,0.0,0.0,31.411,31.411,31.411,0.0,0.0,0.0,0.0,0.094,0.094,0.094,0.0,0.0,0.0,0.0,0.118,1.508,1.508,0.0,0.0,0.0,0.0,0.318,4.064,4.064
130802,1308,13,KHM,Pal Hal,Preah Vihear,Preah Vihear,Cambodia,129.607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
