ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_pop_WPOP20,RP5_pop_WPOP20_C4,RP5_pop_WPOP20_C3,RP5_pop_WPOP20_C2,RP5_pop_WPOP20_C1,RP5_pop_WPOP20_C0,RP5_pop_WPOP20_C4_EAE,RP5_pop_WPOP20_C3_EAE,RP5_pop_WPOP20_C2_EAE,RP5_pop_WPOP20_C1_EAE,RP5_pop_WPOP20_C0_EAE,RP20_pop_WPOP20_C4,RP20_pop_WPOP20_C3,RP20_pop_WPOP20_C2,RP20_pop_WPOP20_C1,RP20_pop_WPOP20_C0,RP20_pop_WPOP20_C4_EAE,RP20_pop_WPOP20_C3_EAE,RP20_pop_WPOP20_C2_EAE,RP20_pop_WPOP20_C1_EAE,RP20_pop_WPOP20_C0_EAE,RP100_pop_WPOP20_C4,RP100_pop_WPOP20_C3,RP100_pop_WPOP20_C2,RP100_pop_WPOP20_C1,RP100_pop_WPOP20_C0,RP100_pop_WPOP20_C4_EAE,RP100_pop_WPOP20_C3_EAE,RP100_pop_WPOP20_C2_EAE,RP100_pop_WPOP20_C1_EAE,RP100_pop_WPOP20_C0_EAE,pop_WPOP20_C4_EAE,pop_WPOP20_C3_EAE,pop_WPOP20_C2_EAE,pop_WPOP20_C1_EAE,pop_WPOP20_C0_EAE,pop_WPOP20_C4_EAE%,pop_WPOP20_C3_EAE%,pop_WPOP20_C2_EAE%,pop_WPOP20_C1_EAE%,pop_WPOP20_C0_EAE%
210913,2109,21,KHM,Tram Kak,Tram Kak,Takeo,Cambodia,9758.917,9758.917,9758.917,9758.917,9758.917,9758.917,1951.783,1951.783,1951.783,1951.783,1951.783,9758.917,9758.917,9758.917,9758.917,9758.917,1463.838,1463.838,1463.838,1463.838,1463.838,9758.917,9758.917,9758.917,9758.917,9758.917,390.357,390.357,390.357,390.357,390.357,3805.978,3805.978,3805.978,3805.978,3805.978,39.0,39.0,39.0,39.0,39.0
171203,1712,17,KHM,Tram Sasar,Srei Snam,Siemreap,Cambodia,5084.419,5084.419,5084.419,5084.419,5084.419,5084.419,1016.884,1016.884,1016.884,1016.884,1016.884,5084.419,5084.419,5084.419,5084.419,5084.419,762.663,762.663,762.663,762.663,762.663,5084.419,5084.419,5084.419,5084.419,5084.419,203.377,203.377,203.377,203.377,203.377,1982.923,1982.923,1982.923,1982.923,1982.923,39.0,39.0,39.0,39.0,39.0
70314,703,7,KHM,Tramaeng,Chhuk,Kampot,Cambodia,2040.253,2040.253,2040.253,2040.253,2040.253,2040.253,408.051,408.051,408.051,408.051,408.051,2040.253,2040.253,2040.253,2040.253,2040.253,306.038,306.038,306.038,306.038,306.038,2040.253,2040.253,2040.253,2040.253,2040.253,81.61,81.61,81.61,81.61,81.61,795.699,795.699,795.699,795.699,795.699,39.0,39.0,39.0,39.0,39.0
250713,2507,25,KHM,Tramung,Memot,Tboung Khmum,Cambodia,14328.331,13539.458,13539.458,13539.458,13539.458,13539.458,2707.892,2707.892,2707.892,2707.892,2707.892,13539.458,13539.458,13539.458,13539.458,13539.458,2030.919,2030.919,2030.919,2030.919,2030.919,13539.458,13539.458,13539.458,13539.458,13539.458,541.578,541.578,541.578,541.578,541.578,5280.389,5280.389,5280.389,5280.389,5280.389,36.853,36.853,36.853,36.853,36.853
21204,212,2,KHM,Trang,Kamrieng,Battambang,Cambodia,12679.646,12470.111,12470.111,12470.111,12470.111,12470.111,2494.022,2494.022,2494.022,2494.022,2494.022,12470.111,12470.111,12470.111,12470.111,12470.111,1870.517,1870.517,1870.517,1870.517,1870.517,12470.111,12470.111,12470.111,12470.111,12470.111,498.804,498.804,498.804,498.804,498.804,4863.343,4863.343,4863.343,4863.343,4863.343,38.356,38.356,38.356,38.356,38.356
40409,404,4,KHM,Trangel,Kampong Leaeng,Kampong Chhnang,Cambodia,4634.468,4525.035,4525.035,4525.035,4525.035,4525.035,905.007,905.007,905.007,905.007,905.007,4525.035,4525.035,4525.035,4525.035,4525.035,678.755,678.755,678.755,678.755,678.755,4525.035,4525.035,4525.035,4525.035,4525.035,181.001,181.001,181.001,181.001,181.001,1764.764,1764.764,1764.764,1764.764,1764.764,38.079,38.079,38.079,38.079,38.079
70313,703,7,KHM,Trapeang Bei,Chhuk,Kampot,Cambodia,3112.993,2937.876,2937.876,2937.876,2937.876,2937.876,587.575,587.575,587.575,587.575,587.575,2937.876,2937.876,2937.876,2937.876,2937.876,440.681,440.681,440.681,440.681,440.681,2937.876,2937.876,2937.876,2937.876,2937.876,117.515,117.515,117.515,117.515,117.515,1145.772,1145.772,1145.772,1145.772,1145.772,36.806,36.806,36.806,36.806,36.806
40111,401,4,KHM,Trapeang Chan,Baribour,Kampong Chhnang,Cambodia,5333.977,5333.977,5333.977,5333.977,5333.977,5333.977,1066.795,1066.795,1066.795,1066.795,1066.795,5333.977,5333.977,5333.977,5333.977,5333.977,800.097,800.097,800.097,800.097,800.097,5333.977,5333.977,5333.977,5333.977,5333.977,213.359,213.359,213.359,213.359,213.359,2080.251,2080.251,2080.251,2080.251,2080.251,39.0,39.0,39.0,39.0,39.0
150110,1501,15,KHM,Trapeang Chorng,Bakan,Pursat,Cambodia,15394.59,15298.953,15298.953,15298.953,15298.953,15298.953,3059.791,3059.791,3059.791,3059.791,3059.791,15298.953,15298.953,15298.953,15298.953,15298.953,2294.843,2294.843,2294.843,2294.843,2294.843,15298.953,15298.953,15298.953,15298.953,15298.953,611.958,611.958,611.958,611.958,611.958,5966.592,5966.592,5966.592,5966.592,5966.592,38.758,38.758,38.758,38.758,38.758
50403,504,5,KHM,Trapeang Chour,Aoral,Kampong Speu,Cambodia,18084.502,17484.525,18084.501,18084.501,18084.501,18084.501,3496.905,3616.9,3616.9,3616.9,3616.9,18084.501,18084.501,18084.501,18084.501,18084.501,2712.675,2712.675,2712.675,2712.675,2712.675,18084.501,18084.501,18084.501,18084.501,18084.501,723.38,723.38,723.38,723.38,723.38,6932.96,7052.956,7052.956,7052.956,7052.956,38.336,39.0,39.0,39.0,39.0
160405,1604,16,KHM,Trapeang Chres,Koun Mom,Ratanak Kiri,Cambodia,10253.49,10253.49,10253.49,10253.49,10253.49,10253.49,2050.698,2050.698,2050.698,2050.698,2050.698,10253.49,10253.49,10253.49,10253.49,10253.49,1538.023,1538.023,1538.023,1538.023,1538.023,10253.49,10253.49,10253.49,10253.49,10253.49,410.14,410.14,410.14,410.14,410.14,3998.861,3998.861,3998.861,3998.861,3998.861,39.0,39.0,39.0,39.0,39.0
50713,507,5,KHM,Trapeang Kong,Samraong Tong,Kampong Speu,Cambodia,21584.277,20555.993,20555.993,20555.993,20555.993,20555.993,4111.199,4111.199,4111.199,4111.199,4111.199,20555.993,20555.993,20555.993,20555.993,20555.993,3083.399,3083.399,3083.399,3083.399,3083.399,20555.993,20555.993,20555.993,20555.993,20555.993,822.24,822.24,822.24,822.24,822.24,8016.837,8016.837,8016.837,8016.837,8016.837,37.142,37.142,37.142,37.142,37.142
30310,303,3,KHM,Trapeang Kor,Cheung Prey,Kampong Cham,Cambodia,7036.025,6014.46,6014.46,6014.46,6014.46,6014.46,1202.892,1202.892,1202.892,1202.892,1202.892,6014.46,6014.46,6014.46,6014.46,6014.46,902.169,902.169,902.169,902.169,902.169,6014.46,6014.46,6014.46,6014.46,6014.46,240.578,240.578,240.578,240.578,240.578,2345.639,2345.639,2345.639,2345.639,2345.639,33.338,33.338,33.338,33.338,33.338
160406,1604,16,KHM,Trapeang Kraham,Koun Mom,Ratanak Kiri,Cambodia,5752.013,5752.013,5752.013,5752.013,5752.013,5752.013,1150.403,1150.403,1150.403,1150.403,1150.403,5752.013,5752.013,5752.013,5752.013,5752.013,862.802,862.802,862.802,862.802,862.802,5752.013,5752.013,5752.013,5752.013,5752.013,230.081,230.081,230.081,230.081,230.081,2243.285,2243.285,2243.285,2243.285,2243.285,39.0,39.0,39.0,39.0,39.0
210907,2109,21,KHM,Trapeang Kranhoung,Tram Kak,Takeo,Cambodia,8102.157,8102.157,8102.157,8102.157,8102.157,8102.157,1620.431,1620.431,1620.431,1620.431,1620.431,8102.157,8102.157,8102.157,8102.157,8102.157,1215.324,1215.324,1215.324,1215.324,1215.324,8102.157,8102.157,8102.157,8102.157,8102.157,324.086,324.086,324.086,324.086,324.086,3159.841,3159.841,3159.841,3159.841,3159.841,39.0,39.0,39.0,39.0,39.0
120902,1209,12,KHM,Trapeang Krasang,Pur SenChey,Phnom Penh,Cambodia,43532.02,39233.57,39233.57,39233.57,39233.57,39233.57,7846.714,7846.714,7846.714,7846.714,7846.714,39233.57,39233.57,39233.57,39233.57,39233.57,5885.036,5885.036,5885.036,5885.036,5885.036,39233.57,39233.57,39233.57,39233.57,39233.57,1569.343,1569.343,1569.343,1569.343,1569.343,15301.092,15301.092,15301.092,15301.092,15301.092,35.149,35.149,35.149,35.149,35.149
210214,2102,21,KHM,Trapeang Krasang,Bati,Takeo,Cambodia,9236.031,8908.353,8908.353,8908.353,8908.353,8908.353,1781.671,1781.671,1781.671,1781.671,1781.671,8908.353,8908.353,8908.353,8908.353,8908.353,1336.253,1336.253,1336.253,1336.253,1336.253,8908.353,8908.353,8908.353,8908.353,8908.353,356.334,356.334,356.334,356.334,356.334,3474.258,3474.258,3474.258,3474.258,3474.258,37.616,37.616,37.616,37.616,37.616
70309,703,7,KHM,Trapeang Phleang,Chhuk,Kampot,Cambodia,71684.453,4333.011,71684.457,71684.457,71684.457,71684.457,866.602,14336.891,14336.891,14336.891,14336.891,71684.457,71684.457,71684.457,71684.457,71684.457,10752.668,10752.668,10752.668,10752.668,10752.668,71684.457,71684.457,71684.457,71684.457,71684.457,2867.378,2867.378,2867.378,2867.378,2867.378,14486.649,27956.938,27956.938,27956.938,27956.938,20.209,39.0,39.0,39.0,39.0
250608,2506,25,KHM,Trapeang Phlong,Ponhea Kraek,Tboung Khmum,Cambodia,23028.887,22594.196,22594.196,22594.196,22594.196,22594.196,4518.839,4518.839,4518.839,4518.839,4518.839,22594.196,22594.196,22594.196,22594.196,22594.196,3389.129,3389.129,3389.129,3389.129,3389.129,22594.196,22594.196,22594.196,22594.196,22594.196,903.768,903.768,903.768,903.768,903.768,8811.736,8811.736,8811.736,8811.736,8811.736,38.264,38.264,38.264,38.264,38.264
220506,2205,22,KHM,Trapeang Prasat,Trapeang Prasat,Oddar Meanchey,Cambodia,234468.438,234468.452,234468.452,234468.452,234468.452,234468.452,46893.69,46893.69,46893.69,46893.69,46893.69,234468.452,234468.452,234468.452,234468.452,234468.452,35170.268,35170.268,35170.268,35170.268,35170.268,234468.452,234468.452,234468.452,234468.452,234468.452,9378.738,9378.738,9378.738,9378.738,9378.738,91442.696,91442.696,91442.696,91442.696,91442.696,39.0,39.0,39.0,39.0,39.0
31315,313,3,KHM,Trapeang Preah,Prey Chhor,Kampong Cham,Cambodia,7594.459,5193.192,5193.192,5193.192,5193.192,5193.192,1038.638,1038.638,1038.638,1038.638,1038.638,5193.192,5193.192,5193.192,5193.192,5193.192,778.979,778.979,778.979,778.979,778.979,5193.192,5193.192,5193.192,5193.192,5193.192,207.728,207.728,207.728,207.728,207.728,2025.345,2025.345,2025.345,2025.345,2025.345,26.669,26.669,26.669,26.669,26.669
220104,2201,22,KHM,Trapeang Prei,Anlong Veaeng,Oddar Meanchey,Cambodia,84195.094,59728.959,59728.959,59728.959,59728.959,59728.959,11945.792,11945.792,11945.792,11945.792,11945.792,59728.959,59728.959,59728.959,59728.959,59728.959,8959.344,8959.344,8959.344,8959.344,8959.344,59728.959,59728.959,59728.959,59728.959,59728.959,2389.158,2389.158,2389.158,2389.158,2389.158,23294.294,23294.294,23294.294,23294.294,23294.294,27.667,27.667,27.667,27.667,27.667
70717,707,7,KHM,Trapeang Pring,Tuek Chhou,Kampot,Cambodia,6874.428,0.0,5472.829,5472.829,5472.829,5472.829,0.0,1094.566,1094.566,1094.566,1094.566,5472.829,5472.829,5472.829,5472.829,5472.829,820.924,820.924,820.924,820.924,820.924,5472.829,5472.829,5472.829,5472.829,5472.829,218.913,218.913,218.913,218.913,218.913,1039.838,2134.403,2134.403,2134.403,2134.403,15.126,31.048,31.048,31.048,31.048
250507,2505,25,KHM,Trapeang Pring,Dambae,Tboung Khmum,Cambodia,32222.738,29433.471,29433.471,29433.471,29433.471,29433.471,5886.694,5886.694,5886.694,5886.694,5886.694,29433.471,29433.471,29433.471,29433.471,29433.471,4415.021,4415.021,4415.021,4415.021,4415.021,29433.471,29433.471,29433.471,29433.471,29433.471,1177.339,1177.339,1177.339,1177.339,1177.339,11479.054,11479.054,11479.054,11479.054,11479.054,35.624,35.624,35.624,35.624,35.624
70407,704,7,KHM,Trapeang Reang,Chum Kiri,Kampot,Cambodia,5873.509,5727.325,5873.51,5873.51,5873.51,5873.51,1145.465,1174.702,1174.702,1174.702,1174.702,5873.51,5873.51,5873.51,5873.51,5873.51,881.026,881.026,881.026,881.026,881.026,5873.51,5873.51,5873.51,5873.51,5873.51,234.94,234.94,234.94,234.94,234.94,2261.432,2290.669,2290.669,2290.669,2290.669,38.502,39.0,39.0,39.0,39.0
60209,602,6,KHM,Trapeang Ruessei,Kampong Svay,Kampong Thom,Cambodia,15006.967,14601.976,14601.976,14601.976,14601.976,14601.976,2920.395,2920.395,2920.395,2920.395,2920.395,14601.976,14601.976,14601.976,14601.976,14601.976,2190.296,2190.296,2190.296,2190.296,2190.296,14601.976,14601.976,14601.976,14601.976,14601.976,584.079,584.079,584.079,584.079,584.079,5694.771,5694.771,5694.771,5694.771,5694.771,37.948,37.948,37.948,37.948,37.948
90304,903,9,KHM,Trapeang Rung,Kaoh Kong,Koh Kong,Cambodia,1041.538,322.893,1041.538,1041.538,1041.538,1041.538,64.579,208.308,208.308,208.308,208.308,1041.538,1041.538,1041.538,1041.538,1041.538,156.231,156.231,156.231,156.231,156.231,1041.538,1041.538,1041.538,1041.538,1041.538,41.662,41.662,41.662,41.662,41.662,262.471,406.2,406.2,406.2,406.2,25.2,39.0,39.0,39.0,39.0
210215,2102,21,KHM,Trapeang Sab,Bati,Takeo,Cambodia,16410.568,16133.372,16133.372,16133.372,16133.372,16133.372,3226.674,3226.674,3226.674,3226.674,3226.674,16133.372,16133.372,16133.372,16133.372,16133.372,2420.006,2420.006,2420.006,2420.006,2420.006,16133.372,16133.372,16133.372,16133.372,16133.372,645.335,645.335,645.335,645.335,645.335,6292.015,6292.015,6292.015,6292.015,6292.015,38.341,38.341,38.341,38.341,38.341
70210,702,7,KHM,Trapeang Sala Khang Kaeut,Banteay Meas,Kampot,Cambodia,4762.42,4762.421,4762.421,4762.421,4762.421,4762.421,952.484,952.484,952.484,952.484,952.484,4762.421,4762.421,4762.421,4762.421,4762.421,714.363,714.363,714.363,714.363,714.363,4762.421,4762.421,4762.421,4762.421,4762.421,190.497,190.497,190.497,190.497,190.497,1857.344,1857.344,1857.344,1857.344,1857.344,39.0,39.0,39.0,39.0,39.0
70211,702,7,KHM,Trapeang Sala Khang Lech,Banteay Meas,Kampot,Cambodia,2034.043,1957.995,1957.995,1957.995,1957.995,1957.995,391.599,391.599,391.599,391.599,391.599,1957.995,1957.995,1957.995,1957.995,1957.995,293.699,293.699,293.699,293.699,293.699,1957.995,1957.995,1957.995,1957.995,1957.995,78.32,78.32,78.32,78.32,78.32,763.618,763.618,763.618,763.618,763.618,37.542,37.542,37.542,37.542,37.542
70718,707,7,KHM,Trapeang Sangkae,Tuek Chhou,Kampot,Cambodia,8847.984,18.141,7823.808,7823.808,7823.808,7823.808,3.628,1564.762,1564.762,1564.762,1564.762,7823.808,7823.808,7823.808,7823.808,7823.808,1173.571,1173.571,1173.571,1173.571,1173.571,7823.808,7823.808,7823.808,7823.808,7823.808,312.952,312.952,312.952,312.952,312.952,1490.152,3051.285,3051.285,3051.285,3051.285,16.842,34.486,34.486,34.486,34.486
200415,2004,20,KHM,Trapeang Sdau,Romeas Haek,Svay Rieng,Cambodia,6386.526,6362.763,6362.763,6362.763,6362.763,6362.763,1272.553,1272.553,1272.553,1272.553,1272.553,6362.763,6362.763,6362.763,6362.763,6362.763,954.414,954.414,954.414,954.414,954.414,6362.763,6362.763,6362.763,6362.763,6362.763,254.511,254.511,254.511,254.511,254.511,2481.477,2481.477,2481.477,2481.477,2481.477,38.855,38.855,38.855,38.855,38.855
140508,1405,14,KHM,Trapeang Srae,Me Sang,Prey Veng,Cambodia,12520.893,12464.253,12464.253,12464.253,12464.253,12464.253,2492.851,2492.851,2492.851,2492.851,2492.851,12464.253,12464.253,12464.253,12464.253,12464.253,1869.638,1869.638,1869.638,1869.638,1869.638,12464.253,12464.253,12464.253,12464.253,12464.253,498.57,498.57,498.57,498.57,498.57,4861.059,4861.059,4861.059,4861.059,4861.059,38.824,38.824,38.824,38.824,38.824
220103,2201,22,KHM,Trapeang Tav,Anlong Veaeng,Oddar Meanchey,Cambodia,77450.258,77450.262,77450.262,77450.262,77450.262,77450.262,15490.052,15490.052,15490.052,15490.052,15490.052,77450.262,77450.262,77450.262,77450.262,77450.262,11617.539,11617.539,11617.539,11617.539,11617.539,77450.262,77450.262,77450.262,77450.262,77450.262,3098.01,3098.01,3098.01,3098.01,3098.01,30205.602,30205.602,30205.602,30205.602,30205.602,39.0,39.0,39.0,39.0,39.0
70719,707,7,KHM,Trapeang Thum,Tuek Chhou,Kampot,Cambodia,3380.529,0.0,2687.221,2687.221,2687.221,2687.221,0.0,537.444,537.444,537.444,537.444,2687.221,2687.221,2687.221,2687.221,2687.221,403.083,403.083,403.083,403.083,403.083,2687.221,2687.221,2687.221,2687.221,2687.221,107.489,107.489,107.489,107.489,107.489,510.572,1048.016,1048.016,1048.016,1048.016,15.103,31.002,31.002,31.002,31.002
170909,1709,17,KHM,Trapeang Thum,Prasat Bakong,Siemreap,Cambodia,8578.684,8404.942,8404.942,8404.942,8404.942,8404.942,1680.988,1680.988,1680.988,1680.988,1680.988,8404.942,8404.942,8404.942,8404.942,8404.942,1260.741,1260.741,1260.741,1260.741,1260.741,8404.942,8404.942,8404.942,8404.942,8404.942,336.198,336.198,336.198,336.198,336.198,3277.927,3277.927,3277.927,3277.927,3277.927,38.21,38.21,38.21,38.21,38.21
210914,2109,21,KHM,Trapeang Thum Khang Cheung,Tram Kak,Takeo,Cambodia,5198.916,4759.173,4759.173,4759.173,4759.173,4759.173,951.835,951.835,951.835,951.835,951.835,4759.173,4759.173,4759.173,4759.173,4759.173,713.876,713.876,713.876,713.876,713.876,4759.173,4759.173,4759.173,4759.173,4759.173,190.367,190.367,190.367,190.367,190.367,1856.078,1856.078,1856.078,1856.078,1856.078,35.701,35.701,35.701,35.701,35.701
210915,2109,21,KHM,Trapeang Thum Khang Tboung,Tram Kak,Takeo,Cambodia,11764.912,10140.559,10140.559,10140.559,10140.559,10140.559,2028.112,2028.112,2028.112,2028.112,2028.112,10140.559,10140.559,10140.559,10140.559,10140.559,1521.084,1521.084,1521.084,1521.084,1521.084,10140.559,10140.559,10140.559,10140.559,10140.559,405.622,405.622,405.622,405.622,405.622,3954.818,3954.818,3954.818,3954.818,3954.818,33.615,33.615,33.615,33.615,33.615
80127,801,8,KHM,Trapeang Veaeng,Kandal Stueng,Kandal,Cambodia,7048.771,6524.56,6524.56,6524.56,6524.56,6524.56,1304.912,1304.912,1304.912,1304.912,1304.912,6524.56,6524.56,6524.56,6524.56,6524.56,978.684,978.684,978.684,978.684,978.684,6524.56,6524.56,6524.56,6524.56,6524.56,260.982,260.982,260.982,260.982,260.982,2544.578,2544.578,2544.578,2544.578,2544.578,36.1,36.1,36.1,36.1,36.1
200416,2004,20,KHM,Tras,Romeas Haek,Svay Rieng,Cambodia,7384.79,6762.076,6762.076,6762.076,6762.076,6762.076,1352.415,1352.415,1352.415,1352.415,1352.415,6762.076,6762.076,6762.076,6762.076,6762.076,1014.311,1014.311,1014.311,1014.311,1014.311,6762.076,6762.076,6762.076,6762.076,6762.076,270.483,270.483,270.483,270.483,270.483,2637.21,2637.21,2637.21,2637.21,2637.21,35.711,35.711,35.711,35.711,35.711
60813,608,6,KHM,Trea,Stoung,Kampong Thom,Cambodia,10402.021,9971.344,9971.344,9971.344,9971.344,9971.344,1994.269,1994.269,1994.269,1994.269,1994.269,9971.344,9971.344,9971.344,9971.344,9971.344,1495.702,1495.702,1495.702,1495.702,1495.702,9971.344,9971.344,9971.344,9971.344,9971.344,398.854,398.854,398.854,398.854,398.854,3888.824,3888.824,3888.824,3888.824,3888.824,37.385,37.385,37.385,37.385,37.385
80128,801,8,KHM,Trea,Kandal Stueng,Kandal,Cambodia,6267.804,6136.23,6136.23,6136.23,6136.23,6136.23,1227.246,1227.246,1227.246,1227.246,1227.246,6136.23,6136.23,6136.23,6136.23,6136.23,920.434,920.434,920.434,920.434,920.434,6136.23,6136.23,6136.23,6136.23,6136.23,245.449,245.449,245.449,245.449,245.449,2393.13,2393.13,2393.13,2393.13,2393.13,38.181,38.181,38.181,38.181,38.181
210711,2107,21,KHM,Trea,Samraong,Takeo,Cambodia,7635.312,7535.162,7535.162,7535.162,7535.162,7535.162,1507.032,1507.032,1507.032,1507.032,1507.032,7535.162,7535.162,7535.162,7535.162,7535.162,1130.274,1130.274,1130.274,1130.274,1130.274,7535.162,7535.162,7535.162,7535.162,7535.162,301.406,301.406,301.406,301.406,301.406,2938.713,2938.713,2938.713,2938.713,2938.713,38.488,38.488,38.488,38.488,38.488
250411,2504,25,KHM,Trea,Krouch Chhmar,Tboung Khmum,Cambodia,6782.639,6613.189,6613.189,6613.189,6613.189,6613.189,1322.638,1322.638,1322.638,1322.638,1322.638,6613.189,6613.189,6613.189,6613.189,6613.189,991.978,991.978,991.978,991.978,991.978,6613.189,6613.189,6613.189,6613.189,6613.189,264.528,264.528,264.528,264.528,264.528,2579.144,2579.144,2579.144,2579.144,2579.144,38.026,38.026,38.026,38.026,38.026
30614,306,3,KHM,Trean,Kampong Siem,Kampong Cham,Cambodia,8418.13,8418.13,8418.13,8418.13,8418.13,8418.13,1683.626,1683.626,1683.626,1683.626,1683.626,8418.13,8418.13,8418.13,8418.13,8418.13,1262.72,1262.72,1262.72,1262.72,1262.72,8418.13,8418.13,8418.13,8418.13,8418.13,336.725,336.725,336.725,336.725,336.725,3283.071,3283.071,3283.071,3283.071,3283.071,39.0,39.0,39.0,39.0,39.0
10807,108,1,KHM,Treas,Svay Chek,Banteay Meanchey,Cambodia,8731.758,8659.486,8659.486,8659.486,8659.486,8659.486,1731.897,1731.897,1731.897,1731.897,1731.897,8659.486,8659.486,8659.486,8659.486,8659.486,1298.923,1298.923,1298.923,1298.923,1298.923,8659.486,8659.486,8659.486,8659.486,8659.486,346.379,346.379,346.379,346.379,346.379,3377.2,3377.2,3377.2,3377.2,3377.2,38.677,38.677,38.677,38.677,38.677
170715,1707,17,KHM,Trei Nhoar,Puok,Siemreap,Cambodia,7812.173,7812.173,7812.173,7812.173,7812.173,7812.173,1562.435,1562.435,1562.435,1562.435,1562.435,7812.173,7812.173,7812.173,7812.173,7812.173,1171.826,1171.826,1171.826,1171.826,1171.826,7812.173,7812.173,7812.173,7812.173,7812.173,312.487,312.487,312.487,312.487,312.487,3046.747,3046.747,3046.747,3046.747,3046.747,39.0,39.0,39.0,39.0,39.0
250715,2507,25,KHM,Triek,Memot,Tboung Khmum,Cambodia,6235.684,3924.589,3924.589,3924.589,3924.589,3924.589,784.918,784.918,784.918,784.918,784.918,3924.589,3924.589,3924.589,3924.589,3924.589,588.688,588.688,588.688,588.688,588.688,3924.589,3924.589,3924.589,3924.589,3924.589,156.984,156.984,156.984,156.984,156.984,1530.59,1530.59,1530.59,1530.59,1530.59,24.546,24.546,24.546,24.546,24.546
60918,609,6,KHM,Triel,Taing Kouk,Kampong Thom,Cambodia,13811.92,13070.84,13070.84,13070.84,13070.84,13070.84,2614.168,2614.168,2614.168,2614.168,2614.168,13070.84,13070.84,13070.84,13070.84,13070.84,1960.626,1960.626,1960.626,1960.626,1960.626,13070.84,13070.84,13070.84,13070.84,13070.84,522.834,522.834,522.834,522.834,522.834,5097.628,5097.628,5097.628,5097.628,5097.628,36.907,36.907,36.907,36.907,36.907
10408,104,1,KHM,Tuek Chour,Preah Netr Preah,Banteay Meanchey,Cambodia,10517.645,9214.228,9214.228,9214.228,9214.228,9214.228,1842.846,1842.846,1842.846,1842.846,1842.846,9214.228,9214.228,9214.228,9214.228,9214.228,1382.134,1382.134,1382.134,1382.134,1382.134,9214.228,9214.228,9214.228,9214.228,9214.228,368.569,368.569,368.569,368.569,368.569,3593.549,3593.549,3593.549,3593.549,3593.549,34.167,34.167,34.167,34.167,34.167
250506,2505,25,KHM,Tuek Chrov,Dambae,Tboung Khmum,Cambodia,12613.873,12278.312,12278.312,12278.312,12278.312,12278.312,2455.662,2455.662,2455.662,2455.662,2455.662,12278.312,12278.312,12278.312,12278.312,12278.312,1841.747,1841.747,1841.747,1841.747,1841.747,12278.312,12278.312,12278.312,12278.312,12278.312,491.132,491.132,491.132,491.132,491.132,4788.542,4788.542,4788.542,4788.542,4788.542,37.963,37.963,37.963,37.963,37.963
40613,406,4,KHM,Tuek Hout,Rolea B'ier,Kampong Chhnang,Cambodia,8891.532,8700.188,8700.188,8700.188,8700.188,8700.188,1740.038,1740.038,1740.038,1740.038,1740.038,8700.188,8700.188,8700.188,8700.188,8700.188,1305.028,1305.028,1305.028,1305.028,1305.028,8700.188,8700.188,8700.188,8700.188,8700.188,348.008,348.008,348.008,348.008,348.008,3393.073,3393.073,3393.073,3393.073,3393.073,38.161,38.161,38.161,38.161,38.161
80615,806,8,KHM,Tuek Khleang,Lvea Aem,Kandal,Cambodia,2830.988,2589.163,2589.163,2589.163,2589.163,2589.163,517.833,517.833,517.833,517.833,517.833,2589.163,2589.163,2589.163,2589.163,2589.163,388.374,388.374,388.374,388.374,388.374,2589.163,2589.163,2589.163,2589.163,2589.163,103.567,103.567,103.567,103.567,103.567,1009.774,1009.774,1009.774,1009.774,1009.774,35.669,35.669,35.669,35.669,35.669
130302,1303,13,KHM,Tuek Kraham,Choam Ksant,Preah Vihear,Cambodia,4607.57,4352.337,4568.051,4568.051,4568.051,4568.051,870.467,913.61,913.61,913.61,913.61,4568.051,4568.051,4568.051,4568.051,4568.051,685.208,685.208,685.208,685.208,685.208,4568.051,4568.051,4568.051,4568.051,4568.051,182.722,182.722,182.722,182.722,182.722,1738.397,1781.54,1781.54,1781.54,1781.54,37.729,38.666,38.666,38.666,38.666
50312,503,5,KHM,Tuek L'ak,Kong Pisei,Kampong Speu,Cambodia,5195.211,4778.684,4778.684,4778.684,4778.684,4778.684,955.737,955.737,955.737,955.737,955.737,4778.684,4778.684,4778.684,4778.684,4778.684,716.803,716.803,716.803,716.803,716.803,4778.684,4778.684,4778.684,4778.684,4778.684,191.147,191.147,191.147,191.147,191.147,1863.687,1863.687,1863.687,1863.687,1863.687,35.873,35.873,35.873,35.873,35.873
180211,1802,18,KHM,Tuek L'ak,Prey Nob,Preah Sihanouk,Cambodia,3985.506,0.0,3985.506,3985.506,3985.506,3985.506,0.0,797.101,797.101,797.101,797.101,0.0,3985.506,3985.506,3985.506,3985.506,0.0,597.826,597.826,597.826,597.826,844.148,3985.506,3985.506,3985.506,3985.506,33.766,159.42,159.42,159.42,159.42,33.766,1554.347,1554.347,1554.347,1554.347,0.847,39.0,39.0,39.0,39.0
